Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,206,131.25,Sun Jun 07 2026 18:52:19 GMT-0500 (Central Daylight Time),,box1,yes,I,1,,,,4,DSST,A,,,,0,160,113
L,1,1,0.0,4,prac,yes,1,4,120000.0,277,150.25,Sun Jun 07 2026 18:52:19 GMT-0500 (Central Daylight Time),189336.60000002384,box4,yes,I,1,,4403.0,184933.60000002384,4,DSST,A,,,,1,160,113
T,2,1,0.0,2,prac,yes,1,2,120000.0,278,152.25,Sun Jun 07 2026 18:52:19 GMT-0500 (Central Daylight Time),194253.39999997616,box2,yes,I,1,,4142.699999928474,190110.70000004768,4,DSST,A,,,,2,160,113
U,3,1,0.0,5,prac,yes,1,5,120000.0,241,142.25,Sun Jun 07 2026 18:52:19 GMT-0500 (Central Daylight Time),199003.70000004768,box5,yes,I,1,,3976.7000000476837,195027.0,4,DSST,A,,,,3,160,113
-,4,1,0.0,1,prac,yes,1,1,120000.0,276,149.25,Sun Jun 07 2026 18:52:19 GMT-0500 (Central Daylight Time),202470.5,box1,yes,I,1,,2693.600000023842,199776.89999997616,4,DSST,A,,,,4,160,113
+,5,1,0.0,9,prac,yes,1,9,120000.0,294,139.25,Sun Jun 07 2026 18:52:19 GMT-0500 (Central Daylight Time),206220.70000004768,box9,yes,I,1,,2976.8000000715256,203243.89999997616,4,DSST,A,,,,5,160,113
^,6,1,0.0,7,prac,yes,1,7,120000.0,228,149.25,Sun Jun 07 2026 18:52:19 GMT-0500 (Central Daylight Time),210420.80000007153,box7,yes,I,1,,3425.5,206995.30000007153,4,DSST,A,,,,6,160,113
X,7,1,0.0,8,prac,yes,1,8,120000.0,188,145.25,Sun Jun 07 2026 18:52:19 GMT-0500 (Central Daylight Time),214637.70000004768,box8,yes,I,1,,3438.3000000715256,211199.39999997616,4,DSST,A,,,,7,160,113
O,8,1,0.0,6,prac,yes,1,6,120000.0,270,155.25,Sun Jun 07 2026 18:52:19 GMT-0500 (Central Daylight Time),219338.0,box6,yes,I,1,,3925.100000023842,215412.89999997616,4,DSST,A,,,,8,160,113
),9,1,0.0,3,prac,yes,1,3,120000.0,266,147.25,Sun Jun 07 2026 18:52:19 GMT-0500 (Central Daylight Time),223371.39999997616,box3,yes,I,1,,3254.0999999046326,220117.30000007153,4,DSST,A,,,,9,160,113
