acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Mon Jun 08 2026 10:13:59 GMT-0500 (Central Daylight Time),-224,-192,23741.40000000596,CFD-BM-224-073-N.jpg,Sam,64,I,None,3016,,3016,,,1,,4030.0,-416,-256,19711.40000000596,83664,FN,B,,12469,,,1,192,-320,-224
1,prac,1,1,,295.14635035917604,-16.366121691695344,Mon Jun 08 2026 10:13:59 GMT-0500 (Central Daylight Time),416,32,27740.20000001788,CFD-WM-227-099-N.jpg,John,64,I,1,934,,934,,,2,,1963.800000011921,224,-32,25776.40000000596,83664,FN,B,,18536,,,2,192,320,0
2,prac,1,1,,-304.4995797719668,230.97483389099443,Mon Jun 08 2026 10:13:59 GMT-0500 (Central Daylight Time),-224,256,29757.600000023842,CFD-LF-232-199-N.jpg,Tina,64,I,1,994,,994,,,3,,2014.5,-416,192,27743.100000023842,83664,FN,B,,20502,,,3,192,-320,224
3,prac,1,1,,299.3033412093053,-211.74469164776963,Mon Jun 08 2026 10:13:59 GMT-0500 (Central Daylight Time),416,-192,32090.70000001788,CFD-BM-224-073-N.jpg,Sam,64,I,1,1301,,1301,,,4,,2329.9000000059605,224,-256,29760.80000001192,83664,FN,B,,22519,,,4,192,320,-224
4,prac,1,1,,-282.6753778087883,-5.973644566372243,Mon Jun 08 2026 10:13:59 GMT-0500 (Central Daylight Time),-224,32,34073.90000000596,CFD-WM-227-099-N.jpg,John,64,I,1,961,,961,,,5,,1978.7999999821186,-416,-32,32095.100000023842,83664,FN,B,,24853,,,5,192,-320,0
5,prac,1,1,,353.3442222609854,209.15063192781594,Mon Jun 08 2026 10:13:59 GMT-0500 (Central Daylight Time),416,256,35874.0,CFD-LF-232-199-N.jpg,Tina,64,I,1,777,,777,,,6,,1797.2999999821186,224,192,34076.70000001788,83664,FN,B,,26836,,,6,192,320,224
0,prac,1,0,m,353.3442222609854,209.15063192781594,Mon Jun 08 2026 10:13:59 GMT-0500 (Central Daylight Time),416,256,43141.0,CFD-WM-227-099-N.jpg,Sam,64,I,z,2718,,,2718,,1,,4513.799999982119,224,192,38627.20000001788,83664,FN,B,,,31386,,1,192,320,224
1,prac,1,1,z,353.3442222609854,209.15063192781594,Mon Jun 08 2026 10:13:59 GMT-0500 (Central Daylight Time),416,256,47457.40000000596,CFD-LF-232-199-N.jpg,Tina,64,I,z,2525,,,2525,,3,,4308.799999982119,224,192,43148.60000002384,83664,FN,B,,,35903,,2,192,320,224
1,prac,1,0,m,353.3442222609854,209.15063192781594,Mon Jun 08 2026 10:13:59 GMT-0500 (Central Daylight Time),416,256,50957.5,CFD-BM-224-073-N.jpg,John,64,I,z,1701,,,1701,,2,,3497.2999999821186,224,192,47460.20000001788,83664,FN,B,,,40220,,3,192,320,224
0,learn,1,0,,353.3442222609854,209.15063192781594,Mon Jun 08 2026 10:13:59 GMT-0500 (Central Daylight Time),-224,-192,60757.90000000596,CFD-WM-238-020-N.jpg,Chris,64,I,None,3016,3016,,,,19,,4028.0999999940395,-416,-256,56729.80000001192,83664,FN,B,49487,,,,1,192,-320,-224
1,learn,1,1,,-325.284534022613,223.70009990326827,Mon Jun 08 2026 10:13:59 GMT-0500 (Central Daylight Time),-224,256,64291.80000001192,CFD-BF-200-080-N.jpg,Lisa,64,I,1,986,986,,,,9,,2010.699999988079,-416,192,62281.10000002384,83664,FN,B,55037,,,,2,192,-320,224
2,learn,1,1,,327.36302944767766,230.97483389099443,Mon Jun 08 2026 10:13:59 GMT-0500 (Central Daylight Time),416,256,66824.80000001192,CFD-WM-220-068-N.jpg,Paul,64,I,1,1510,1510,,,,18,,2529.0999999940395,224,192,64295.70000001788,83664,FN,B,57053,,,,3,192,320,224
3,learn,1,1,,310.7350660471607,0.26184170882161717,Mon Jun 08 2026 10:13:59 GMT-0500 (Central Daylight Time),416,32,69008.60000002384,CFD-WM-239-128-N.jpg,Mike,64,I,1,1152,1152,,,,23,,2180.100000023842,224,-32,66828.5,83664,FN,B,59588,,,,4,192,320,0
4,learn,1,1,,-295.14635035917604,-215.90168249789886,Mon Jun 08 2026 10:13:59 GMT-0500 (Central Daylight Time),-224,-192,71075.0,CFD-WF-216-079-N.jpg,Rachel,64,I,1,1035,1035,,,,31,,2061.7999999821186,-416,-256,69013.20000001788,83664,FN,B,61770,,,,5,192,-320,-224
5,learn,1,1,,-297.22484578424064,3.379584846418547,Mon Jun 08 2026 10:13:59 GMT-0500 (Central Daylight Time),-224,32,72941.60000002384,CFD-BM-234-172-N.jpg,Mark,64,I,1,846,846,,,,2,,1863.4000000059605,-416,-32,71078.20000001788,83664,FN,B,63837,,,,6,192,-320,0
6,learn,1,1,,-329.44152487274226,-225.25491191068966,Mon Jun 08 2026 10:13:59 GMT-0500 (Central Daylight Time),-224,-192,74875.20000001788,CFD-WF-210-086-N.jpg,Julie,64,I,1,913,913,,,,25,,1930.4000000059605,-416,-256,72944.80000001192,83664,FN,B,65704,,,,7,192,-320,-224
7,learn,1,1,,358.5404608236469,12.732814259209338,Mon Jun 08 2026 10:13:59 GMT-0500 (Central Daylight Time),416,32,76925.60000002384,CFD-WF-208-068-N.jpg,Nichole,64,I,1,1018,1018,,,,29,,2048.4000000059605,224,-32,74877.20000001788,83664,FN,B,67638,,,,8,192,320,0
8,learn,1,1,,-255.65493728294825,-220.0586733480281,Mon Jun 08 2026 10:13:59 GMT-0500 (Central Daylight Time),-224,-192,78976.10000002384,CFD-LM-247-095-N.jpg,Richard,64,I,1,1034,1034,,,,37,,2046.5,-416,-256,76929.60000002384,83664,FN,B,69687,,,,9,192,-320,-224
