Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,1,prac,1,1,z,Wed Sep 03 2025 11:43:16 GMT-0500 (Central Daylight Time),116621.20000000298,O,z,1494,1,1,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10310.60000000149,106310.60000000149,7216,yes,SM,B,16.bmp,-120,-120,110019,103991,112036,106004,,,,,1
3,0,0,1,0,1,prac,1,0,m,Wed Sep 03 2025 11:43:16 GMT-0500 (Central Daylight Time),127451.10000000149,O,None,2016,2,1,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10825.30000000447,116625.79999999702,7216,no,SM,B,23.bmp,-120,120,120332,114306,122349,116318,,,,,2
4,0,0,0,1,2,prac,1,1,m,Wed Sep 03 2025 11:43:16 GMT-0500 (Central Daylight Time),137448.0,O,m,1175,3,1,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,9992.70000000298,127455.29999999702,7216,no,SM,B,24.bmp,120,120,131163,125135,133179,127147,,,,,3
2,0,1,0,0,3,prac,1,1,z,Wed Sep 03 2025 11:43:16 GMT-0500 (Central Daylight Time),147828.20000000298,O,z,1563,4,1,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10375.90000000596,137452.29999999702,7216,yes,SM,B,29.bmp,120,-120,141159,135133,143176,137144,,,,,4
3,0,0,1,0,4,prac,1,1,z,Wed Sep 03 2025 11:43:16 GMT-0500 (Central Daylight Time),157575.1000000015,O,z,918,5,1,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,9743.30000000447,147831.79999999702,7216,yes,SM,B,34.bmp,-120,120,151540,145512,153556,147524,,,,,5
1,1,0,0,0,5,prac,1,1,m,Wed Sep 03 2025 11:43:16 GMT-0500 (Central Daylight Time),167538.70000000298,O,m,1140,6,1,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,9960.30000000447,157578.3999999985,7216,no,SM,B,39.bmp,-120,-120,161287,155259,163303,157271,,,,,6
2,0,1,0,0,5,prac,1,0,m,Wed Sep 03 2025 11:43:16 GMT-0500 (Central Daylight Time),178285.29999999702,O,z,1921,7,1,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,10741.29999999702,167544.0,7216,no,SM,B,40.bmp,120,-120,171250,165224,173266,167244,,,,,7
4,0,0,0,1,5,prac,1,0,z,Wed Sep 03 2025 11:43:16 GMT-0500 (Central Daylight Time),189114.8999999985,O,None,2015,8,1,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,10825.79999999702,178289.1000000015,7216,yes,SM,B,47.bmp,120,120,181997,175969,184013,177982,,,,,8
4,0,0,0,1,0,test,1,0,m,Wed Sep 03 2025 11:43:16 GMT-0500 (Central Daylight Time),206659.70000000298,O,None,2015,1,1,48.bmp,-120,-120,49.bmp,120,-120,50.bmp,-120,120,43.bmp,120,120,10061.0,196598.70000000298,7216,yes,SM,B,50.bmp,120,120,181997,175969,184013,177982,200308.0,194279.0,202325.0,196292.0,1
2,0,1,0,0,1,test,1,1,m,Wed Sep 03 2025 11:43:16 GMT-0500 (Central Daylight Time),215989.8999999985,O,m,1272,2,1,1.bmp,-120,-120,2.bmp,120,-120,3.bmp,-120,120,4.bmp,120,120,9326.89999999851,206663.0,7216,yes,SM,B,3.bmp,120,-120,181997,175969,184013,177982,210371.0,204343.0,212387.0,206356.0,2
