Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
3,1,prac,1,A,circle.png,1,z,Wed Mar 11 2026 12:12:37 GMT-0500 (Central Daylight Time),104111.5,1200,O,z,1339,3,1,3328.4000000059605,100783.09999999404,7772,NTS,C,1
8,2,prac,1,A,circle.png,1,m,Wed Mar 11 2026 12:12:37 GMT-0500 (Central Daylight Time),107277.09999999404,1600,O,m,774,7,1,3156.9000000059605,104120.19999998808,7772,NTS,C,2
2,3,prac,1,A,circle.png,1,z,Wed Mar 11 2026 12:12:37 GMT-0500 (Central Daylight Time),110792.79999998212,2000,O,z,729,2,1,3510.199999988079,107282.59999999404,7772,NTS,C,3
6,4,prac,1,A,circle.png,1,m,Wed Mar 11 2026 12:12:37 GMT-0500 (Central Daylight Time),114191.79999998212,1900,O,m,706,5,1,3393.4000000059605,110798.39999997616,7772,NTS,C,4
7,5,prac,1,A,circle.png,1,m,Wed Mar 11 2026 12:12:37 GMT-0500 (Central Daylight Time),117490.29999998212,1700,O,m,811,6,1,3292.4000000059605,114197.89999997616,7772,NTS,C,5
2,6,prac,1,A,circle.png,1,z,Wed Mar 11 2026 12:12:37 GMT-0500 (Central Daylight Time),120889.5,2000,O,z,611,2,1,3392.600000023842,117496.89999997616,7772,NTS,C,6
3,7,prac,1,A,circle.png,1,z,Wed Mar 11 2026 12:12:37 GMT-0500 (Central Daylight Time),124105.09999999404,1200,O,z,1221,3,1,3210.5,120894.59999999404,7772,NTS,C,7
4,8,prac,1,A,circle.png,1,z,Wed Mar 11 2026 12:12:37 GMT-0500 (Central Daylight Time),127370.79999998212,1400,O,z,1069,4,1,3260.7999999821186,124110.0,7772,NTS,C,8
8,9,prac,1,A,circle.png,1,m,Wed Mar 11 2026 12:12:37 GMT-0500 (Central Daylight Time),130636.5,1600,O,m,868,7,1,3260.600000023842,127375.89999997616,7772,NTS,C,9
1,9,prac,1,A,circle.png,0,z,Wed Mar 11 2026 12:12:37 GMT-0500 (Central Daylight Time),133935.19999998808,1000,O,None,1516,1,1,3293.300000011921,130641.89999997616,7772,NTS,C,10
1,10,prac,1,A,circle.png,1,z,Wed Mar 11 2026 12:12:37 GMT-0500 (Central Daylight Time),136684.69999998808,1000,O,z,951,1,1,2744.4000000059605,133940.29999998212,7772,NTS,C,11
9,11,prac,1,A,circle.png,1,m,Wed Mar 11 2026 12:12:37 GMT-0500 (Central Daylight Time),139733.69999998808,1500,O,m,759,8,1,3043.9000000059605,136689.79999998212,7772,NTS,C,12
4,1,prac,1,B,triangle.png,1,m,Wed Mar 11 2026 12:12:37 GMT-0500 (Central Daylight Time),234887.39999997616,1500,O,m,1231,4,1,3510.399999976158,231377.0,7772,NTS,C,1
7,2,prac,1,B,triangle.png,1,z,Wed Mar 11 2026 12:12:37 GMT-0500 (Central Daylight Time),238502.79999998212,2000,O,z,823,6,1,3609.4000000059605,234893.39999997616,7772,NTS,C,2
9,3,prac,1,B,triangle.png,1,z,Wed Mar 11 2026 12:12:37 GMT-0500 (Central Daylight Time),242115.39999997616,1400,O,z,1296,8,1,3607.5,238507.89999997616,7772,NTS,C,3
