Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,264,138,Thu Nov 20 2025 18:42:01 GMT-0600 (Central Standard Time),,box1,yes,O,1,,,,7246,DSST,B,,,,0,160,113
U,1,1,0.0,5,prac,yes,1,5,120000.0,165,137,Thu Nov 20 2025 18:42:01 GMT-0600 (Central Standard Time),68192.79999995232,box5,yes,O,1,,3910.899999976158,64281.89999997616,7246,DSST,B,,,,1,160,113
T,2,1,0.0,2,prac,yes,1,2,120000.0,235,130,Thu Nov 20 2025 18:42:01 GMT-0600 (Central Standard Time),72824.19999998808,box2,yes,O,1,,3859.699999988079,68964.5,7246,DSST,B,,,,2,160,113
X,3,1,0.0,8,prac,yes,1,8,120000.0,217,152,Thu Nov 20 2025 18:42:01 GMT-0600 (Central Standard Time),76804.69999998808,box8,yes,O,1,,3208.5,73596.19999998808,7246,DSST,B,,,,3,160,113
+,4,1,0.0,9,prac,yes,1,9,120000.0,237,142,Thu Nov 20 2025 18:42:01 GMT-0600 (Central Standard Time),80571.59999996424,box9,yes,O,1,,2991.0,77580.59999996424,7246,DSST,B,,,,4,160,113
^,5,1,0.0,7,prac,yes,1,7,120000.0,208,148,Thu Nov 20 2025 18:42:01 GMT-0600 (Central Standard Time),84486.69999998808,box7,yes,O,1,,3139.100000023842,81347.59999996424,7246,DSST,B,,,,5,160,113
),6,1,0.0,3,prac,yes,1,3,120000.0,247,144,Thu Nov 20 2025 18:42:01 GMT-0600 (Central Standard Time),88701.69999998808,box3,yes,O,1,,3442.0,85259.69999998808,7246,DSST,B,,,,6,160,113
L,7,1,0.0,4,prac,yes,1,4,120000.0,218,141,Thu Nov 20 2025 18:42:01 GMT-0600 (Central Standard Time),92882.5,box4,yes,O,1,,3406.900000035763,89475.59999996424,7246,DSST,B,,,,7,160,113
O,8,1,0.0,6,prac,yes,1,6,120000.0,246,126,Thu Nov 20 2025 18:42:01 GMT-0600 (Central Standard Time),97632.79999995232,box6,yes,O,1,,3975.199999988079,93657.59999996424,7246,DSST,B,,,,8,160,113
-,9,1,0.0,1,prac,yes,1,1,120000.0,244,152,Thu Nov 20 2025 18:42:01 GMT-0600 (Central Standard Time),101831.39999997616,box1,yes,O,1,,3424.899999976158,98406.5,7246,DSST,B,,,,9,160,113
T,1,1,3.8429999351501465,2,test,yes,1,2,116157.00006484985,219,134,Thu Nov 20 2025 18:42:01 GMT-0600 (Central Standard Time),112494.39999997616,box2,yes,O,1,,3825.399999976158,108669.0,7246,DSST,B,109044.0,110602.0,106777.0,1,160,113
-,2,1,6.671999931335449,1,test,yes,1,1,113328.00006866455,225,140,Thu Nov 20 2025 18:42:01 GMT-0600 (Central Standard Time),115327.09999996424,box1,yes,O,1,,2816.599999964237,112510.5,7246,DSST,B,112392.0,113435.0,110619.0,2,160,113
),3,1,9.083999872207642,3,test,yes,1,3,110916.00012779236,252,137,Thu Nov 20 2025 18:42:01 GMT-0600 (Central Standard Time),117740.09999996424,box3,yes,O,1,,2401.899999976158,115338.19999998808,7246,DSST,B,115161.0,115848.0,113446.0,3,160,113
^,4,1,12.286999940872192,7,test,yes,1,7,107713.00005912781,239,150,Thu Nov 20 2025 18:42:01 GMT-0600 (Central Standard Time),120942.29999995232,box7,yes,O,1,,3191.899999976158,117750.39999997616,7246,DSST,B,118261.0,119050.0,115858.0,4,160,113
T,5,1,15.319000005722046,2,test,yes,1,2,104680.99999427795,213,142,Thu Nov 20 2025 18:42:01 GMT-0600 (Central Standard Time),123973.69999998808,box2,yes,O,1,,3020.0,120953.69999998808,7246,DSST,B,121055.0,122081.0,119062.0,5,160,113
