Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,1,prac,1,1,z,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),135896.69999998808,O,z,1639,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10443.900000035763,125452.79999995232,7161,yes,SM,C,66.bmp,-120,-120,129438,123410,131439,125424,,,,,1
3,0,0,1,0,2,prac,1,1,m,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),146243.39999997616,O,m,1522,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10343.0,135900.39999997616,7161,no,SM,C,73.bmp,-120,120,139885,133858,141901,135870,,,,,2
4,0,0,0,1,3,prac,1,1,m,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),156752.29999995232,O,m,1694,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10505.399999976158,146246.89999997616,7161,no,SM,C,74.bmp,120,120,150232,144204,152248,146217,,,,,3
2,0,1,0,0,3,prac,1,0,z,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),167586.29999995232,O,None,2015,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10830.199999988079,156756.09999996424,7161,yes,SM,C,79.bmp,120,-120,160745,154713,162762,156730,,,,,4
3,0,0,1,0,3,prac,1,0,z,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),178416.59999996424,O,None,2015,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10825.099999964237,167591.5,7161,yes,SM,C,84.bmp,-120,120,171575,165549,173592,167560,,,,,5
1,1,0,0,0,4,prac,1,1,m,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),188663.39999997616,O,m,1425,6,1,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,10243.100000023842,178420.29999995232,7161,no,SM,C,89.bmp,-120,-120,182405,176377,184421,178390,,,,,6
2,0,1,0,0,4,prac,1,0,m,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),199493.09999996424,O,None,2015,7,1,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,10826.099999964237,188667.0,7161,no,SM,C,90.bmp,120,-120,192652,186624,194669,188637,,,,,7
4,0,0,0,1,4,prac,1,0,z,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),210073.59999996424,O,m,1756,8,1,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,10576.899999976158,199496.69999998808,7161,yes,SM,C,97.bmp,120,120,203482,197454,205498,199467,,,,,8
1,1,0,0,0,1,prac,2,1,z,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),224652.19999998808,O,z,1287,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10107.0,214545.19999998808,7161,yes,SM,C,66.bmp,-120,-120,218527,212502,220544,214512,,,,,1
3,0,0,1,0,2,prac,2,1,m,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),235115.5,O,m,1638,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10459.900000035763,224655.59999996424,7161,no,SM,C,73.bmp,-120,120,228641,222613,230657,224627,,,,,2
4,0,0,0,1,3,prac,2,1,m,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),245262.59999996424,O,m,1318,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10143.699999988079,235118.89999997616,7161,no,SM,C,74.bmp,120,120,239104,233076,241121,235089,,,,,3
2,0,1,0,0,3,prac,2,0,z,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),255475.79999995232,O,m,1394,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10209.299999952316,245266.5,7161,yes,SM,C,79.bmp,120,-120,249251,243224,251268,245235,,,,,4
3,0,0,1,0,4,prac,2,1,z,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),265539.39999997616,O,z,1245,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10059.699999988079,255479.69999998808,7161,yes,SM,C,84.bmp,-120,120,259464,253437,261481,255449,,,,,5
1,1,0,0,0,5,prac,2,1,m,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),276086.09999996424,O,m,1719,6,1,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,10543.300000011921,265542.7999999523,7161,no,SM,C,89.bmp,-120,-120,269528,263500,271544,265513,,,,,6
2,0,1,0,0,6,prac,2,1,m,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),286216.0,O,m,1299,7,1,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,10126.300000011921,276089.6999999881,7161,no,SM,C,90.bmp,120,-120,280075,274047,282092,276059,,,,,7
4,0,0,0,1,7,prac,2,1,z,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),296779.5,O,z,1738,8,1,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,10560.200000047684,286219.2999999523,7161,yes,SM,C,97.bmp,120,120,290205,284177,292221,286190,,,,,8
4,0,0,0,1,1,test,1,1,m,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),314607.39999997616,O,m,1652,1,1,98.bmp,-120,-120,99.bmp,120,-120,100.bmp,-120,120,93.bmp,120,120,9711.300000011921,304896.09999996424,7161,yes,SM,C,100.bmp,120,120,290205,284177,292221,286190,308882.0,302853.0,310899.0,304867.0,1
2,0,1,0,0,2,test,1,1,m,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),324304.59999996424,O,m,1642,2,1,51.bmp,-120,-120,52.bmp,120,-120,53.bmp,-120,120,54.bmp,120,120,9693.399999976158,314611.1999999881,7161,yes,SM,C,53.bmp,120,-120,290205,284177,292221,286190,318596.0,312568.0,320612.0,314581.0,2
1,1,0,0,0,3,test,1,1,z,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),334217.7999999523,O,z,1866,3,1,55.bmp,-120,-120,56.bmp,120,-120,57.bmp,-120,120,58.bmp,120,120,9905.099999964237,324312.6999999881,7161,yes,SM,C,55.bmp,-120,-120,290205,284177,292221,286190,328293.0,322270.0,330309.0,324278.0,3
3,0,0,1,0,4,test,1,1,m,Mon Jun 09 2025 11:09:23 GMT-0500 (Central Daylight Time),343714.7999999523,O,m,1439,4,1,59.bmp,-120,-120,60.bmp,120,-120,61.bmp,-120,120,62.bmp,120,120,9494.199999988079,334220.59999996424,7161,yes,SM,C,59.bmp,-120,120,290205,284177,292221,286190,338206.0,332178.0,340223.0,334191.0,4
