acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),30544.100000023842,I,z,2027,,,5,yes,1,3545.5,26998.600000023842,practrial5.png,practrial5.png,8098,PC,C,,,1
2,1,0.0,prac,1,z,30000.0,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),33409.60000002384,I,z,1331,,,1,yes,1,2859.900000035763,30549.69999998808,practrial1.png,practrial1.png,8098,PC,C,,,2
3,1,0.0,prac,1,z,30000.0,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),36225.5,I,z,1291,,,3,yes,1,2811.800000011921,33413.69999998808,practrial3.png,practrial3.png,8098,PC,C,,,3
4,1,0.0,prac,1,m,30000.0,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),39174.39999997616,I,m,1420,,,2,no,1,2945.0,36229.39999997616,practrial2.png,practrial2b.png,8098,PC,C,,,4
5,1,0.0,prac,1,m,30000.0,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),42340.30000001192,I,m,1638,,,4,no,1,3161.699999988079,39178.60000002384,practrial4.png,practrial4b.png,8098,PC,C,,,5
6,1,0.0,prac,1,m,30000.0,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),45705.69999998808,I,m,1841,,,6,no,1,3361.399999976158,42344.30000001192,practrial6.png,practrial6b.png,8098,PC,C,,,6
1,1,2.2819998264312744,test,1,z,27718.000173568726,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),57569.0,I,z,2265,2265,,1,yes,1,2280.300000011921,55288.69999998808,test1trial1.png,test1trial1.png,8098,PC,C,52702,,1
2,1,3.5319998264312744,test,1,m,26468.000173568726,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),58818.30000001192,I,m,1237,1237,,2,no,1,1246.1000000238419,57572.19999998808,test1trial2.png,test1trial2b.png,8098,PC,C,54986,,2
3,1,6.480999946594238,test,1,z,23519.00005340576,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),61767.5,I,z,2940,2940,,3,yes,1,2945.800000011921,58821.69999998808,test1trial3.png,test1trial3.png,8098,PC,C,56235,,3
4,1,7.829999923706055,test,1,m,22170.000076293945,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),63117.0,I,m,1334,1334,,4,no,1,1346.5,61770.5,test1trial4.png,test1trial4b.png,8098,PC,C,59185,,4
5,1,9.995999813079834,test,1,z,20004.000186920166,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),65283.0,I,z,2162,2162,,5,yes,1,2163.199999988079,63119.80000001192,test1trial5.png,test1trial5.png,8098,PC,C,60533,,5
6,1,11.19599986076355,test,1,m,18804.00013923645,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),66482.69999998808,I,m,1187,1187,,6,no,1,1196.699999988079,65286.0,test1trial6.png,test1trial6b.png,8098,PC,C,62700,,6
7,1,12.546000003814697,test,1,z,17453.999996185303,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),67832.19999998808,I,z,1340,1340,,7,yes,1,1346.800000011921,66485.39999997616,test1trial7.png,test1trial7.png,8098,PC,C,63899,,7
7,1,14.544999837875366,test,0,m,15455.000162124634,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),69831.69999998808,I,z,1990,1990,,8,no,1,1996.300000011921,67835.39999997616,test1trial8.png,test1trial8b.png,8098,PC,C,65249,,8
8,1,16.42799997329712,test,1,z,13572.00002670288,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),71714.19999998808,I,z,1863,1863,,9,yes,1,1879.699999988079,69834.5,test1trial9.png,test1trial9.png,8098,PC,C,67248,,9
9,1,18.22699999809265,test,1,m,11773.000001907349,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),73513.80000001192,I,m,1788,1788,,10,no,1,1796.699999988079,71717.10000002384,test1trial10.png,test1trial10b.png,8098,PC,C,69131,,10
10,1,19.608999967575073,test,1,z,10391.000032424927,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),74895.30000001192,I,z,1377,1377,,11,yes,1,1378.800000011921,73516.5,test1trial11.png,test1trial11.png,8098,PC,C,70931,,11
11,1,21.692999839782715,test,1,m,8307.000160217285,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),76979.30000001192,I,m,2078,2078,,12,no,1,2080.5,74898.80000001192,test1trial12.png,test1trial12b.png,8098,PC,C,72313,,12
12,1,23.275999784469604,test,1,m,6724.0002155303955,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),78562.39999997616,I,m,1563,1563,,13,no,1,1580.199999988079,76982.19999998808,test1trial13.png,test1trial13b.png,8098,PC,C,74396,,13
13,1,25.70799994468689,test,1,m,4292.00005531311,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),80994.89999997616,I,m,2419,2419,,14,no,1,2429.199999988079,78565.69999998808,test1trial14.png,test1trial14b.png,8098,PC,C,75980,,14
14,1,27.357999801635742,test,1,z,2642.000198364258,Thu Mar 12 2026 15:18:13 GMT-0500 (Central Daylight Time),82644.30000001192,I,z,1644,1644,,15,yes,1,1646.5,80997.80000001192,test1trial15.png,test1trial15.png,8098,PC,C,78411,,15
