acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,m,30000.0,Mon Jun 02 2025 11:20:45 GMT-0500 (Central Daylight Time),44863.30000001192,O,m,2160,,,1,no,1,3678.300000011921,41185.0,RNV,FNV,7136,LC,A,,,1
2,1,0.0,prac,1,z,30000.0,Mon Jun 02 2025 11:20:45 GMT-0500 (Central Daylight Time),48529.0,O,z,2139,,,2,yes,1,3660.099999964237,44868.90000003576,NBGFSM,NBGFSM,7136,LC,A,,,2
3,1,0.0,prac,1,z,30000.0,Mon Jun 02 2025 11:20:45 GMT-0500 (Central Daylight Time),51477.80000001192,O,z,1420,,,4,yes,1,2944.899999976158,48532.90000003576,RSM,RSM,7136,LC,A,,,3
4,1,0.0,prac,1,z,30000.0,Mon Jun 02 2025 11:20:45 GMT-0500 (Central Daylight Time),56926.0,O,z,3926,,,6,yes,1,5444.0,51482.0,CSDBFPHXZ,CSDBFPHXZ,7136,LC,A,,,4
5,1,0.0,prac,1,m,30000.0,Mon Jun 02 2025 11:20:45 GMT-0500 (Central Daylight Time),61608.10000002384,O,m,3158,,,5,no,1,4677.0,56931.10000002384,LNDPRSKQB,LNDPRSJQB,7136,LC,A,,,5
5,1,0.0,prac,0,m,30000.0,Mon Jun 02 2025 11:20:45 GMT-0500 (Central Daylight Time),67272.80000001192,O,z,4140,,,3,no,1,5660.599999964237,61612.200000047684,QHZXPC,QHZWPC,7136,LC,A,,,6
1,1,1.6659998893737793,test,1,m,28334.00011062622,Mon Jun 02 2025 11:20:45 GMT-0500 (Central Daylight Time),74287.60000002384,O,m,1656,1656,,1,no,1,1663.5,72624.10000002384,HCF,RCF,7136,LC,A,67150,,1
1,1,7.4649999141693115,test,0,m,22535.00008583069,Mon Jun 02 2025 11:20:45 GMT-0500 (Central Daylight Time),80085.90000003576,O,z,5783,5783,,2,no,1,5795.0,74290.90000003576,QTPRJX,QTPNJX,7136,LC,A,68816,,2
2,1,12.246000051498413,test,1,m,17753.999948501587,Mon Jun 02 2025 11:20:45 GMT-0500 (Central Daylight Time),84867.5,O,m,4768,4768,,3,no,1,4777.899999976158,80089.60000002384,MZDYGVGKQ,MZDYGLBKQ,7136,LC,A,74615,,3
3,1,13.713000059127808,test,1,m,16286.999940872192,Mon Jun 02 2025 11:20:45 GMT-0500 (Central Daylight Time),86333.60000002384,O,m,1458,1458,,4,no,1,1462.5,84871.10000002384,FQTNMK,JQTNMK,7136,LC,A,79397,,4
