acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Tue Mar 17 2026 11:09:24 GMT-0400 (Eastern Daylight Time),58755.10000000056,I,z,1733,,,2,yes,1,3258.4000000003725,55496.700000000186,NBGFSM,NBGFSM,9068,LC,C,,,1
2,1,0.0,prac,1,m,30000.0,Tue Mar 17 2026 11:09:24 GMT-0400 (Eastern Daylight Time),61038.10000000056,I,m,753,,,1,no,1,2273.600000000559,58764.5,RNV,FNV,9068,LC,C,,,2
3,1,0.0,prac,1,z,30000.0,Tue Mar 17 2026 11:09:24 GMT-0400 (Eastern Daylight Time),63271.60000000056,I,z,695,,,4,yes,1,2225.2000000001863,61046.40000000037,RSM,RSM,9068,LC,C,,,3
4,1,0.0,prac,1,m,30000.0,Tue Mar 17 2026 11:09:24 GMT-0400 (Eastern Daylight Time),66688.20000000019,I,m,1884,,,5,no,1,3406.7999999998137,63281.40000000037,LNDPRSKQB,LNDPRSJQB,9068,LC,C,,,4
5,1,0.0,prac,1,z,30000.0,Tue Mar 17 2026 11:09:24 GMT-0400 (Eastern Daylight Time),70871.40000000037,I,z,2644,,,6,yes,1,4174.299999999814,66697.10000000056,CSDBFPHXZ,CSDBFPHXZ,9068,LC,C,,,5
6,1,0.0,prac,1,m,30000.0,Tue Mar 17 2026 11:09:24 GMT-0400 (Eastern Daylight Time),74188.10000000056,I,m,1790,,,3,no,1,3308.4000000003725,70879.70000000019,QHZXPC,QHZWPC,9068,LC,C,,,6
1,1,0.8500001430511475,test,1,m,29149.999856948853,Tue Mar 17 2026 11:09:24 GMT-0400 (Eastern Daylight Time),93388.60000000056,I,m,828,828,,1,no,1,843.0,92545.60000000056,HCF,RCF,9068,LC,C,91051,,1
2,1,2.367000102996826,test,1,m,27632.999897003174,Tue Mar 17 2026 11:09:24 GMT-0400 (Eastern Daylight Time),94904.90000000037,I,m,1494,1494,,2,no,1,1505.6000000005588,93399.29999999981,QTPRJX,QTPNJX,9068,LC,C,91905,,2
3,1,4.233000040054321,test,1,m,25766.99995994568,Tue Mar 17 2026 11:09:24 GMT-0400 (Eastern Daylight Time),96771.60000000056,I,m,1852,1852,,3,no,1,1857.9000000003725,94913.70000000019,MZDYGVGKQ,MZDYGLBKQ,9068,LC,C,93419,,3
4,1,5.06600022315979,test,1,m,24933.99977684021,Tue Mar 17 2026 11:09:24 GMT-0400 (Eastern Daylight Time),97604.90000000037,I,m,817,817,,4,no,1,824.7000000001863,96780.20000000019,FQTNMK,JQTNMK,9068,LC,C,95286,,4
5,1,6.050000190734863,test,1,z,23949.999809265137,Tue Mar 17 2026 11:09:24 GMT-0400 (Eastern Daylight Time),98588.20000000019,I,z,958,958,,5,yes,1,973.2000000001863,97615.0,CLJ,CLJ,9068,LC,C,96121,,5
6,1,7.700000047683716,test,1,m,22299.999952316284,Tue Mar 17 2026 11:09:24 GMT-0400 (Eastern Daylight Time),100238.29999999981,I,m,1626,1626,,6,no,1,1642.699999999255,98595.60000000056,JGDMNSVPW,JGZMNSVPW,9068,LC,C,97101,,6
7,1,9.850000143051147,test,1,z,20149.999856948853,Tue Mar 17 2026 11:09:24 GMT-0400 (Eastern Daylight Time),102388.20000000019,I,z,2136,2136,,7,yes,1,2142.4000000003725,100245.79999999981,FPTVHKCBJ,FPTVHKCBJ,9068,LC,C,98751,,7
8,1,10.91700005531311,test,1,m,19082.99994468689,Tue Mar 17 2026 11:09:24 GMT-0400 (Eastern Daylight Time),103454.90000000037,I,m,1058,1058,,8,no,1,1058.1000000005588,102396.79999999981,XRPZBS,ZRPBDH,9068,LC,C,100902,,8
9,1,12.0,test,1,m,18000.0,Tue Mar 17 2026 11:09:24 GMT-0400 (Eastern Daylight Time),104538.20000000019,I,m,1063,1063,,9,no,1,1075.5999999996275,103462.60000000056,ZSQ,ZSP,9068,LC,C,101968,,9
10,1,13.782999992370605,test,1,z,16217.000007629395,Tue Mar 17 2026 11:09:24 GMT-0400 (Eastern Daylight Time),106321.60000000056,I,z,1771,1771,,10,yes,1,1775.4000000003725,104546.20000000019,MPZRXL,MPZRXL,9068,LC,C,103051,,10
