Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,1,prac,1,1,z,Fri Jun 05 2026 14:27:45 GMT-0400 (Eastern Daylight Time),141988.29999999702,I,z,1734,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10559.79999999702,131428.5,9087,yes,SM,C,66.bmp,-120,-120,136088,130062,138105,132071,,,,,1
3,0,0,1,0,1,prac,1,0,m,Fri Jun 05 2026 14:27:45 GMT-0400 (Eastern Daylight Time),152821.09999999404,I,None,2016,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10824.89999999106,141996.20000000298,9087,no,SM,C,73.bmp,-120,120,146654,140629,148671,142638,,,,,2
4,0,0,0,1,1,prac,1,0,m,Fri Jun 05 2026 14:27:45 GMT-0400 (Eastern Daylight Time),163654.40000000596,I,None,2016,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10825.800000011921,152828.59999999404,9087,no,SM,C,74.bmp,120,120,157488,151462,159505,153471,,,,,3
2,0,1,0,0,2,prac,1,1,z,Fri Jun 05 2026 14:27:45 GMT-0400 (Eastern Daylight Time),173454.70000000298,I,z,973,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,9792.60000000894,163662.09999999404,9087,yes,SM,C,79.bmp,120,-120,168321,162295,170338,164305,,,,,4
3,0,0,1,0,3,prac,1,1,z,Fri Jun 05 2026 14:27:45 GMT-0400 (Eastern Daylight Time),183471.29999999702,I,z,1189,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10006.70000000298,173464.59999999404,9087,yes,SM,C,84.bmp,-120,120,178121,172098,180138,174105,,,,,5
1,1,0,0,0,4,prac,1,1,m,Fri Jun 05 2026 14:27:45 GMT-0400 (Eastern Daylight Time),194037.79999999702,I,m,1748,6,1,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,10557.09999999404,183480.70000000298,9087,no,SM,C,89.bmp,-120,-120,188138,182114,190155,184121,,,,,6
2,0,1,0,0,4,prac,1,0,m,Fri Jun 05 2026 14:27:45 GMT-0400 (Eastern Daylight Time),204471.09999999404,I,z,1614,7,1,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,10424.199999988079,194046.90000000596,9087,no,SM,C,90.bmp,120,-120,198704,192681,200721,194688,,,,,7
4,0,0,0,1,5,prac,1,1,z,Fri Jun 05 2026 14:27:45 GMT-0400 (Eastern Daylight Time),214771.09999999404,I,z,1468,8,1,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,10290.39999999106,204480.70000000298,9087,yes,SM,C,97.bmp,120,120,209138,203114,211155,205121,,,,,8
4,0,0,0,1,0,test,1,0,m,Fri Jun 05 2026 14:27:45 GMT-0400 (Eastern Daylight Time),249654.40000000596,I,z,1882,1,1,98.bmp,-120,-120,99.bmp,120,-120,100.bmp,-120,120,93.bmp,120,120,9927.10000000894,239727.29999999702,9087,yes,SM,C,100.bmp,120,120,209138,203114,211155,205121,244388.0,238361.0,246405.0,240371.0,1
2,0,1,0,0,1,test,1,1,m,Fri Jun 05 2026 14:27:45 GMT-0400 (Eastern Daylight Time),258987.40000000596,I,m,1277,2,1,51.bmp,-120,-120,52.bmp,120,-120,53.bmp,-120,120,54.bmp,120,120,9322.800000011921,249664.59999999404,9087,yes,SM,C,53.bmp,120,-120,209138,203114,211155,205121,254321.0,248298.0,256338.0,250304.0,2
1,1,0,0,0,1,test,1,0,z,Fri Jun 05 2026 14:27:45 GMT-0400 (Eastern Daylight Time),268870.5,I,m,1832,3,1,55.bmp,-120,-120,56.bmp,120,-120,57.bmp,-120,120,58.bmp,120,120,9875.40000000596,258995.09999999404,9087,yes,SM,C,55.bmp,-120,-120,209138,203114,211155,205121,263654.0,257628.0,265671.0,259637.0,3
3,0,0,1,0,1,test,1,0,m,Fri Jun 05 2026 14:27:45 GMT-0400 (Eastern Daylight Time),278937.59999999404,I,None,2015,4,1,59.bmp,-120,-120,60.bmp,120,-120,61.bmp,-120,120,62.bmp,120,120,10056.699999988079,268880.90000000596,9087,yes,SM,C,59.bmp,-120,120,209138,203114,211155,205121,273537.0,267514.0,275555.0,269521.0,4
2,0,1,0,0,2,test,1,1,z,Fri Jun 05 2026 14:27:45 GMT-0400 (Eastern Daylight Time),287854.200000003,I,z,858,5,1,63.bmp,-120,-120,64.bmp,120,-120,65.bmp,-120,120,66.bmp,120,120,8907.29999999702,278946.90000000596,9087,yes,SM,C,64.bmp,120,-120,209138,203114,211155,205121,283604.0,277580.0,285621.0,279588.0,5
