acc_sum,block,block_c,condition,correct,correct_response,datetime,endtime,flanker,jitter,project,response,response_test_buffer_response,response_test_target_response,response_time,response_time_test_buffer_response,response_time_test_target_response,row_sel,session_number,start_end,starttime,subject_id,target,task,task_vers,time_test_buffer,time_test_buffer_response,time_test_constants,time_test_flanker,time_test_jitter,time_test_logger,time_test_target,time_test_target_response,time_test_variables,trial
0,prac,1,inc,0,z,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),191796.0,copper,900,I,None,,,1799,,,2,1,4961.200000047684,186834.79999995232,8040,cherry,NF,C,,,,,,,,,,1
0,prac,1,con,0,m,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),196860.89999997616,zinc,1000,I,None,,,1799,,,15,1,5059.600000023842,191801.29999995232,8040,zinc,NF,C,,,,,,,,,,2
1,prac,1,con,1,m,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),200143.39999997616,bronze,800,I,m,,,1176,,,9,1,3278.100000023842,196865.29999995232,8040,bronze,NF,C,,,,,,,,,,3
1,prac,1,inc,0,z,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),205308.39999997616,cobalt,1100,I,None,,,1799,,,4,1,5160.700000047684,200147.69999992847,8040,raisin,NF,C,,,,,,,,,,4
2,prac,1,inc,1,m,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),208257.39999997616,cherry,900,I,m,,,743,,,10,1,2943.899999976158,205313.5,8040,copper,NF,C,,,,,,,,,,5
3,prac,1,inc,1,m,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),211189.79999995232,pear,900,I,m,,,732,,,14,1,2928.2000000476837,208261.59999990463,8040,iron,NF,C,,,,,,,,,,6
4,prac,1,con,1,z,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),214255.5,kiwi,1000,I,z,,,763,,,7,1,3061.4000000953674,211194.09999990463,8040,kiwi,NF,C,,,,,,,,,,7
5,prac,1,inc,1,m,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),217304.5,plum,1100,I,m,,,637,,,16,1,3044.9000000953674,214259.59999990463,8040,lead,NF,C,,,,,,,,,,8
6,prac,1,con,1,z,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),220220.19999992847,orange,1000,I,z,,,600,,,3,1,2911.100000023842,217309.09999990463,8040,orange,NF,C,,,,,,,,,,9
7,prac,1,inc,1,m,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),223252.5,raisin,1100,I,m,,,616,,,12,1,3027.5,220225.0,8040,cobalt,NF,C,,,,,,,,,,10
8,prac,1,con,1,z,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),225984.69999992847,banana,800,I,z,,,628,,,1,1,2727.1999999284744,223257.5,8040,banana,NF,C,,,,,,,,,,11
9,prac,1,con,1,m,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),229450.5,silver,1000,I,m,,,1152,,,11,1,3461.4000000953674,225989.09999990463,8040,silver,NF,C,,,,,,,,,,12
10,prac,1,con,1,z,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),232149.69999992847,lime,800,I,z,,,597,,,5,1,2694.6999999284744,229455.0,8040,lime,NF,C,,,,,,,,,,13
11,prac,1,con,1,m,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),235098.89999997616,gold,800,I,m,,,842,,,13,1,2944.8000000715256,232154.09999990463,8040,gold,NF,C,,,,,,,,,,14
12,prac,1,inc,1,z,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),237948.0,iron,900,I,z,,,634,,,6,1,2844.3000000715256,235103.69999992847,8040,pear,NF,C,,,,,,,,,,15
13,prac,1,inc,1,z,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),241030.59999990463,lead,1100,I,z,,,681,,,8,1,3078.399999976158,237952.19999992847,8040,plum,NF,C,,,,,,,,,,16
1,test,1,inc,1,z,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),264256.1999999285,silver,1000,I,z,z,None,629,430.0,199.0,7,1,2162.2999999523163,262093.89999997616,8040,banana,NF,C,255976,255976,254246,255259,254246,256408,255776,255776,256408,1
1,test,1,inc,0,m,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),267888.6999999285,plum,1100,I,None,None,None,1799,1799.0,199.0,128,1,3628.0,264260.6999999285,8040,lead,NF,C,258241,258242,256413,257525,256413,260041,258042,258042,260041,2
2,test,1,con,1,z,Mon May 19 2025 16:03:59 GMT-0500 (Central Daylight Time),270037.59999990463,raisin,800,I,z,z,None,808,608.0,200.0,25,1,2145.0,267892.59999990463,8040,raisin,NF,C,261574,261574,260045,260857,260045,262190,261374,261374,262190,3
