Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
7,1,prac,1,A,circle.png,1,m,Fri Jun 05 2026 10:22:34 GMT-0400 (Eastern Daylight Time),63598.70000000298,1700,I,m,595,6,3,3071.7999999970198,60526.90000000596,9035,NTS,B,1
1,2,prac,1,A,circle.png,1,z,Fri Jun 05 2026 10:22:34 GMT-0400 (Eastern Daylight Time),65848.90000000596,1000,I,z,452,1,3,2236.5999999940395,63612.30000001192,9035,NTS,B,2
6,3,prac,1,A,circle.png,1,m,Fri Jun 05 2026 10:22:34 GMT-0400 (Eastern Daylight Time),69365.20000000298,1900,I,m,821,5,3,3508.3999999910593,65856.80000001192,9035,NTS,B,3
8,4,prac,1,A,circle.png,1,m,Fri Jun 05 2026 10:22:34 GMT-0400 (Eastern Daylight Time),72315.20000000298,1600,I,m,550,7,3,2937.0,69378.20000000298,9035,NTS,B,4
6,5,prac,1,A,circle.png,1,m,Fri Jun 05 2026 10:22:34 GMT-0400 (Eastern Daylight Time),75564.60000000894,1900,I,m,564,5,3,3237.4000000059605,72327.20000000298,9035,NTS,B,5
1,6,prac,1,A,circle.png,1,z,Fri Jun 05 2026 10:22:34 GMT-0400 (Eastern Daylight Time),77848.40000000596,1000,I,z,485,1,3,2273.0,75575.40000000596,9035,NTS,B,6
3,7,prac,1,A,circle.png,1,z,Fri Jun 05 2026 10:22:34 GMT-0400 (Eastern Daylight Time),80365.10000000894,1200,I,z,531,3,3,2505.0,77860.10000000894,9035,NTS,B,7
4,8,prac,1,A,circle.png,1,z,Fri Jun 05 2026 10:22:34 GMT-0400 (Eastern Daylight Time),83298.40000000596,1400,I,z,743,4,3,2921.2000000029802,80377.20000000298,9035,NTS,B,8
4,9,prac,1,A,circle.png,1,z,Fri Jun 05 2026 10:22:34 GMT-0400 (Eastern Daylight Time),85948.40000000596,1400,I,z,450,4,3,2640.0,83308.40000000596,9035,NTS,B,9
2,10,prac,1,A,circle.png,1,z,Fri Jun 05 2026 10:22:34 GMT-0400 (Eastern Daylight Time),89248.40000000596,2000,I,z,512,2,3,3286.4000000059605,85962.0,9035,NTS,B,10
2,11,prac,1,A,circle.png,1,z,Fri Jun 05 2026 10:22:34 GMT-0400 (Eastern Daylight Time),92498.5,2000,I,z,460,2,3,3238.0999999940395,89260.40000000596,9035,NTS,B,11
