Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,1,prac,1,1,z,Tue May 27 2025 17:39:46 GMT-0500 (Central Daylight Time),93212.10000000149,I,z,1770,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10593.70000000298,82618.39999999851,8046,yes,SM,C,66.bmp,-120,-120,86276,80248,88292,82261,,,,,1
3,0,0,1,0,1,prac,1,0,m,Tue May 27 2025 17:39:46 GMT-0500 (Central Daylight Time),103825.60000000149,I,z,1789,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10609.5,93216.10000000149,8046,no,SM,C,73.bmp,-120,120,96872,90845,98889,92858,,,,,2
4,0,0,0,1,2,prac,1,1,m,Tue May 27 2025 17:39:46 GMT-0500 (Central Daylight Time),113855.60000000149,I,m,1199,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10026.60000000149,103829.0,8046,no,SM,C,74.bmp,120,120,107486,101458,109503,103471,,,,,3
2,0,1,0,0,3,prac,1,1,z,Tue May 27 2025 17:39:46 GMT-0500 (Central Daylight Time),124385.69999999925,I,z,1714,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10526.5,113859.19999999925,8046,yes,SM,C,79.bmp,120,-120,117516,111488,119533,113501,,,,,4
3,0,0,1,0,3,prac,1,0,z,Tue May 27 2025 17:39:46 GMT-0500 (Central Daylight Time),134693.8999999985,I,m,1478,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10305.0,124388.89999999851,8046,yes,SM,C,84.bmp,-120,120,128046,122018,130064,124031,,,,,5
1,1,0,0,0,4,prac,1,1,m,Tue May 27 2025 17:39:46 GMT-0500 (Central Daylight Time),144612.80000000075,I,m,1086,6,1,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,9915.300000000745,134697.5,8046,no,SM,C,89.bmp,-120,-120,138359,132327,140377,134345,,,,,6
2,0,1,0,0,5,prac,1,1,m,Tue May 27 2025 17:39:46 GMT-0500 (Central Daylight Time),154442.80000000075,I,m,1013,7,1,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,9826.800000000745,144616.0,8046,no,SM,C,90.bmp,120,-120,148273,142245,150290,144258,,,,,7
4,0,0,0,1,6,prac,1,1,z,Tue May 27 2025 17:39:46 GMT-0500 (Central Daylight Time),164506.6000000015,I,z,1239,8,1,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,10059.300000000745,154447.30000000075,8046,yes,SM,C,97.bmp,120,120,158104,152077,160120,154088,,,,,8
4,0,0,0,1,1,test,1,1,m,Tue May 27 2025 17:39:46 GMT-0500 (Central Daylight Time),179018.6000000015,I,m,1174,1,1,98.bmp,-120,-120,99.bmp,120,-120,100.bmp,-120,120,93.bmp,120,120,9228.0,169790.6000000015,8046,yes,SM,C,100.bmp,120,120,158104,152077,160120,154088,173449.0,167420.0,175465.0,169434.0,1
2,0,1,0,0,2,test,1,1,m,Tue May 27 2025 17:39:46 GMT-0500 (Central Daylight Time),188615.5,I,m,1534,2,1,51.bmp,-120,-120,52.bmp,120,-120,53.bmp,-120,120,54.bmp,120,120,9593.199999999255,179022.30000000075,8046,yes,SM,C,53.bmp,120,-120,158104,152077,160120,154088,182679.0,176652.0,184696.0,178664.0,2
