acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),40164.69999998808,O,z,2299,,,1,yes,,3824.9000000059605,36339.79999998212,practrial1.png,practrial1.png,7760,PC,A,,,1
2,1,0.0,prac,1,m,30000.0,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),43781.0,O,m,2095,,,4,no,,3611.800000011921,40169.19999998808,practrial4.png,practrial4b.png,7760,PC,A,,,2
3,1,0.0,prac,1,z,30000.0,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),47647.29999998212,O,z,2338,,,3,yes,,3857.699999988079,43789.59999999404,practrial3.png,practrial3.png,7760,PC,A,,,3
4,1,0.0,prac,1,m,30000.0,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),50196.79999998212,O,m,1045,,,2,no,,2546.699999988079,47650.09999999404,practrial2.png,practrial2b.png,7760,PC,A,,,4
5,1,0.0,prac,1,m,30000.0,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),53812.40000000596,O,m,2077,,,6,no,,3609.800000011921,50202.59999999404,practrial6.png,practrial6b.png,7760,PC,A,,,5
6,1,0.0,prac,1,z,30000.0,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),57394.69999998808,O,z,2053,,,5,yes,,3576.2999999821186,53818.40000000596,practrial5.png,practrial5.png,7760,PC,A,,,6
1,1,2.5,test,1,z,27500.0,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),68406.69999998808,O,z,2483,2483,,1,yes,,2498.0,65908.69999998808,test1trial1.png,test1trial1.png,7760,PC,A,63635,,1
2,1,4.483000040054321,test,1,m,25516.99995994568,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),70389.19999998808,O,m,1966,1966,,2,no,,1980.0,68409.19999998808,test1trial2.png,test1trial2b.png,7760,PC,A,66136,,2
3,1,7.131999969482422,test,1,z,22868.000030517578,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),73038.40000000596,O,z,2639,2639,,3,yes,,2645.4000000059605,70393.0,test1trial3.png,test1trial3.png,7760,PC,A,68120,,3
4,1,8.433000087738037,test,1,m,21566.999912261963,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),74339.29999998212,O,m,1297,1297,,4,no,,1298.5,73040.79999998212,test1trial4.png,test1trial4b.png,7760,PC,A,70768,,4
5,1,11.29800009727478,test,1,z,18701.99990272522,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),77204.40000000596,O,z,2850,2850,,5,yes,,2861.9000000059605,74342.5,test1trial5.png,test1trial5.png,7760,PC,A,72069,,5
6,1,12.597000122070312,test,1,m,17402.999877929688,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),78503.40000000596,O,m,1287,1287,,6,no,,1295.800000011921,77207.59999999404,test1trial6.png,test1trial6b.png,7760,PC,A,74935,,6
7,1,14.312000036239624,test,1,z,15687.999963760376,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),80218.69999998808,O,z,1709,1709,,7,yes,,1712.5,78506.19999998808,test1trial7.png,test1trial7.png,7760,PC,A,76233,,7
8,1,17.128999948501587,test,1,m,12871.000051498413,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),83035.59999999404,O,m,2811,2811,,8,no,,2814.199999988079,80221.40000000596,test1trial8.png,test1trial8b.png,7760,PC,A,77948,,8
9,1,19.463000059127808,test,1,z,10536.999940872192,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),85368.90000000596,O,z,2320,2320,,9,yes,,2329.5,83039.40000000596,test1trial9.png,test1trial9.png,7760,PC,A,80767,,9
10,1,20.611000061035156,test,1,m,9388.999938964844,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),86517.0,O,m,1139,1139,,10,no,,1145.0,85372.0,test1trial10.png,test1trial10b.png,7760,PC,A,83099,,10
11,1,23.444000005722046,test,1,z,6555.999994277954,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),89350.79999998212,O,z,2823,2823,,11,yes,,2830.2999999821186,86520.5,test1trial11.png,test1trial11.png,7760,PC,A,84247,,11
12,1,26.493000030517578,test,1,m,3506.999969482422,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),92399.5,O,m,3037,3037,,12,no,,3045.5,89354.0,test1trial12.png,test1trial12b.png,7760,PC,A,87081,,12
13,1,27.990999937057495,test,1,m,2009.0000629425049,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),93897.69999998808,O,m,1486,1486,,13,no,,1496.2999999821186,92401.40000000596,test1trial13.png,test1trial13b.png,7760,PC,A,90128,,13
13,1,30.008000135421753,test,0,m,-8.00013542175293,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),95914.29999998212,O,None,2013,2013,,14,no,,2013.699999988079,93900.59999999404,test1trial14.png,test1trial14b.png,7760,PC,A,91627,,14
1,2,1.7819998264312744,test,1,m,28218.000173568726,Mon Feb 23 2026 12:47:12 GMT-0600 (Central Standard Time),101696.40000000596,O,m,1771,,1771.0,1,no,,7795.800000011921,93900.59999999404,test2trial1.png,test2trial1b.png,7760,PC,A,,97643.0,1
