acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),,012_o_f_d_a.png,I,space,15020,1,3,,,8051,VNB,C,0
1,prac,1,0.0,1-Back,1.0,m,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),148545.80000001192,022_y_f_n_a.png,I,m,1395,2,3,2272.0,146273.80000001192,8051,VNB,C,1
2,prac,1,0.0,1-Back,1.0,m,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),150778.5,014_m_m_h_a.png,I,m,1363,3,3,2223.5999999940395,148554.90000000596,8051,VNB,C,2
3,prac,1,0.0,1-Back,1.0,m,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),152411.70000001788,025_y_m_d_a.png,I,m,768,4,3,1623.9000000059605,150787.80000001192,8051,VNB,C,3
4,prac,1,0.0,1-Back,1.0,m,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),154327.5,012_o_f_n_a.png,I,m,1036,5,3,1907.0999999940395,152420.40000000596,8051,VNB,C,4
4,prac,1,1.0,1-Back,0.0,z,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),156160.30000001192,025_y_m_n_a.png,I,m,973,6,3,1824.4000000059605,154335.90000000596,8051,VNB,C,5
5,prac,1,0.0,1-Back,1.0,m,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),157926.59999999404,015_o_m_h_a.png,I,m,881,7,3,1758.7999999821186,156167.80000001192,8051,VNB,C,6
6,prac,1,0.0,1-Back,1.0,m,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),159659.09999999404,019_m_f_d_a.png,I,m,844,8,3,1726.0,157933.09999999404,8051,VNB,C,7
7,prac,1,1.0,1-Back,1.0,z,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),161508.59999999404,022_y_f_d_a.png,I,z,958,9,3,1841.7999999821186,159666.80000001192,8051,VNB,C,8
8,prac,1,0.0,1-Back,1.0,m,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),163158.20000001788,014_m_m_n_a.png,I,m,787,10,3,1640.0,161518.20000001788,8051,VNB,C,9
9,prac,1,0.0,1-Back,1.0,m,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),165057.5,012_o_f_h_a.png,I,m,1016,11,3,1891.199999988079,163166.30000001192,8051,VNB,C,10
10,prac,1,0.0,1-Back,1.0,m,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),166723.90000000596,025_y_m_d_a.png,I,m,795,12,3,1659.0999999940395,165064.80000001192,8051,VNB,C,11
0,test,1,0.0,1-Back,,,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),166723.90000000596,022_y_f_d_a.png,I,space,9549,1,3,1659.0999999940395,165064.80000001192,8051,VNB,C,0
1,test,1,0.0,1-Back,1.0,m,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),185567.40000000596,019_m_f_n_a.png,I,m,1265,2,3,2275.0,183292.40000000596,8051,VNB,C,1
2,test,1,0.0,1-Back,1.0,m,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),187767.09999999404,015_o_m_h_a.png,I,m,1166,3,3,2194.199999988079,185572.90000000596,8051,VNB,C,2
3,test,1,1.0,1-Back,1.0,z,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),189350.20000001788,014_m_m_h_a.png,I,z,550,4,3,1576.800000011921,187773.40000000596,8051,VNB,C,3
4,test,1,0.0,1-Back,1.0,m,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),191032.90000000596,012_o_f_n_a.png,I,m,656,5,3,1677.0,189355.90000000596,8051,VNB,C,4
5,test,1,0.0,1-Back,1.0,m,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),192998.90000000596,025_y_m_d_a.png,I,m,934,6,3,1960.300000011921,191038.59999999404,8051,VNB,C,5
6,test,1,1.0,1-Back,1.0,z,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),194715.0,019_m_f_d_a.png,I,z,686,7,3,1710.0999999940395,193004.90000000596,8051,VNB,C,6
7,test,1,0.0,1-Back,1.0,m,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),196464.30000001192,022_y_f_h_a.png,I,m,722,8,3,1742.4000000059605,194721.90000000596,8051,VNB,C,7
8,test,1,0.0,1-Back,1.0,m,Fri Jan 30 2026 10:46:30 GMT-0600 (Central Standard Time),198230.40000000596,015_o_m_n_a.png,I,m,734,9,3,1761.0,196469.40000000596,8051,VNB,C,8
