Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,1,prac,1,A,circle.png,1,z,Wed May 13 2026 15:18:24 GMT-0400 (Eastern Daylight Time),70633.90000000037,1000,I,z,1116,1,1,2905.300000000745,67728.59999999963,9060,NTS,B,1
3,2,prac,1,A,circle.png,1,z,Wed May 13 2026 15:18:24 GMT-0400 (Eastern Daylight Time),73300.19999999925,1200,I,z,673,3,1,2655.7999999988824,70644.40000000037,9060,NTS,B,2
9,3,prac,1,A,circle.png,1,m,Wed May 13 2026 15:18:24 GMT-0400 (Eastern Daylight Time),76033.5,1500,I,m,443,8,1,2722.800000000745,73310.69999999925,9060,NTS,B,3
7,4,prac,1,A,circle.png,1,m,Wed May 13 2026 15:18:24 GMT-0400 (Eastern Daylight Time),78933.59999999963,1700,I,m,414,6,1,2888.199999999255,76045.40000000037,9060,NTS,B,4
6,5,prac,1,A,circle.png,1,m,Wed May 13 2026 15:18:24 GMT-0400 (Eastern Daylight Time),82233.59999999963,1900,I,m,601,5,1,3288.0999999996275,78945.5,9060,NTS,B,5
8,6,prac,1,A,circle.png,1,m,Wed May 13 2026 15:18:24 GMT-0400 (Eastern Daylight Time),85183.59999999963,1600,I,m,554,7,1,2939.0999999996275,82244.5,9060,NTS,B,6
1,7,prac,1,A,circle.png,1,z,Wed May 13 2026 15:18:24 GMT-0400 (Eastern Daylight Time),87550.29999999888,1000,I,z,581,1,1,2356.7999999988824,85193.5,9060,NTS,B,7
9,8,prac,1,A,circle.png,1,m,Wed May 13 2026 15:18:24 GMT-0400 (Eastern Daylight Time),90367.09999999963,1500,I,m,521,8,1,2804.0,87563.09999999963,9060,NTS,B,8
4,9,prac,1,A,circle.png,1,z,Wed May 13 2026 15:18:24 GMT-0400 (Eastern Daylight Time),93149.90000000037,1400,I,z,596,4,1,2773.800000000745,90376.09999999963,9060,NTS,B,9
6,10,prac,1,A,circle.png,1,m,Wed May 13 2026 15:18:24 GMT-0400 (Eastern Daylight Time),96400.29999999888,1900,I,m,554,5,1,3242.89999999851,93157.40000000037,9060,NTS,B,10
8,11,prac,1,A,circle.png,1,m,Wed May 13 2026 15:18:24 GMT-0400 (Eastern Daylight Time),99333.69999999925,1600,I,m,539,7,1,2922.5,96411.19999999925,9060,NTS,B,11
2,12,prac,1,A,circle.png,1,z,Wed May 13 2026 15:18:24 GMT-0400 (Eastern Daylight Time),102767.0,2000,I,z,629,2,1,3417.2000000011176,99349.79999999888,9060,NTS,B,12
1,1,prac,1,B,triangle.png,1,z,Wed May 13 2026 15:18:24 GMT-0400 (Eastern Daylight Time),135900.40000000037,1900,I,z,791,1,1,3474.60000000149,132425.79999999888,9060,NTS,B,1
7,2,prac,1,B,triangle.png,1,z,Wed May 13 2026 15:18:24 GMT-0400 (Eastern Daylight Time),139767.09999999963,2000,I,z,1080,6,1,3854.0,135913.09999999963,9060,NTS,B,2
4,3,prac,1,B,triangle.png,1,m,Wed May 13 2026 15:18:24 GMT-0400 (Eastern Daylight Time),142617.09999999963,1500,I,m,562,4,1,2839.5,139777.59999999963,9060,NTS,B,3
2,3,prac,1,B,triangle.png,0,m,Wed May 13 2026 15:18:24 GMT-0400 (Eastern Daylight Time),145733.59999999963,1700,I,z,632,2,1,3106.0,142627.59999999963,9060,NTS,B,4
4,4,prac,1,B,triangle.png,1,m,Wed May 13 2026 15:18:24 GMT-0400 (Eastern Daylight Time),148867.09999999963,1500,I,m,835,4,1,3123.9000000003725,145743.19999999925,9060,NTS,B,5
