Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,230,143,Tue Nov 25 2025 14:32:39 GMT-0600 (Central Standard Time),,box1,yes,O,1,1,,,7252,DSST,C,,,,0,160,113
),1,1,0.0,3,prac,yes,1,3,120000.0,207,141,Tue Nov 25 2025 14:32:39 GMT-0600 (Central Standard Time),57154.0,box3,yes,O,1,1,4888.0999999940395,52265.90000000596,7252,DSST,C,,,,1,160,113
-,2,1,0.0,1,prac,yes,1,1,120000.0,229,147,Tue Nov 25 2025 14:32:39 GMT-0600 (Central Standard Time),61086.69999998808,box1,yes,O,1,1,3160.0,57926.69999998808,7252,DSST,C,,,,2,160,113
+,3,1,0.0,9,prac,yes,1,9,120000.0,243,145,Tue Nov 25 2025 14:32:39 GMT-0600 (Central Standard Time),66101.90000000596,box9,yes,O,1,1,4242.4000000059605,61859.5,7252,DSST,C,,,,3,160,113
X,4,1,0.0,8,prac,yes,1,8,120000.0,207,156,Tue Nov 25 2025 14:32:39 GMT-0600 (Central Standard Time),69934.09999999404,box8,yes,O,1,1,3055.699999988079,66878.40000000596,7252,DSST,C,,,,4,160,113
^,5,1,0.0,7,prac,yes,1,7,120000.0,222,158,Tue Nov 25 2025 14:32:39 GMT-0600 (Central Standard Time),73433.80000001192,box7,yes,O,1,1,2724.800000011921,70709.0,7252,DSST,C,,,,5,160,113
L,6,1,0.0,4,prac,yes,1,4,120000.0,184,155,Tue Nov 25 2025 14:32:39 GMT-0600 (Central Standard Time),77048.40000000596,box4,yes,O,1,1,2840.0999999940395,74208.30000001192,7252,DSST,C,,,,6,160,113
T,7,1,0.0,2,prac,yes,1,2,120000.0,203,139,Tue Nov 25 2025 14:32:39 GMT-0600 (Central Standard Time),80181.69999998808,box2,yes,O,1,1,2359.7999999821186,77821.90000000596,7252,DSST,C,,,,7,160,113
O,8,1,0.0,6,prac,yes,1,6,120000.0,186,138,Tue Nov 25 2025 14:32:39 GMT-0600 (Central Standard Time),84628.80000001192,box6,yes,O,1,1,3673.600000023842,80955.19999998808,7252,DSST,C,,,,8,160,113
U,9,1,0.0,5,prac,yes,1,5,120000.0,232,144,Tue Nov 25 2025 14:32:39 GMT-0600 (Central Standard Time),88477.5,box5,yes,O,1,1,3071.5999999940395,85405.90000000596,7252,DSST,C,,,,9,160,113
T,1,1,2.2739999294281006,2,test,yes,1,2,117726.0000705719,249,151,Tue Nov 25 2025 14:32:39 GMT-0600 (Central Standard Time),96693.09999999404,box2,yes,O,1,1,2260.4000000059605,94432.69999998808,7252,DSST,C,94186.0,94745.0,92485.0,1,160,113
