acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,m,Fri May 09 2025 09:47:10 GMT-0500 (Central Daylight Time),65169.60000000894,CFD-BM-034-035-HC.jpg,1700,solid,O,m,947,1,1,3431.9000000059605,61737.70000000298,7140,ATS,C,1
2,prac,1,A,haborder.png,1,z,Fri May 09 2025 09:47:10 GMT-0500 (Central Daylight Time),68435.40000000596,CFD-WF-037-016-A.jpg,1600,solid,O,z,879,10,1,6697.70000000298,61737.70000000298,7140,ATS,C,2
3,prac,1,A,haborder.png,1,m,Fri May 09 2025 09:47:10 GMT-0500 (Central Daylight Time),71567.80000001192,CFD-WM-035-036-HC.jpg,1700,solid,O,m,633,9,1,9830.10000000894,61737.70000000298,7140,ATS,C,3
4,prac,1,A,haborder.png,1,m,Fri May 09 2025 09:47:10 GMT-0500 (Central Daylight Time),74400.5,CFD-BM-022-004-HC.jpg,1500,solid,O,m,549,3,1,12662.79999999702,61737.70000000298,7140,ATS,C,4
5,prac,1,A,haborder.png,1,z,Fri May 09 2025 09:47:10 GMT-0500 (Central Daylight Time),76966.5,CFD-BF-002-018-A.jpg,1200,solid,O,z,577,6,1,15228.79999999702,61737.70000000298,7140,ATS,C,5
6,prac,1,A,haborder.png,1,m,Fri May 09 2025 09:47:10 GMT-0500 (Central Daylight Time),79865.40000000596,CFD-WF-013-009-HC.jpg,1500,solid,O,m,606,11,1,18127.70000000298,61737.70000000298,7140,ATS,C,6
7,prac,1,A,haborder.png,1,z,Fri May 09 2025 09:47:10 GMT-0500 (Central Daylight Time),82314.5,CFD-BF-031-020-A.jpg,1000,solid,O,z,664,4,1,20576.79999999702,61737.70000000298,7140,ATS,C,7
8,prac,1,A,haborder.png,1,z,Fri May 09 2025 09:47:10 GMT-0500 (Central Daylight Time),85580.30000001192,CFD-WM-036-018-A.jpg,1900,solid,O,z,578,8,1,23842.60000000894,61737.70000000298,7140,ATS,C,8
9,prac,1,A,haborder.png,1,m,Fri May 09 2025 09:47:10 GMT-0500 (Central Daylight Time),88379.60000000894,CFD-WM-028-005-HC.jpg,1400,solid,O,m,613,7,1,26641.90000000596,61737.70000000298,7140,ATS,C,9
10,prac,1,A,haborder.png,1,z,Fri May 09 2025 09:47:10 GMT-0500 (Central Daylight Time),91378.5,CFD-BM-043-014-A.jpg,1600,solid,O,z,606,2,1,29640.79999999702,61737.70000000298,7140,ATS,C,10
11,prac,1,A,haborder.png,1,z,Fri May 09 2025 09:47:10 GMT-0500 (Central Daylight Time),93694.40000000596,CFD-WF-023-013-A.jpg,1000,solid,O,z,546,12,1,31956.70000000298,61737.70000000298,7140,ATS,C,11
12,prac,1,A,haborder.png,1,m,Fri May 09 2025 09:47:10 GMT-0500 (Central Daylight Time),97409.90000000596,CFD-BF-019-004-HC.jpg,2000,solid,O,m,922,5,1,35672.20000000298,61737.70000000298,7140,ATS,C,12
1,prac,1,B,mfborder.png,1,m,Fri May 09 2025 09:47:10 GMT-0500 (Central Daylight Time),130316.5,CFD-WM-035-036-HC.jpg,1600,10,O,m,837,dash,1,3232.5999999940395,127083.90000000596,7140,ATS,C,1
2,prac,1,B,mfborder.png,1,z,Fri May 09 2025 09:47:10 GMT-0500 (Central Daylight Time),133365.5,CFD-BF-019-004-HC.jpg,1400,7,O,z,853,dash,1,6281.5999999940395,127083.90000000596,7140,ATS,C,2
2,prac,1,B,mfborder.png,0,z,Fri May 09 2025 09:47:10 GMT-0500 (Central Daylight Time),137563.90000000596,CFD-WF-001-010-HC.jpg,1900,8,O,None,1516,dash,1,10480.0,127083.90000000596,7140,ATS,C,3
3,prac,1,B,mfborder.png,1,m,Fri May 09 2025 09:47:10 GMT-0500 (Central Daylight Time),140996.30000001192,CFD-BM-022-004-HC.jpg,1700,1,O,m,944,dash,1,13912.40000000596,127083.90000000596,7140,ATS,C,4
4,prac,1,B,mfborder.png,1,z,Fri May 09 2025 09:47:10 GMT-0500 (Central Daylight Time),144261.80000001192,CFD-BF-042-031-HC.jpg,1500,3,O,z,976,dash,1,17177.90000000596,127083.90000000596,7140,ATS,C,5
