Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,229,129,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),,box1,yes,O,1,1,,,7223,DSST,A,,,,0,160,113
-,1,1,0.0,1,prac,yes,1,1,120000.0,252,138,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),56434.0,box1,yes,O,1,1,4063.3000000715256,52370.699999928474,7223,DSST,A,,,,1,160,113
X,2,1,0.0,8,prac,yes,1,8,120000.0,246,151,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),60733.5,box8,yes,O,1,1,3522.0,57211.5,7223,DSST,A,,,,2,160,113
O,3,1,0.0,6,prac,yes,1,6,120000.0,209,138,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),65065.299999952316,box6,yes,O,1,1,3555.0,61510.299999952316,7223,DSST,A,,,,3,160,113
^,4,1,0.0,7,prac,yes,1,7,120000.0,200,149,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),69978.39999997616,box7,yes,O,1,1,4138.5,65839.89999997616,7223,DSST,A,,,,4,160,113
T,5,1,0.0,2,prac,yes,1,2,120000.0,216,134,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),74244.39999997616,box2,yes,O,1,1,3486.399999976158,70758.0,7223,DSST,A,,,,5,160,113
),6,1,0.0,3,prac,yes,1,3,120000.0,216,132,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),78243.19999992847,box3,yes,O,1,1,3221.899999976158,75021.29999995232,7223,DSST,A,,,,6,160,113
L,7,1,0.0,4,prac,yes,1,4,120000.0,221,124,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),82391.59999990463,box4,yes,O,1,1,3373.2999999523163,79018.29999995232,7223,DSST,A,,,,7,160,113
U,8,1,0.0,5,prac,yes,1,5,120000.0,212,149,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),86356.79999995232,box5,yes,O,1,1,3188.600000023842,83168.19999992847,7223,DSST,A,,,,8,160,113
+,9,1,0.0,9,prac,yes,1,9,120000.0,190,147,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),90639.69999992847,box9,yes,O,1,1,3508.600000023842,87131.09999990463,7223,DSST,A,,,,9,160,113
T,1,1,3.138000011444092,2,test,yes,1,2,116861.99998855591,239,150,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),98652.29999995232,box2,yes,O,1,1,3120.899999976158,95531.39999997616,7223,DSST,A,95805.0,96594.0,93473.0,1,160,113
-,2,1,6.171999931335449,1,test,yes,1,1,113828.00006866455,281,144,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),101686.0,box1,yes,O,1,1,3017.8000000715256,98668.19999992847,7223,DSST,A,99021.0,99628.0,96610.0,2,160,113
),3,1,10.286999940872192,3,test,yes,1,3,109713.00005912781,380,160,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),105801.5,box3,yes,O,1,1,4102.600000023842,101698.89999997616,7223,DSST,A,102146.0,103743.0,99641.0,3,160,113
^,4,1,14.686000108718872,7,test,yes,1,7,105313.99989128113,226,152,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),110203.39999997616,box7,yes,O,1,1,4387.899999976158,105815.5,7223,DSST,A,107467.0,108145.0,103758.0,4,160,113
T,5,1,18.015000104904175,2,test,yes,1,2,101984.99989509583,291,157,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),113530.79999995232,box2,yes,O,1,1,3315.7999999523163,110215.0,7223,DSST,A,110614.0,111473.0,108157.0,5,160,113
L,6,1,22.377000093460083,4,test,yes,1,4,97622.99990653992,251,142,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),117895.5,box4,yes,O,1,1,4354.5,113541.0,7223,DSST,A,115046.0,115837.0,111483.0,6,160,113
X,7,1,26.49500012397766,8,test,yes,1,8,93504.99987602234,305,164,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),122010.89999997616,box8,yes,O,1,1,4106.700000047684,117904.19999992847,7223,DSST,A,119030.0,119953.0,115846.0,7,160,113
T,8,1,30.32800006866455,2,test,yes,1,2,89671.99993133545,256,147,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),125844.09999990463,box2,yes,O,1,1,3821.899999976158,122022.19999992847,7223,DSST,A,122894.0,123786.0,119964.0,8,160,113
-,9,1,33.098000049591064,1,test,yes,1,1,86901.99995040894,268,136,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),128611.59999990463,box1,yes,O,1,1,2757.899999976158,125853.69999992847,7223,DSST,A,125626.0,126554.0,123796.0,9,160,113
),10,1,36.00999999046326,3,test,yes,1,3,83990.00000953674,303,136,Fri Sep 12 2025 15:49:36 GMT-0500 (Central Daylight Time),131526.0,box3,yes,O,1,1,2900.8000000715256,128625.19999992847,7223,DSST,A,128627.0,129468.0,126567.0,10,160,113
