Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,1,prac,1,1,z,Mon Aug 18 2025 14:34:38 GMT-0500 (Central Daylight Time),126219.19999992847,O,z,849,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,9638.100000023842,116581.09999990463,7211,yes,SM,C,66.bmp,-120,-120,116192,110172,118194,112178,,,,,1
3,0,0,1,0,2,prac,1,1,m,Mon Aug 18 2025 14:34:38 GMT-0500 (Central Daylight Time),136965.5,O,m,1942,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10740.100000023842,126225.39999997616,7211,no,SM,C,73.bmp,-120,120,125840,119816,127841,121826,,,,,2
4,0,0,0,1,2,prac,1,0,m,Mon Aug 18 2025 14:34:38 GMT-0500 (Central Daylight Time),147695.39999997616,O,z,1901,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10721.399999976158,136974.0,7211,no,SM,C,74.bmp,120,120,136587,130564,138603,132573,,,,,3
2,0,1,0,0,2,prac,1,0,z,Mon Aug 18 2025 14:34:38 GMT-0500 (Central Daylight Time),157492.5,O,m,968,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,9788.0,147704.5,7211,yes,SM,C,79.bmp,120,-120,147318,141295,149334,143304,,,,,4
3,0,0,1,0,2,prac,1,0,z,Mon Aug 18 2025 14:34:38 GMT-0500 (Central Daylight Time),168322.29999995232,O,None,2015,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10823.299999952316,157499.0,7211,yes,SM,C,84.bmp,-120,120,157115,151090,159131,153101,,,,,5
1,1,0,0,0,2,prac,1,0,m,Mon Aug 18 2025 14:34:38 GMT-0500 (Central Daylight Time),177870.79999995232,O,z,734,6,1,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,9543.5,168327.29999995232,7211,no,SM,C,89.bmp,-120,-120,167945,161918,169960,163930,,,,,6
2,0,1,0,0,3,prac,1,1,m,Mon Aug 18 2025 14:34:38 GMT-0500 (Central Daylight Time),188517.19999992847,O,m,1826,7,1,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,10640.5,177876.69999992847,7211,no,SM,C,90.bmp,120,-120,177492,171467,179508,173476,,,,,7
4,0,0,0,1,4,prac,1,1,z,Mon Aug 18 2025 14:34:38 GMT-0500 (Central Daylight Time),199163.69999992847,O,z,1822,8,1,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,10640.299999952316,188523.39999997616,7211,yes,SM,C,97.bmp,120,120,188138,182114,190154,184124,,,,,8
1,1,0,0,0,0,prac,2,0,z,Mon Aug 18 2025 14:34:38 GMT-0500 (Central Daylight Time),214808.59999990463,O,None,2016,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10826.0,203982.59999990463,7211,yes,SM,C,66.bmp,-120,-120,203601,197573,205617,199585,,,,,1
3,0,0,1,0,0,prac,2,0,m,Mon Aug 18 2025 14:34:38 GMT-0500 (Central Daylight Time),225638.0,O,None,2017,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10824.700000047684,214813.29999995232,7211,no,SM,C,73.bmp,-120,120,214430,208404,216446,210416,,,,,2
4,0,0,0,1,0,prac,2,0,m,Mon Aug 18 2025 14:34:38 GMT-0500 (Central Daylight Time),235737.09999990463,O,z,1268,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10094.199999928474,225642.89999997616,7211,no,SM,C,74.bmp,120,120,225260,219233,227275,221247,,,,,3
2,0,1,0,0,1,prac,2,1,z,Mon Aug 18 2025 14:34:38 GMT-0500 (Central Daylight Time),246384.09999990463,O,z,1842,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10642.5,235741.59999990463,7211,yes,SM,C,79.bmp,120,-120,235356,229332,237372,231341,,,,,4
3,0,0,1,0,1,prac,2,0,z,Mon Aug 18 2025 14:34:38 GMT-0500 (Central Daylight Time),257213.5,O,None,2013,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10824.5,246389.0,7211,yes,SM,C,84.bmp,-120,120,246004,239979,248021,241988,,,,,5
1,1,0,0,0,2,prac,2,1,m,Mon Aug 18 2025 14:34:38 GMT-0500 (Central Daylight Time),267958.09999990463,O,m,1926,6,1,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,10738.699999928474,257219.39999997616,7211,no,SM,C,89.bmp,-120,-120,256835,250810,258849,252817,,,,,6
2,0,1,0,0,3,prac,2,1,m,Mon Aug 18 2025 14:34:38 GMT-0500 (Central Daylight Time),278255.5,O,m,1477,7,1,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,10292.700000047684,267962.7999999523,7211,no,SM,C,90.bmp,120,-120,267579,261553,269594,263564,,,,,7
4,0,0,0,1,4,prac,2,1,z,Mon Aug 18 2025 14:34:38 GMT-0500 (Central Daylight Time),288735.2999999523,O,z,1659,8,1,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,10474.5,278260.7999999523,7211,yes,SM,C,97.bmp,120,120,277876,271851,279892,273862,,,,,8
