acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),36373.7000002861,I,z,1329,,,1,yes,3,2858.5,33515.2000002861,practrial1.png,practrial1.png,9009,PC,A,,,1
2,1,0.0,prac,1,m,30000.0,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),38673.40000009537,I,m,763,,,2,no,3,2287.5999999046326,36385.800000190735,practrial2.png,practrial2b.png,9009,PC,A,,,2
3,1,0.0,prac,1,m,30000.0,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),41372.90000009537,I,m,1170,,,4,no,3,2690.9000000953674,38682.0,practrial4.png,practrial4b.png,9009,PC,A,,,3
4,1,0.0,prac,1,z,30000.0,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),43973.300000190735,I,z,1064,,,5,yes,3,2592.9000000953674,41380.40000009537,practrial5.png,practrial5.png,9009,PC,A,,,4
5,1,0.0,prac,1,z,30000.0,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),46373.0,I,z,863,,,3,yes,3,2390.5999999046326,43982.40000009537,practrial3.png,practrial3.png,9009,PC,A,,,5
6,1,0.0,prac,1,m,30000.0,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),49590.10000038147,I,m,1683,,,6,no,3,3212.0,46378.10000038147,practrial6.png,practrial6b.png,9009,PC,A,,,6
1,1,1.1340000629425049,test,1,z,28865.999937057495,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),64207.2000002861,I,z,1125,1125,,1,yes,3,1127.7000002861023,63079.5,test1trial1.png,test1trial1.png,9009,PC,A,61689,,1
2,1,1.9670000076293945,test,1,m,28032.999992370605,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),65039.90000009537,I,m,822,822,,2,no,3,825.0,64214.90000009537,test1trial2.png,test1trial2b.png,9009,PC,A,62825,,2
3,1,2.933000087738037,test,1,z,27066.999912261963,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),66006.80000019073,I,z,950,950,,3,yes,3,960.1999998092651,65046.60000038147,test1trial3.png,test1trial3.png,9009,PC,A,63657,,3
4,1,3.9000000953674316,test,1,m,26099.99990463257,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),66973.60000038147,I,m,937,937,,4,no,3,954.6000003814697,66019.0,test1trial4.png,test1trial4b.png,9009,PC,A,64630,,4
5,1,4.933000087738037,test,1,z,25066.999912261963,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),68006.80000019073,I,z,1017,1017,,5,yes,3,1026.5999999046326,66980.2000002861,test1trial5.png,test1trial5.png,9009,PC,A,65590,,5
6,1,5.733000040054321,test,1,m,24266.99995994568,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),68806.80000019073,I,m,784,784,,6,no,3,793.5,68013.30000019073,test1trial6.png,test1trial6b.png,9009,PC,A,66623,,6
7,1,6.983000040054321,test,1,z,23016.99995994568,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),70056.80000019073,I,z,1229,1229,,7,yes,3,1240.6999998092651,68816.10000038147,test1trial7.png,test1trial7.png,9009,PC,A,67426,,7
7,1,8.683000087738037,test,0,m,21316.999912261963,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),71756.60000038147,I,z,1677,1677,,8,no,3,1693.2000002861023,70063.40000009537,test1trial8.png,test1trial8b.png,9009,PC,A,68674,,8
8,1,9.833000183105469,test,1,z,20166.99981689453,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),72906.90000009537,I,z,1129,1129,,9,yes,3,1143.0999999046326,71763.80000019073,test1trial9.png,test1trial9.png,9009,PC,A,70374,,9
9,1,10.817000150680542,test,1,m,19182.999849319458,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),73890.10000038147,I,m,971,971,,10,no,3,976.5,72913.60000038147,test1trial10.png,test1trial10b.png,9009,PC,A,71524,,10
10,1,11.91700005531311,test,1,z,18082.99994468689,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),74990.10000038147,I,z,1074,1074,,11,yes,3,1090.7000002861023,73899.40000009537,test1trial11.png,test1trial11.png,9009,PC,A,72509,,11
11,1,13.683000087738037,test,1,m,16316.999912261963,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),76756.5,I,m,1750,1750,,12,no,3,1758.5,74998.0,test1trial12.png,test1trial12b.png,9009,PC,A,73608,,12
12,1,14.867000102996826,test,1,m,15132.999897003174,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),77940.10000038147,I,m,1170,1170,,13,no,3,1177.5,76762.60000038147,test1trial13.png,test1trial13b.png,9009,PC,A,75373,,13
13,1,15.933000087738037,test,1,m,14066.999912261963,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),79006.80000019073,I,m,1059,1059,,14,no,3,1060.6999998092651,77946.10000038147,test1trial14.png,test1trial14b.png,9009,PC,A,76556,,14
14,1,16.883000135421753,test,1,z,13116.999864578247,Wed Aug 20 2025 11:57:48 GMT-0400 (Eastern Daylight Time),79956.90000009537,I,z,937,937,,15,yes,3,944.6999998092651,79012.2000002861,test1trial15.png,test1trial15.png,9009,PC,A,77622,,15
