acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,A,haborder.png,0,z,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),52927.39999997616,CFD-WM-036-018-A.jpg,1900,solid,I,None,1516,8,,4198.599999964237,48728.80000001192,8069,ATS,C,1
1,prac,1,A,haborder.png,1,z,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),55677.60000002384,CFD-BF-002-018-A.jpg,1200,solid,I,z,761,6,,6948.800000011921,48728.80000001192,8069,ATS,C,2
2,prac,1,A,haborder.png,1,m,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),58776.69999998808,CFD-BM-034-035-HC.jpg,1700,solid,I,m,600,1,,10047.899999976158,48728.80000001192,8069,ATS,C,3
3,prac,1,A,haborder.png,1,m,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),62190.80000001192,CFD-WM-035-036-HC.jpg,1700,solid,I,m,917,9,,13462.0,48728.80000001192,8069,ATS,C,4
4,prac,1,A,haborder.png,1,z,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),64740.5,CFD-BF-031-020-A.jpg,1000,solid,I,z,761,4,,16011.699999988079,48728.80000001192,8069,ATS,C,5
5,prac,1,A,haborder.png,1,m,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),68639.30000001192,CFD-BF-019-004-HC.jpg,2000,solid,I,m,1108,5,,19910.5,48728.80000001192,8069,ATS,C,6
6,prac,1,A,haborder.png,1,m,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),71688.30000001192,CFD-BM-022-004-HC.jpg,1500,solid,I,m,757,3,,22959.5,48728.80000001192,8069,ATS,C,7
7,prac,1,A,haborder.png,1,z,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),75053.80000001192,CFD-BM-043-014-A.jpg,1600,solid,I,z,976,2,,26325.0,48728.80000001192,8069,ATS,C,8
8,prac,1,A,haborder.png,1,z,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),77703.19999998808,CFD-WF-023-013-A.jpg,1000,solid,I,z,849,12,,28974.399999976158,48728.80000001192,8069,ATS,C,9
9,prac,1,A,haborder.png,1,z,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),81152.10000002384,CFD-WF-037-016-A.jpg,1600,solid,I,z,1065,10,,32423.30000001192,48728.80000001192,8069,ATS,C,10
10,prac,1,A,haborder.png,1,m,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),83934.39999997616,CFD-WM-028-005-HC.jpg,1400,solid,I,m,583,7,,35205.59999996424,48728.80000001192,8069,ATS,C,11
11,prac,1,A,haborder.png,1,m,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),87084.39999997616,CFD-WF-013-009-HC.jpg,1500,solid,I,m,853,11,,38355.59999996424,48728.80000001192,8069,ATS,C,12
1,prac,1,B,mfborder.png,1,m,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),101978.80000001192,CFD-WM-036-018-A.jpg,1700,9,I,m,921,dash,,3415.600000023842,98563.19999998808,8069,ATS,C,1
2,prac,1,B,mfborder.png,1,z,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),105277.89999997616,CFD-BF-042-031-HC.jpg,1500,3,I,z,1010,dash,,6714.699999988079,98563.19999998808,8069,ATS,C,2
3,prac,1,B,mfborder.png,1,z,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),108360.30000001192,CFD-WF-037-016-A.jpg,1500,11,I,z,799,dash,,9797.100000023842,98563.19999998808,8069,ATS,C,3
4,prac,1,B,mfborder.png,1,z,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),111177.0,CFD-BF-019-004-HC.jpg,1400,7,I,z,639,dash,,12613.800000011921,98563.19999998808,8069,ATS,C,4
5,prac,1,B,mfborder.png,1,m,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),114175.10000002384,CFD-BM-022-004-HC.jpg,1700,1,I,m,508,dash,,15611.900000035763,98563.19999998808,8069,ATS,C,5
6,prac,1,B,mfborder.png,1,z,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),117440.39999997616,CFD-WF-001-010-HC.jpg,1900,8,I,z,582,dash,,18877.19999998808,98563.19999998808,8069,ATS,C,6
7,prac,1,B,mfborder.png,1,m,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),120473.10000002384,CFD-WM-035-036-HC.jpg,1600,10,I,m,648,dash,,21909.900000035763,98563.19999998808,8069,ATS,C,7
8,prac,1,B,mfborder.png,1,m,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),123223.30000001192,CFD-WM-034-040-A.jpg,1200,6,I,m,751,dash,,24660.100000023842,98563.19999998808,8069,ATS,C,8
9,prac,1,B,mfborder.png,1,m,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),127037.89999997616,CFD-BM-043-014-A.jpg,2000,5,I,m,1018,dash,,28474.69999998808,98563.19999998808,8069,ATS,C,9
10,prac,1,B,mfborder.png,1,z,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),129870.10000002384,CFD-WF-013-009-HC.jpg,1000,12,I,z,1034,dash,,31306.900000035763,98563.19999998808,8069,ATS,C,10
11,prac,1,B,mfborder.png,1,m,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),133103.5,CFD-BM-021-026-A.jpg,1600,2,I,m,843,dash,,34540.30000001192,98563.19999998808,8069,ATS,C,11
12,prac,1,B,mfborder.png,1,z,Thu May 07 2026 15:50:02 GMT-0500 (Central Daylight Time),135751.60000002384,CFD-BF-031-020-A.jpg,1000,4,I,z,858,dash,,37188.40000003576,98563.19999998808,8069,ATS,C,12
