acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),,097_m_f_n_a.png,O,space,14432,1,,,,7755,NNB,B,0
0,prac,1,0.0,1-Back,0.0,m,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),172477.5,152_y_f_n_a.png,O,None,2012,2,,2852.100000023842,169625.39999997616,7755,NNB,B,1
1,prac,1,1.0,1-Back,1.0,z,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),174393.69999998808,152_y_f_n_a.png,O,z,1137,3,,1907.699999988079,172486.0,7755,NNB,B,2
2,prac,1,0.0,1-Back,1.0,m,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),176825.69999998808,176_o_m_n_a.png,O,m,1581,4,,2422.699999988079,174403.0,7755,NNB,B,3
3,prac,1,0.0,1-Back,1.0,m,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),178824.89999997616,126_m_m_n_a.png,O,m,1218,5,,1989.199999988079,176835.69999998808,7755,NNB,B,4
4,prac,1,1.0,1-Back,1.0,z,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),180524.59999999404,126_m_m_n_a.png,O,z,923,6,,1688.9000000059605,178835.69999998808,7755,NNB,B,5
5,prac,1,0.0,1-Back,1.0,m,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),182674.0,086_o_f_n_a.png,O,m,1270,7,,2139.100000023842,180534.89999997616,7755,NNB,B,6
6,prac,1,0.0,1-Back,1.0,m,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),184790.39999997616,178_m_m_n_a.png,O,m,1273,8,,2107.7999999821186,182682.59999999404,7755,NNB,B,7
7,prac,1,0.0,1-Back,1.0,m,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),186706.29999998212,097_m_f_n_a.png,O,m,1126,9,,1906.5999999940395,184799.69999998808,7755,NNB,B,8
8,prac,1,1.0,1-Back,1.0,z,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),188603.59999999404,097_m_f_n_a.png,O,z,1116,10,,1890.4000000059605,186713.19999998808,7755,NNB,B,9
9,prac,1,0.0,1-Back,1.0,m,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),190639.69999998808,176_o_m_n_a.png,O,m,1268,11,,2029.5999999940395,188610.09999999404,7755,NNB,B,10
10,prac,1,0.0,1-Back,1.0,m,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),192521.09999999404,173_y_f_n_a.png,O,m,1050,12,,1871.800000011921,190649.29999998212,7755,NNB,B,11
0,test,1,0.0,1-Back,,,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),192521.09999999404,152_y_f_n_a.png,O,space,18439,1,,1871.800000011921,190649.29999998212,7755,NNB,B,0
1,test,1,0.0,1-Back,1.0,m,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),226810.09999999404,029_m_f_n_a.png,O,m,1287,2,,2308.0999999940395,224502.0,7755,NNB,B,1
2,test,1,0.0,1-Back,1.0,m,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),228992.19999998808,173_y_f_n_a.png,O,m,1164,3,,2175.5999999940395,226816.59999999404,7755,NNB,B,2
3,test,1,1.0,1-Back,1.0,z,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),231091.89999997616,173_y_f_n_a.png,O,z,1065,4,,2090.399999976158,229001.5,7755,NNB,B,3
4,test,1,0.0,1-Back,1.0,m,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),233641.29999998212,029_m_f_n_a.png,O,m,1523,5,,2542.9000000059605,231098.39999997616,7755,NNB,B,4
5,test,1,0.0,1-Back,1.0,m,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),235707.29999998212,176_o_m_n_a.png,O,m,1044,6,,2058.9000000059605,233648.39999997616,7755,NNB,B,5
6,test,1,1.0,1-Back,1.0,z,Fri Mar 06 2026 14:29:40 GMT-0600 (Central Standard Time),237706.59999999404,176_o_m_n_a.png,O,z,969,7,,1991.2000000178814,235715.39999997616,7755,NNB,B,6
