acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),,097_m_f_n_a.png,I,space,12999,1,3,,,9005,NNB,B,0
1,prac,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),126782.0,152_y_f_n_a.png,I,m,1421,2,3,2407.8000000715256,124374.19999992847,9005,NNB,B,1
2,prac,1,1.0,1-Back,1,z,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),128781.79999995232,152_y_f_n_a.png,I,z,1216,3,3,1986.1000000238419,126795.69999992847,9005,NNB,B,2
3,prac,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),130665.29999995232,176_o_m_n_a.png,I,m,814,4,3,1868.8999999761581,128796.39999997616,9005,NNB,B,3
4,prac,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),132215.29999995232,126_m_m_n_a.png,I,m,758,5,3,1537.2999999523163,130678.0,9005,NNB,B,4
5,prac,1,1.0,1-Back,1,z,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),133848.5,126_m_m_n_a.png,I,z,840,6,3,1620.3999999761581,132228.10000002384,9005,NNB,B,5
6,prac,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),135365.19999992847,086_o_f_n_a.png,I,m,725,7,3,1502.0999999046326,133863.10000002384,9005,NNB,B,6
7,prac,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),136898.60000002384,178_m_m_n_a.png,I,m,587,8,3,1519.6000000238419,135379.0,9005,NNB,B,7
8,prac,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),138348.69999992847,097_m_f_n_a.png,I,m,651,9,3,1434.6999999284744,136914.0,9005,NNB,B,8
9,prac,1,1.0,1-Back,1,z,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),139765.19999992847,097_m_f_n_a.png,I,z,626,10,3,1402.3999999761581,138362.79999995232,9005,NNB,B,9
10,prac,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),141264.69999992847,176_o_m_n_a.png,I,m,713,11,3,1484.5999999046326,139780.10000002384,9005,NNB,B,10
11,prac,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),142881.79999995232,173_y_f_n_a.png,I,m,614,12,3,1605.1999999284744,141276.60000002384,9005,NNB,B,11
0,test,1,0.0,1-Back,,,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),142881.79999995232,152_y_f_n_a.png,I,space,14163,1,3,1605.1999999284744,141276.60000002384,9005,NNB,B,0
1,test,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),168931.79999995232,029_m_f_n_a.png,I,m,727,2,3,1740.8999999761581,167190.89999997616,9005,NNB,B,1
2,test,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),170664.69999992847,173_y_f_n_a.png,I,m,704,3,3,1723.5,168941.19999992847,9005,NNB,B,2
3,test,1,1.0,1-Back,1,z,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),172415.0,173_y_f_n_a.png,I,z,731,4,3,1743.7000000476837,170671.29999995232,9005,NNB,B,3
4,test,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),174215.0,029_m_f_n_a.png,I,m,773,5,3,1791.1000000238419,172423.89999997616,9005,NNB,B,4
5,test,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),175898.10000002384,176_o_m_n_a.png,I,m,654,6,3,1672.2000000476837,174225.89999997616,9005,NNB,B,5
6,test,1,1.0,1-Back,1,z,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),177431.60000002384,176_o_m_n_a.png,I,z,507,7,3,1529.2000000476837,175902.39999997616,9005,NNB,B,6
7,test,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),179115.19999992847,126_m_m_n_a.png,I,m,652,8,3,1674.8999999761581,177440.29999995232,9005,NNB,B,7
8,test,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),180664.89999997616,086_o_f_n_a.png,I,m,520,9,3,1539.0,179125.89999997616,9005,NNB,B,8
9,test,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),182382.19999992847,126_m_m_n_a.png,I,m,700,10,3,1706.5,180675.69999992847,9005,NNB,B,9
10,test,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),183981.29999995232,153_y_m_n_a.png,I,m,580,11,3,1592.7999999523163,182388.5,9005,NNB,B,10
11,test,1,1.0,1-Back,1,z,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),185481.69999992847,153_y_m_n_a.png,I,z,470,12,3,1496.0999999046326,183985.60000002384,9005,NNB,B,11
12,test,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),187099.69999992847,110_o_f_n_a.png,I,m,588,13,3,1609.5999999046326,185490.10000002384,9005,NNB,B,12
13,test,1,1.0,1-Back,1,z,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),188798.29999995232,110_o_f_n_a.png,I,z,681,14,3,1694.1999999284744,187104.10000002384,9005,NNB,B,13
14,test,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),190398.29999995232,013_y_m_n_a.png,I,m,580,15,3,1591.8999999761581,188806.39999997616,9005,NNB,B,14
15,test,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),192098.19999992847,097_m_f_n_a.png,I,m,677,16,3,1690.0999999046326,190408.10000002384,9005,NNB,B,15
16,test,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),193898.10000002384,065_o_m_n_a.png,I,m,769,17,3,1794.2000000476837,192103.89999997616,9005,NNB,B,16
17,test,1,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),195582.29999995232,097_m_f_n_a.png,I,m,666,18,3,1678.6999999284744,193903.60000002384,9005,NNB,B,17
0,test,2,0.0,1-Back,,,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),195582.29999995232,126_m_m_n_a.png,I,space,2061,1,3,1678.6999999284744,193903.60000002384,9005,NNB,B,0
1,test,2,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),201348.5,029_m_f_n_a.png,I,m,642,2,3,1674.0,199674.5,9005,NNB,B,1
2,test,2,1.0,1-Back,1,z,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),203164.5,029_m_f_n_a.png,I,z,782,3,3,1808.1000000238419,201356.39999997616,9005,NNB,B,2
3,test,2,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),204764.69999992847,126_m_m_n_a.png,I,m,582,4,3,1595.6999999284744,203169.0,9005,NNB,B,3
4,test,2,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),206814.5,153_y_m_n_a.png,I,m,1030,5,3,2045.5,204769.0,9005,NNB,B,4
5,test,2,0.0,1-Back,1,m,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),208481.79999995232,152_y_f_n_a.png,I,m,646,6,3,1663.0,206818.79999995232,9005,NNB,B,5
6,test,2,1.0,1-Back,1,z,Wed Jul 16 2025 10:11:15 GMT-0400 (Eastern Daylight Time),209948.29999995232,152_y_f_n_a.png,I,z,435,7,3,1457.5,208490.79999995232,9005,NNB,B,6
