acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,z,Thu Aug 08 2024 14:42:00 GMT-0500 (Central Daylight Time),63804.79999999702,CFD-WM-013-015-A.jpg,1900,solid,O,z,979,8,1,3665.60000000149,60139.19999999553,7010,ATS,A,1
2,prac,1,A,haborder.png,1,z,Thu Aug 08 2024 14:42:00 GMT-0500 (Central Daylight Time),66820.29999999702,CFD-WF-003-014-A.jpg,1600,solid,O,z,630,10,1,6681.10000000149,60139.19999999553,7010,ATS,A,2
3,prac,1,A,haborder.png,1,m,Thu Aug 08 2024 14:42:00 GMT-0500 (Central Daylight Time),69752.79999999702,CFD-WF-017-016-HC.jpg,1500,solid,O,m,642,11,1,9613.60000000149,60139.19999999553,7010,ATS,A,3
4,prac,1,A,haborder.png,1,m,Thu Aug 08 2024 14:42:00 GMT-0500 (Central Daylight Time),73151.69999999553,CFD-BF-028-020-HC.jpg,2000,solid,O,m,610,5,1,13012.5,60139.19999999553,7010,ATS,A,4
5,prac,1,A,haborder.png,1,m,Thu Aug 08 2024 14:42:00 GMT-0500 (Central Daylight Time),76267.09999999404,CFD-BM-017-052-HC.jpg,1700,solid,O,m,623,1,1,16127.89999999851,60139.19999999553,7010,ATS,A,5
6,prac,1,A,haborder.png,1,m,Thu Aug 08 2024 14:42:00 GMT-0500 (Central Daylight Time),79533.19999999553,CFD-BM-029-026-HC.jpg,1500,solid,O,m,971,3,1,19394.0,60139.19999999553,7010,ATS,A,6
7,prac,1,A,haborder.png,1,z,Thu Aug 08 2024 14:42:00 GMT-0500 (Central Daylight Time),81865.59999999404,CFD-BF-023-013-A.jpg,1000,solid,O,z,533,4,1,21726.39999999851,60139.19999999553,7010,ATS,A,7
8,prac,1,A,haborder.png,1,z,Thu Aug 08 2024 14:42:00 GMT-0500 (Central Daylight Time),84192.79999999702,CFD-WF-019-015-A.jpg,1000,solid,O,z,481,12,1,24053.60000000149,60139.19999999553,7010,ATS,A,8
9,prac,1,A,haborder.png,1,m,Thu Aug 08 2024 14:42:00 GMT-0500 (Central Daylight Time),86997.39999999851,CFD-WM-004-005-HC.jpg,1400,solid,O,m,604,7,1,26858.20000000298,60139.19999999553,7010,ATS,A,9
10,prac,1,A,haborder.png,1,m,Thu Aug 08 2024 14:42:00 GMT-0500 (Central Daylight Time),90129.69999999553,CFD-WM-006-013-HC.jpg,1700,solid,O,m,640,9,1,29990.5,60139.19999999553,7010,ATS,A,10
11,prac,1,A,haborder.png,1,z,Thu Aug 08 2024 14:42:00 GMT-0500 (Central Daylight Time),92945.5,CFD-BM-005-010-A.jpg,1600,solid,O,z,433,2,1,32806.30000000447,60139.19999999553,7010,ATS,A,11
12,prac,1,A,haborder.png,1,z,Thu Aug 08 2024 14:42:00 GMT-0500 (Central Daylight Time),95544.5,CFD-BF-039-039-A.jpg,1200,solid,O,z,609,6,1,35405.30000000447,60139.19999999553,7010,ATS,A,12
1,prac,1,B,mfborder.png,1,m,Thu Aug 08 2024 14:42:00 GMT-0500 (Central Daylight Time),117554.39999999851,CFD-WM-013-015-A.jpg,1700,dash,O,m,1064,9,1,3548.89999999851,114005.5,7010,ATS,A,1
2,prac,1,B,mfborder.png,1,m,Thu Aug 08 2024 14:42:00 GMT-0500 (Central Daylight Time),120453.39999999851,CFD-BM-010-019-A.jpg,1600,dash,O,m,512,2,1,6447.89999999851,114005.5,7010,ATS,A,2
3,prac,1,B,mfborder.png,1,z,Thu Aug 08 2024 14:42:00 GMT-0500 (Central Daylight Time),122652.69999999553,CFD-WF-017-016-HC.jpg,1000,dash,O,z,405,12,1,8647.19999999553,114005.5,7010,ATS,A,3
4,prac,1,B,mfborder.png,1,z,Thu Aug 08 2024 14:42:00 GMT-0500 (Central Daylight Time),125135.19999999553,CFD-BF-023-013-A.jpg,1000,dash,O,z,686,4,1,11129.69999999553,114005.5,7010,ATS,A,4
5,prac,1,B,mfborder.png,1,z,Thu Aug 08 2024 14:42:00 GMT-0500 (Central Daylight Time),127984.19999999553,CFD-WF-003-014-A.jpg,1500,dash,O,z,566,11,1,13978.69999999553,114005.5,7010,ATS,A,5
