acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,A,haborder.png,0,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),38919.19999999972,CFD-WM-004-005-HC.jpg,1400,solid,I,None,1516,7,2,3698.7999999998137,35220.39999999991,8046,ATS,A,1
1,prac,1,A,haborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),41918.299999999814,CFD-WF-003-014-A.jpg,1600,solid,I,z,601,10,2,6697.899999999907,35220.39999999991,8046,ATS,A,2
2,prac,1,A,haborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),44267.299999999814,CFD-WF-019-015-A.jpg,1000,solid,I,z,563,12,2,9046.899999999907,35220.39999999991,8046,ATS,A,3
3,prac,1,A,haborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),47250.19999999972,CFD-BM-005-010-A.jpg,1600,solid,I,z,598,2,2,12029.799999999814,35220.39999999991,8046,ATS,A,4
3,prac,1,A,haborder.png,0,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),50598.59999999963,CFD-BM-017-052-HC.jpg,1700,solid,I,z,851,1,2,15378.19999999972,35220.39999999991,8046,ATS,A,5
4,prac,1,A,haborder.png,1,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),53999.0,CFD-BF-028-020-HC.jpg,2000,solid,I,m,602,5,2,18778.600000000093,35220.39999999991,8046,ATS,A,6
5,prac,1,A,haborder.png,1,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),57163.59999999963,CFD-WM-006-013-HC.jpg,1700,solid,I,m,672,9,2,21943.19999999972,35220.39999999991,8046,ATS,A,7
6,prac,1,A,haborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),60612.39999999991,CFD-WM-013-015-A.jpg,1900,solid,I,z,762,8,2,25392.0,35220.39999999991,8046,ATS,A,8
7,prac,1,A,haborder.png,1,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),63644.89999999991,CFD-BM-029-026-HC.jpg,1500,solid,I,m,744,3,2,28424.5,35220.39999999991,8046,ATS,A,9
8,prac,1,A,haborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),66427.3999999999,CFD-BF-039-039-A.jpg,1200,solid,I,z,788,6,2,31207.0,35220.39999999991,8046,ATS,A,10
9,prac,1,A,haborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),68859.8999999999,CFD-BF-023-013-A.jpg,1000,solid,I,z,533,4,2,33639.5,35220.39999999991,8046,ATS,A,11
10,prac,1,A,haborder.png,1,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),71792.19999999972,CFD-WF-017-016-HC.jpg,1500,solid,I,m,642,11,2,36571.799999999814,35220.39999999991,8046,ATS,A,12
1,prac,1,B,mfborder.png,1,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),88137.0,CFD-WM-006-013-HC.jpg,1600,dash,I,m,782,10,2,3165.5,84971.5,8046,ATS,A,1
2,prac,1,B,mfborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),90553.19999999972,CFD-BF-023-013-A.jpg,1000,dash,I,z,624,4,2,5581.699999999721,84971.5,8046,ATS,A,2
3,prac,1,B,mfborder.png,1,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),93718.69999999972,CFD-BM-029-026-HC.jpg,1700,dash,I,m,677,1,2,8747.19999999972,84971.5,8046,ATS,A,3
4,prac,1,B,mfborder.png,1,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),96684.29999999981,CFD-BM-010-019-A.jpg,1600,dash,I,m,578,2,2,11712.799999999814,84971.5,8046,ATS,A,4
5,prac,1,B,mfborder.png,1,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),99666.69999999972,CFD-WM-019-013-A.jpg,1200,dash,I,m,997,6,2,14695.19999999972,84971.5,8046,ATS,A,5
6,prac,1,B,mfborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),102049.3999999999,CFD-WF-017-016-HC.jpg,1000,dash,I,z,590,12,2,17077.899999999907,84971.5,8046,ATS,A,6
7,prac,1,B,mfborder.png,1,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),105465.19999999972,CFD-WM-013-015-A.jpg,1700,dash,I,m,931,9,2,20493.69999999972,84971.5,8046,ATS,A,7
8,prac,1,B,mfborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),108963.69999999972,CFD-WF-002-008-HC.jpg,1900,dash,I,z,805,8,2,23992.19999999972,84971.5,8046,ATS,A,8
9,prac,1,B,mfborder.png,1,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),112579.5,CFD-BM-005-010-A.jpg,2000,dash,I,m,822,5,2,27608.0,84971.5,8046,ATS,A,9
10,prac,1,B,mfborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),115461.8999999999,CFD-WF-003-014-A.jpg,1500,dash,I,z,612,11,2,30490.399999999907,84971.5,8046,ATS,A,10
11,prac,1,B,mfborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),118577.59999999963,CFD-BF-010-005-HC.jpg,1500,dash,I,z,823,3,2,33606.09999999963,84971.5,8046,ATS,A,11
12,prac,1,B,mfborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),121460.09999999963,CFD-BF-028-020-HC.jpg,1400,dash,I,z,696,7,2,36488.59999999963,84971.5,8046,ATS,A,12
1,test,1,A,haborder.png,1,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),132173.19999999972,CFD-BM-029-026-HC.jpg,1500,solid,I,m,820,3,2,2349.399999999907,129823.79999999981,8046,ATS,A,1
2,test,1,A,haborder.png,1,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),134405.8999999999,CFD-BM-017-052-HC.jpg,1700,solid,I,m,512,1,2,4582.100000000093,129823.79999999981,8046,ATS,A,2
3,test,1,A,haborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),136121.8999999999,CFD-BF-023-013-A.jpg,1000,solid,I,z,690,4,2,6298.100000000093,129823.79999999981,8046,ATS,A,3
4,test,1,A,haborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),138431.19999999972,CFD-BM-005-010-A.jpg,1600,solid,I,z,692,2,2,8607.399999999907,129823.79999999981,8046,ATS,A,4
5,test,1,A,haborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),140287.2999999998,CFD-BF-039-039-A.jpg,1200,solid,I,z,644,6,2,10463.5,129823.79999999981,8046,ATS,A,5
6,test,1,A,haborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),142919.69999999972,CFD-WM-013-015-A.jpg,1900,solid,I,z,701,8,2,13095.899999999907,129823.79999999981,8046,ATS,A,6
7,test,1,A,haborder.png,1,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),145218.8999999999,CFD-BM-029-026-HC.jpg,1500,solid,I,m,782,3,2,15395.100000000093,129823.79999999981,8046,ATS,A,7
8,test,1,A,haborder.png,1,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),147785.09999999963,CFD-WM-006-013-HC.jpg,1700,solid,I,m,833,9,2,17961.299999999814,129823.79999999981,8046,ATS,A,8
9,test,1,A,haborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),149617.59999999963,CFD-BF-023-013-A.jpg,1000,solid,I,z,815,4,2,19793.799999999814,129823.79999999981,8046,ATS,A,9
10,test,1,A,haborder.png,1,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),151700.3999999999,CFD-WM-004-005-HC.jpg,1400,solid,I,m,663,7,2,21876.600000000093,129823.79999999981,8046,ATS,A,10
11,test,1,A,haborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),154032.8999999999,CFD-WF-003-014-A.jpg,1600,solid,I,z,700,10,2,24209.100000000093,129823.79999999981,8046,ATS,A,11
12,test,1,A,haborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),155866.0,CFD-WF-019-015-A.jpg,1000,solid,I,z,800,12,2,26042.200000000186,129823.79999999981,8046,ATS,A,12
13,test,1,A,haborder.png,1,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),158481.59999999963,CFD-BF-028-020-HC.jpg,2000,solid,I,m,591,5,2,28657.799999999814,129823.79999999981,8046,ATS,A,13
14,test,1,A,haborder.png,1,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),160830.8999999999,CFD-WM-006-013-HC.jpg,1700,solid,I,m,620,9,2,31007.100000000093,129823.79999999981,8046,ATS,A,14
15,test,1,A,haborder.png,1,z,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),163246.7999999998,CFD-WF-003-014-A.jpg,1600,solid,I,z,794,10,2,33423.0,129823.79999999981,8046,ATS,A,15
16,test,1,A,haborder.png,1,m,Thu Jul 31 2025 13:41:13 GMT-0500 (Central Daylight Time),165562.7999999998,CFD-BM-017-052-HC.jpg,1700,solid,I,m,590,1,2,35739.0,129823.79999999981,8046,ATS,A,16
