acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Mon Sep 22 2025 16:32:58 GMT-0500 (Central Daylight Time),-224,-192,117620.5,CFD-BM-204-003-N.jpg,Sam,64,O,None,3014,,3014,,,1,1,4031.0999999046326,-416,-256,113589.40000009537,7700,FN,A,,108764,,,1,192,-320,-224
1,prac,1,1,,331.0,-11.0,Mon Sep 22 2025 16:32:58 GMT-0500 (Central Daylight Time),416,32,122270.90000009537,CFD-WM-012-001-N.jpg,John,64,O,1,1595,,1595,,,2,1,2615.9000000953674,224,-32,119655.0,7700,FN,A,,114829,,,2,192,320,0
2,prac,1,1,,-299.0,219.0,Mon Sep 22 2025 16:32:58 GMT-0500 (Central Daylight Time),-224,256,124369.40000009537,CFD-LF-249-132-N.jpg,Tina,64,O,1,1073,,1073,,,3,1,2095.0,-416,192,122274.40000009537,7700,FN,A,,117446,,,3,192,-320,224
3,prac,1,1,,311.0,-233.0,Mon Sep 22 2025 16:32:58 GMT-0500 (Central Daylight Time),416,-192,126684.30000019073,CFD-BM-204-003-N.jpg,Sam,64,O,1,1286,,1286,,,4,1,2312.600000143051,224,-256,124371.70000004768,7700,FN,A,,119545,,,4,192,320,-224
4,prac,1,1,,-309.0,-7.0,Mon Sep 22 2025 16:32:58 GMT-0500 (Central Daylight Time),-224,32,129152.0,CFD-WM-012-001-N.jpg,John,64,O,1,1459,,1459,,,5,1,2466.199999809265,-416,-32,126685.80000019073,7700,FN,A,,121845,,,5,192,-320,0
5,prac,1,1,,333.0,221.0,Mon Sep 22 2025 16:32:58 GMT-0500 (Central Daylight Time),416,256,131685.90000009537,CFD-LF-249-132-N.jpg,Tina,64,O,1,1515,,1515,,,6,1,2531.7999999523163,224,192,129154.10000014305,7700,FN,A,,124328,,,6,192,320,224
1,prac,1,1,m,333.0,221.0,Mon Sep 22 2025 16:32:58 GMT-0500 (Central Daylight Time),416,256,173238.80000019073,CFD-WM-012-001-N.jpg,Sam,64,O,m,3692,,,3692,,1,1,5468.600000143051,224,192,167770.20000004768,7700,FN,A,,,162931,,1,192,320,224
2,prac,1,1,z,333.0,221.0,Mon Sep 22 2025 16:32:58 GMT-0500 (Central Daylight Time),416,256,178169.0,CFD-LF-249-132-N.jpg,Tina,64,O,z,3124,,,3124,,3,1,4914.599999904633,224,192,173254.40000009537,7700,FN,A,,,168429,,2,192,320,224
2,prac,1,0,m,333.0,221.0,Mon Sep 22 2025 16:32:58 GMT-0500 (Central Daylight Time),416,256,182300.80000019073,CFD-BM-204-003-N.jpg,John,64,O,z,2336,,,2336,,2,1,4120.800000190735,224,192,178180.0,7700,FN,A,,,173344,,3,192,320,224
1,learn,1,1,,-325.0,-221.0,Mon Sep 22 2025 16:32:58 GMT-0500 (Central Daylight Time),-224,-192,208177.0,CFD-LM-213-061-N.jpg,Richard,64,O,1,2259,2259,,,,37,1,3272.399999856949,-416,-256,204904.60000014305,7700,FN,A,200069,,,,1,192,-320,-224
