acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),51102.5,CFD-WM-012-007-HC.jpg,1700,solid,O,m,1005,9,1,3500.0,47602.5,7141,ATS,B,1
2,prac,1,A,haborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),54318.699999999255,CFD-WF-026-008-A.jpg,1600,solid,O,z,848,10,1,6716.199999999255,47602.5,7141,ATS,B,2
3,prac,1,A,haborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),57614.79999999888,CFD-BM-015-017-HC.jpg,1700,solid,O,m,802,1,1,10012.299999998882,47602.5,7141,ATS,B,3
4,prac,1,A,haborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),60332.699999999255,CFD-WF-013-015-A.jpg,1000,solid,O,z,922,12,1,12730.199999999255,47602.5,7141,ATS,B,4
5,prac,1,A,haborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),63081.5,CFD-WM-011-006-HC.jpg,1400,solid,O,m,559,7,1,15479.0,47602.5,7141,ATS,B,5
6,prac,1,A,haborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),66113.79999999888,CFD-BF-050-012-A.jpg,1200,solid,O,z,1041,6,1,18511.299999998882,47602.5,7141,ATS,B,6
7,prac,1,A,haborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),69595.69999999925,CFD-BF-035-007-HC.jpg,2000,solid,O,m,691,5,1,21993.199999999255,47602.5,7141,ATS,B,7
8,prac,1,A,haborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),73211.69999999925,CFD-WM-009-009-A.jpg,1900,solid,O,z,934,8,1,25609.199999999255,47602.5,7141,ATS,B,8
9,prac,1,A,haborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),76243.29999999888,CFD-BF-051-043-A.jpg,1000,solid,O,z,1248,4,1,28640.799999998882,47602.5,7141,ATS,B,9
10,prac,1,A,haborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),79292.69999999925,CFD-WF-011-006-HC.jpg,1500,solid,O,m,756,11,1,31690.199999999255,47602.5,7141,ATS,B,10
11,prac,1,A,haborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),82224.69999999925,CFD-BM-020-024-HC.jpg,1500,solid,O,m,644,3,1,34622.199999999255,47602.5,7141,ATS,B,11
12,prac,1,A,haborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),85375.19999999925,CFD-BM-037-041-A.jpg,1600,solid,O,z,755,2,1,37772.699999999255,47602.5,7141,ATS,B,12
1,prac,1,B,mfborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),100471.19999999925,CFD-BM-041-048-A.jpg,1600,dash,O,m,1383,2,1,3784.800000000745,96686.39999999851,7141,ATS,B,1
2,prac,1,B,mfborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),103735.79999999888,CFD-WM-009-009-A.jpg,1700,dash,O,m,772,9,1,7049.4000000003725,96686.39999999851,7141,ATS,B,2
3,prac,1,B,mfborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),107118.09999999963,CFD-BF-027-013-HC.jpg,1500,dash,O,z,1103,3,1,10431.700000001118,96686.39999999851,7141,ATS,B,3
4,prac,1,B,mfborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),110267.19999999925,CFD-BM-020-024-HC.jpg,1700,dash,O,m,664,1,1,13580.800000000745,96686.39999999851,7141,ATS,B,4
5,prac,1,B,mfborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),113349.09999999963,CFD-WF-011-006-HC.jpg,1000,dash,O,z,1298,12,1,16662.700000001118,96686.39999999851,7141,ATS,B,5
6,prac,1,B,mfborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),116329.5,CFD-WF-026-008-A.jpg,1500,dash,O,z,697,11,1,19643.10000000149,96686.39999999851,7141,ATS,B,6
7,prac,1,B,mfborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),120011.89999999851,CFD-WM-012-007-HC.jpg,1600,dash,O,m,1306,10,1,23325.5,96686.39999999851,7141,ATS,B,7
8,prac,1,B,mfborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),123595.29999999888,CFD-BM-037-041-A.jpg,2000,dash,O,m,799,5,1,26908.900000000373,96686.39999999851,7141,ATS,B,8
9,prac,1,B,mfborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),126160.69999999925,CFD-BF-051-043-A.jpg,1000,dash,O,z,750,4,1,29474.300000000745,96686.39999999851,7141,ATS,B,9
10,prac,1,B,mfborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),129659.69999999925,CFD-WF-027-007-HC.jpg,1900,dash,O,z,807,8,1,32973.300000000745,96686.39999999851,7141,ATS,B,10
11,prac,1,B,mfborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),132759.09999999963,CFD-WM-037-060-A.jpg,1200,dash,O,m,1099,6,1,36072.70000000112,96686.39999999851,7141,ATS,B,11
11,prac,1,B,mfborder.png,0,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),135992.29999999888,CFD-BF-035-007-HC.jpg,1400,dash,O,m,1061,7,1,39305.90000000037,96686.39999999851,7141,ATS,B,12
1,test,1,A,haborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),153319.09999999963,CFD-WM-011-006-HC.jpg,1400,solid,O,m,1062,7,1,2499.5999999996275,150819.5,7141,ATS,B,1
2,test,1,A,haborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),155403.5,CFD-WM-011-006-HC.jpg,1400,solid,O,m,661,7,1,4584.0,150819.5,7141,ATS,B,2
3,test,1,A,haborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),157716.8999999985,CFD-BM-037-041-A.jpg,1600,solid,O,z,689,2,1,6897.39999999851,150819.5,7141,ATS,B,3
4,test,1,A,haborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),160549.8999999985,CFD-WF-026-008-A.jpg,1600,solid,O,z,1209,10,1,9730.39999999851,150819.5,7141,ATS,B,4
5,test,1,A,haborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),162682.8999999985,CFD-BM-020-024-HC.jpg,1500,solid,O,m,609,3,1,11863.39999999851,150819.5,7141,ATS,B,5
6,test,1,A,haborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),164965.29999999888,CFD-WF-011-006-HC.jpg,1500,solid,O,m,756,11,1,14145.799999998882,150819.5,7141,ATS,B,6
7,test,1,A,haborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),167249.8999999985,CFD-WF-026-008-A.jpg,1600,solid,O,z,665,10,1,16430.39999999851,150819.5,7141,ATS,B,7
8,test,1,A,haborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),169580.19999999925,CFD-BF-050-012-A.jpg,1200,solid,O,z,1108,6,1,18760.699999999255,150819.5,7141,ATS,B,8
9,test,1,A,haborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),172695.09999999963,CFD-BM-037-041-A.jpg,1600,solid,O,z,1493,2,1,21875.599999999627,150819.5,7141,ATS,B,9
10,test,1,A,haborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),175045.19999999925,CFD-WF-011-006-HC.jpg,1500,solid,O,m,823,11,1,24225.699999999255,150819.5,7141,ATS,B,10
11,test,1,A,haborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),176878.5,CFD-BF-051-043-A.jpg,1000,solid,O,z,805,4,1,26059.0,150819.5,7141,ATS,B,11
12,test,1,A,haborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),179342.79999999888,CFD-BM-015-017-HC.jpg,1700,solid,O,m,745,1,1,28523.299999998882,150819.5,7141,ATS,B,12
13,test,1,A,haborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),181661.3999999985,CFD-WF-013-015-A.jpg,1000,solid,O,z,1299,12,1,30841.89999999851,150819.5,7141,ATS,B,13
14,test,1,A,haborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),183958.3999999985,CFD-BM-020-024-HC.jpg,1500,solid,O,m,779,3,1,33138.89999999851,150819.5,7141,ATS,B,14
15,test,1,A,haborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),185924.79999999888,CFD-BF-050-012-A.jpg,1200,solid,O,z,747,6,1,35105.29999999888,150819.5,7141,ATS,B,15
16,test,1,A,haborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),187673.59999999963,CFD-WF-013-015-A.jpg,1000,solid,O,z,718,12,1,36854.09999999963,150819.5,7141,ATS,B,16
17,test,1,A,haborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),190039.69999999925,CFD-WM-012-007-HC.jpg,1700,solid,O,m,635,9,1,39220.199999999255,150819.5,7141,ATS,B,17
18,test,1,A,haborder.png,1,z,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),191823.0,CFD-BF-051-043-A.jpg,1000,solid,O,z,754,4,1,41003.5,150819.5,7141,ATS,B,18
19,test,1,A,haborder.png,1,m,Fri May 16 2025 18:06:54 GMT-0500 (Central Daylight Time),194172.8999999985,CFD-BM-015-017-HC.jpg,1700,solid,O,m,624,1,1,43353.39999999851,150819.5,7141,ATS,B,19
