acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Tue Jul 01 2025 15:14:30 GMT-0500 (Central Daylight Time),48361.700000000186,O,z,2616,,,3,yes,1,4145.0999999996275,44216.60000000056,practrial3.png,practrial3.png,7175,PC,A,,,1
2,1,0.0,prac,1,z,30000.0,Tue Jul 01 2025 15:14:30 GMT-0500 (Central Daylight Time),51393.90000000037,O,z,1498,,,5,yes,1,3026.4000000003725,48367.5,practrial5.png,practrial5.png,7175,PC,A,,,2
2,1,0.0,prac,0,m,30000.0,Tue Jul 01 2025 15:14:30 GMT-0500 (Central Daylight Time),54476.200000000186,O,z,1547,,,6,no,1,3078.4000000003725,51397.799999999814,practrial6.png,practrial6b.png,7175,PC,A,,,3
3,1,0.0,prac,1,z,30000.0,Tue Jul 01 2025 15:14:30 GMT-0500 (Central Daylight Time),57908.5,O,z,1897,,,1,yes,1,3428.399999999441,54480.10000000056,practrial1.png,practrial1.png,7175,PC,A,,,4
4,1,0.0,prac,1,m,30000.0,Tue Jul 01 2025 15:14:30 GMT-0500 (Central Daylight Time),60474.299999999814,O,m,1041,,,2,no,1,2562.199999999255,57912.10000000056,practrial2.png,practrial2b.png,7175,PC,A,,,5
5,1,0.0,prac,1,m,30000.0,Tue Jul 01 2025 15:14:30 GMT-0500 (Central Daylight Time),63323.5,O,m,1322,,,4,no,1,2844.2000000001863,60479.299999999814,practrial4.png,practrial4b.png,7175,PC,A,,,6
1,1,3.365000009536743,test,1,z,26634.999990463257,Tue Jul 01 2025 15:14:30 GMT-0500 (Central Daylight Time),75053.20000000019,O,z,3359,3359,,1,yes,1,3363.2000000001863,71690.0,test1trial1.png,test1trial1.png,7175,PC,A,66983,,1
2,1,4.715000152587891,test,1,m,25284.99984741211,Tue Jul 01 2025 15:14:30 GMT-0500 (Central Daylight Time),76402.60000000056,O,m,1344,1344,,2,no,1,1346.2000000001863,75056.40000000037,test1trial2.png,test1trial2b.png,7175,PC,A,70349,,2
3,1,6.331000089645386,test,1,z,23668.999910354614,Tue Jul 01 2025 15:14:30 GMT-0500 (Central Daylight Time),78019.10000000056,O,z,1604,1604,,3,yes,1,1613.7000000001863,76405.40000000037,test1trial3.png,test1trial3.png,7175,PC,A,71698,,3
4,1,7.730999946594238,test,1,m,22269.00005340576,Tue Jul 01 2025 15:14:30 GMT-0500 (Central Daylight Time),79418.60000000056,O,m,1379,1379,,4,no,1,1396.6000000005588,78022.0,test1trial4.png,test1trial4b.png,7175,PC,A,73315,,4
5,1,9.246999979019165,test,1,z,20753.000020980835,Tue Jul 01 2025 15:14:30 GMT-0500 (Central Daylight Time),80934.70000000019,O,z,1500,1500,,5,yes,1,1513.5,79421.20000000019,test1trial5.png,test1trial5.png,7175,PC,A,74714,,5
6,1,10.27999997138977,test,1,m,19720.00002861023,Tue Jul 01 2025 15:14:30 GMT-0500 (Central Daylight Time),81967.60000000056,O,m,1016,1016,,6,no,1,1030.1000000005588,80937.5,test1trial6.png,test1trial6b.png,7175,PC,A,76230,,6
