task,subject_id,session,condition,accuracy,mean_rt
AF,7238,1,inc,93.05555555555556,709.0416666666666
AF,7233,1,con,95.83333333333334,619.5138888888889
AF,7233,1,inc,97.22222222222221,640.0
AF,9005,3,con,98.61111111111111,621.375
AF,9005,3,inc,95.83333333333334,696.8333333333334
AF,8053,2,con,97.22222222222221,647.7222222222222
AF,8053,2,inc,97.22222222222221,676.8472222222222
AF,8040,2,con,95.83333333333334,743.1805555555555
AF,8040,2,inc,97.22222222222221,781.6805555555555
AF,8050,2,con,98.61111111111111,602.5
AF,8050,2,inc,100.0,604.9444444444445
AF,8019,3,con,97.22222222222221,818.5
AF,8019,3,inc,95.83333333333334,813.8472222222222
AF,8009,1,con,93.05555555555556,700.0555555555555
AF,8009,1,inc,86.11111111111111,709.2361111111111
AF,9010,2,con,93.05555555555556,530.125
AF,9010,2,inc,97.22222222222221,575.5555555555555
AF,9019,2,con,93.05555555555556,531.75
AF,9019,2,inc,97.22222222222221,551.1388888888889
AF,9017,2,con,95.83333333333334,686.3888888888889
AF,9017,2,inc,93.05555555555556,742.9722222222222
AF,8063,1,con,91.66666666666666,646.6527777777778
AF,8063,1,inc,93.05555555555556,720.0972222222222
AF,8016,3,con,95.83333333333334,682.6944444444445
AF,8016,3,inc,100.0,676.8333333333334
AF,8014,3,con,98.61111111111111,665.7083333333334
AF,8014,3,inc,97.22222222222221,684.7361111111111
AF,9013,3,con,95.83333333333334,598.5833333333334
AF,9013,3,inc,98.61111111111111,641.5833333333334
AF,8048,2,con,93.05555555555556,516.1527777777778
AF,8048,2,inc,98.61111111111111,570.8472222222222
AF,8060,2,con,98.61111111111111,470.2638888888889
AF,8060,2,inc,98.61111111111111,555.2638888888889
AF,8070,1,con,81.94444444444444,480.97222222222223
AF,8070,1,inc,88.88888888888889,511.8611111111111
AF,8074,1,con,93.05555555555556,631.6805555555555
AF,8074,1,inc,93.05555555555556,613.3611111111111
AF,8069,1,con,90.27777777777779,736.9166666666666
AF,8069,1,inc,87.5,697.7361111111111
AF,8075,1,con,97.22222222222221,645.7361111111111
AF,8075,1,inc,98.61111111111111,683.8194444444445
AF,9033,1,con,81.25,620.475
AF,9033,1,inc,87.5,676.425
AF,8039,3,con,93.05555555555556,402.18055555555554
AF,8039,3,inc,93.05555555555556,484.65277777777777
AF,8073,1,con,93.05555555555556,524.625
AF,8073,1,inc,98.61111111111111,579.1388888888889
AF,9029,1,con,93.05555555555556,589.6805555555555
AF,9029,1,inc,87.5,654.2361111111111
AF,7177,1,con,98.61111111111111,821.7638888888889
AF,7177,1,inc,94.44444444444444,800.9027777777778
AF,7192,1,con,93.05555555555556,660.7222222222222
AF,7192,1,inc,98.61111111111111,655.5416666666666
AF,7191,1,con,100.0,452.0
AF,7191,1,inc,98.61111111111111,501.80555555555554
AF,7183,1,con,94.44444444444444,524.4444444444445
AF,7183,1,inc,95.83333333333334,551.75
AF,7190,1,con,93.05555555555556,568.9027777777778
AF,7190,1,inc,90.27777777777779,640.625
AF,7194,1,con,98.61111111111111,619.2916666666666
AF,7194,1,inc,98.61111111111111,642.3333333333334
AF,7203,1,con,94.44444444444444,700.9444444444445
AF,7203,1,inc,98.61111111111111,725.4722222222222
AF,7206,1,con,98.61111111111111,602.0
AF,7206,1,inc,98.61111111111111,703.4027777777778
AF,7207,1,con,93.05555555555556,556.4305555555555
AF,7207,1,inc,95.83333333333334,639.3611111111111
AF,7216,1,con,93.75,581.7125
AF,7216,1,inc,91.25,643.175
AF,7212,1,con,97.22222222222221,766.0138888888889
AF,7212,1,inc,97.22222222222221,855.7361111111111
AF,7195,1,con,94.44444444444444,576.2361111111111
AF,7195,1,inc,91.66666666666666,661.0
AF,7213,1,con,97.22222222222221,638.6388888888889
AF,7213,1,inc,100.0,658.4722222222222
AF,7225,1,con,97.22222222222221,605.625
AF,7225,1,inc,98.61111111111111,645.2222222222222
AF,7220,1,con,91.66666666666666,703.1388888888889
AF,7220,1,inc,93.05555555555556,817.1388888888889
AF,7702,1,con,97.22222222222221,667.0138888888889
AF,7702,1,inc,94.44444444444444,684.5555555555555
AF,7222,1,con,100.0,736.6527777777778
AF,7222,1,inc,100.0,680.3611111111111
AF,7704,,con,95.83333333333334,680.0138888888889
AF,7704,,inc,98.61111111111111,708.5555555555555
AF,9023,1,con,91.66666666666666,616.3055555555555
AF,9023,1,inc,94.44444444444444,623.6666666666666
AF,0,33,con,90.27777777777779,750.75
AF,0,33,inc,94.44444444444444,734.75
AF,9024,1,con,77.5,802.775
AF,9024,1,inc,86.25,826.725
AF,9015,2,con,97.22222222222221,484.0138888888889
AF,9015,2,inc,98.61111111111111,522.2361111111111
AF,8020,3,con,97.22222222222221,844.8055555555555
AF,8020,3,inc,95.83333333333334,785.5416666666666
AF,8061,1,con,94.44444444444444,650.6805555555555
AF,8061,1,inc,98.61111111111111,713.8333333333334
AF,8031,3,con,91.66666666666666,559.0972222222222
AF,8031,3,inc,94.44444444444444,598.4861111111111
AF,8017,3,con,94.44444444444444,574.1527777777778
AF,8017,3,inc,98.61111111111111,596.1666666666666
AF,8036,2,con,93.05555555555556,695.2638888888889
AF,8036,2,inc,94.44444444444444,771.6666666666666
AF,8032,2,con,94.44444444444444,556.8333333333334
AF,8032,2,inc,95.83333333333334,559.7222222222222
AF,8052,2,con,94.44444444444444,552.3194444444445
AF,8052,2,inc,93.05555555555556,647.0555555555555
AF,8022,3,con,97.22222222222221,653.875
AF,8022,3,inc,97.22222222222221,684.625
AF,8030,3,con,98.61111111111111,605.1944444444445
AF,8030,3,inc,100.0,696.0
AF,9021,2,con,93.05555555555556,525.9861111111111
AF,9021,2,inc,95.83333333333334,601.9027777777778
AF,8058,1,con,93.05555555555556,537.0972222222222
AF,8058,1,inc,97.22222222222221,543.4305555555555
AF,8065,1,con,90.27777777777779,609.9861111111111
AF,8065,1,inc,98.61111111111111,652.1388888888889
AF,8012,3,con,98.61111111111111,581.3472222222222
AF,8012,3,inc,98.61111111111111,634.6111111111111
AF,8056,2,con,91.66666666666666,656.4861111111111
AF,8056,2,inc,90.27777777777779,660.4583333333334
AF,9028,1,con,94.44444444444444,474.0833333333333
AF,9028,1,inc,94.44444444444444,519.1388888888889
AF,9034,1,con,95.83333333333334,611.8611111111111
AF,9034,1,inc,95.83333333333334,629.625
AF,8047,3,con,98.61111111111111,514.3333333333334
AF,8047,3,inc,98.61111111111111,568.9861111111111
AF,8023,3,con,100.0,626.7916666666666
AF,8023,3,inc,95.83333333333334,678.8611111111111
AF,8072,1,con,83.33333333333334,455.72222222222223
AF,8072,1,inc,73.61111111111111,476.27777777777777
AF,8063,2,con,97.22222222222221,576.3333333333334
AF,8063,2,inc,98.61111111111111,648.375
AF,8076,1,con,98.61111111111111,583.8472222222222
AF,8076,1,inc,97.22222222222221,616.3472222222222
AF,7182,1,con,98.61111111111111,555.625
AF,7182,1,inc,94.44444444444444,598.2361111111111
AF,7189,1,con,90.27777777777779,495.3611111111111
AF,7189,1,inc,94.44444444444444,598.7083333333334
AF,7173,1,con,94.44444444444444,666.5
AF,7173,1,inc,94.44444444444444,721.3055555555555
AF,7187,1,con,97.22222222222221,571.0972222222222
AF,7187,1,inc,97.22222222222221,582.5
AF,7196,1,con,94.44444444444444,793.8194444444445
AF,7196,1,inc,94.44444444444444,857.1666666666666
AF,7200,1,con,100.0,748.9444444444445
AF,7200,1,inc,98.61111111111111,743.5416666666666
AF,7211,1,con,94.44444444444444,567.0694444444445
AF,7211,1,inc,95.83333333333334,635.2916666666666
AF,7209,1,con,97.22222222222221,599.4861111111111
AF,7209,1,inc,95.83333333333334,681.4027777777778
AF,7204,1,con,97.22222222222221,482.2361111111111
AF,7204,1,inc,98.61111111111111,519.25
AF,7218,1,con,61.25000000000001,517.7875
AF,7218,1,inc,52.5,504.9375
AF,7221,1,con,91.66666666666666,566.4305555555555
AF,7221,1,inc,95.83333333333334,657.0833333333334
AF,7202,1,con,97.22222222222221,515.0972222222222
AF,7202,1,inc,95.83333333333334,549.0
AF,7226,1,con,86.11111111111111,495.31944444444446
AF,7226,1,inc,88.88888888888889,482.375
AF,7227,1,con,95.83333333333334,502.55555555555554
AF,7227,1,inc,97.22222222222221,548.0972222222222
AF,7205,1,con,95.83333333333334,696.75
AF,7205,1,inc,93.05555555555556,794.2222222222222
AF,7230,1,con,90.0,828.4875
AF,7230,1,inc,87.5,807.9375
AF,7235,1,con,97.22222222222221,487.3611111111111
AF,7235,1,inc,97.22222222222221,568.7777777777778
NF,9023,1,con,88.88888888888889,520.1666666666666
NF,9023,1,inc,90.27777777777779,521.2361111111111
NF,9024,1,con,91.25,724.2
NF,9024,1,inc,87.5,750.6125
NF,9015,2,con,100.0,466.4861111111111
NF,9015,2,inc,100.0,485.05555555555554
NF,8020,3,con,98.61111111111111,620.4722222222222
NF,8020,3,inc,94.44444444444444,642.7916666666666
NF,8061,1,con,98.61111111111111,523.5
NF,8061,1,inc,97.22222222222221,660.8611111111111
NF,8031,3,con,94.44444444444444,506.97222222222223
NF,8031,3,inc,98.61111111111111,565.0416666666666
NF,8017,3,con,97.22222222222221,495.7361111111111
NF,8017,3,inc,100.0,543.3194444444445
NF,8036,2,con,94.44444444444444,689.7361111111111
NF,8036,2,inc,94.44444444444444,744.3611111111111
NF,8032,2,con,98.61111111111111,509.4861111111111
NF,8032,2,inc,97.22222222222221,541.8472222222222
NF,8052,2,con,95.83333333333334,484.15277777777777
NF,8052,2,inc,100.0,516.6111111111111
NF,8022,3,con,94.44444444444444,549.875
NF,8022,3,inc,98.61111111111111,573.875
NF,8030,3,con,100.0,661.9583333333334
NF,8030,3,inc,100.0,672.4722222222222
NF,9021,2,con,90.27777777777779,515.9861111111111
NF,9021,2,inc,90.27777777777779,545.8611111111111
NF,8058,1,con,90.27777777777779,459.59722222222223
NF,8058,1,inc,91.66666666666666,466.4861111111111
NF,8065,1,con,97.22222222222221,546.8055555555555
NF,8065,1,inc,98.61111111111111,591.1805555555555
NF,8012,3,con,98.61111111111111,592.25
NF,8012,3,inc,98.61111111111111,600.1944444444445
NF,8056,2,con,95.83333333333334,579.5416666666666
NF,8056,2,inc,94.44444444444444,593.0138888888889
NF,9028,1,con,93.05555555555556,493.9583333333333
NF,9028,1,inc,97.22222222222221,531.4722222222222
NF,9034,1,con,94.44444444444444,595.1111111111111
NF,9034,1,inc,98.61111111111111,634.0416666666666
NF,8047,3,con,100.0,523.2083333333334
NF,8047,3,inc,98.61111111111111,540.9583333333334
NF,8023,3,con,100.0,678.2777777777778
NF,8023,3,inc,100.0,677.0277777777778
NF,8072,1,con,83.33333333333334,480.1666666666667
NF,8072,1,inc,81.94444444444444,489.5833333333333
NF,9999,1,con,91.25,590.4125
NF,9999,1,inc,98.75,600.925
NF,8063,2,con,98.61111111111111,581.2638888888889
NF,8063,2,inc,97.22222222222221,605.2083333333334
NF,8076,1,con,97.22222222222221,603.4722222222222
NF,8076,1,inc,95.83333333333334,600.5277777777778
NF,00,33,con,98.61111111111111,743.375
NF,00,33,inc,98.61111111111111,703.3472222222222
NF,8039,2,con,94.44444444444444,391.1111111111111
NF,8039,2,inc,100.0,454.22222222222223
NF,8060,1,con,98.61111111111111,516.7777777777778
NF,8060,1,inc,98.61111111111111,594.0972222222222
NF,8047,2,con,97.22222222222221,505.52777777777777
NF,8047,2,inc,100.0,526.75
NF,8011,3,con,97.22222222222221,637.0833333333334
NF,8011,3,inc,98.61111111111111,620.8888888888889
NF,8038,2,con,94.44444444444444,479.125
NF,8038,2,inc,97.22222222222221,518.2777777777778
NF,8046,2,con,95.83333333333334,463.09722222222223
NF,8046,2,inc,88.88888888888889,527.2222222222222
NF,8023,2,con,98.61111111111111,570.1527777777778
NF,8023,2,inc,100.0,612.7222222222222
NF,8037,2,con,95.83333333333334,630.1666666666666
NF,8037,2,inc,95.83333333333334,659.0694444444445
NF,9009,3,con,98.61111111111111,599.6805555555555
NF,9009,3,inc,97.22222222222221,634.2222222222222
NF,8054,2,con,91.66666666666666,600.0
NF,8054,2,inc,98.61111111111111,628.3611111111111
NF,9024,2,con,93.05555555555556,721.7916666666666
NF,9024,2,inc,94.44444444444444,698.7361111111111
NF,8051,2,con,93.05555555555556,498.7916666666667
NF,8051,2,inc,88.88888888888889,550.625
NF,8035,3,con,98.61111111111111,621.7222222222222
NF,8035,3,inc,97.22222222222221,648.5972222222222
NF,8026,3,con,100.0,461.90277777777777
NF,8026,3,inc,100.0,515.9027777777778
NF,9023,2,con,94.44444444444444,579.8333333333334
NF,9023,2,inc,100.0,596.4861111111111
NF,8067,1,con,95.83333333333334,586.7916666666666
NF,8067,1,inc,98.61111111111111,633.875
NF,9031,1,con,98.61111111111111,542.5
NF,9031,1,inc,95.83333333333334,565.4305555555555
