acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),,050_m_f_n_a.png,I,space,5636,1,2,,,8094,NNB,A,0
0,prac,1,0.0,1-Back,0.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),135551.79999995232,063_y_f_n_a.png,I,z,833,2,2,1646.0,133905.79999995232,8094,NNB,A,1
0,prac,1,1.0,1-Back,0.0,z,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),137251.89999985695,063_y_f_n_a.png,I,m,929,3,2,1689.8999998569489,135562.0,8094,NNB,A,2
0,prac,1,0.0,1-Back,0.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),140067.79999995232,053_o_m_n_a.png,I,None,2014,4,2,2805.2999999523163,137262.5,8094,NNB,A,3
1,prac,1,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),142232.59999990463,058_m_m_n_a.png,I,m,1359,5,2,2154.0999999046326,140078.5,8094,NNB,A,4
1,prac,1,1.0,1-Back,0.0,z,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),145015.0,058_m_m_n_a.png,I,None,2004,6,2,2770.9000000953674,142244.09999990463,8094,NNB,A,5
2,prac,1,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),147231.79999995232,047_o_f_n_a.png,I,m,1379,7,2,2208.0,145023.79999995232,8094,NNB,A,6
3,prac,1,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),149963.79999995232,045_m_m_n_a.png,I,m,1927,8,2,2723.600000143051,147240.19999980927,8094,NNB,A,7
4,prac,1,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),151613.5,050_m_f_n_a.png,I,m,860,9,2,1640.0,149973.5,8094,NNB,A,8
5,prac,1,1.0,1-Back,1.0,z,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),153062.59999990463,050_m_f_n_a.png,I,z,663,10,2,1443.0999999046326,151619.5,8094,NNB,A,9
6,prac,1,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),154828.59999990463,053_o_m_n_a.png,I,m,986,11,2,1756.0999999046326,153072.5,8094,NNB,A,10
7,prac,1,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),156613.0,010_y_f_n_a.png,I,m,970,12,2,1779.0,154834.0,8094,NNB,A,11
0,prac,2,0.0,1-Back,,,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),156613.0,050_m_f_n_a.png,I,a,5281,1,2,1779.0,154834.0,8094,NNB,A,0
1,prac,2,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),166609.69999980927,063_y_f_n_a.png,I,m,900,2,2,1674.5999999046326,164935.09999990463,8094,NNB,A,1
2,prac,2,1.0,1-Back,1.0,z,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),168275.79999995232,063_y_f_n_a.png,I,z,898,3,2,1659.0,166616.79999995232,8094,NNB,A,2
3,prac,2,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),169757.09999990463,053_o_m_n_a.png,I,m,692,4,2,1471.9000000953674,168285.19999980927,8094,NNB,A,3
4,prac,2,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),171339.79999995232,058_m_m_n_a.png,I,m,794,5,2,1572.2000000476837,169767.59999990463,8094,NNB,A,4
5,prac,2,1.0,1-Back,1.0,z,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),172808.79999995232,058_m_m_n_a.png,I,z,685,6,2,1460.7000000476837,171348.09999990463,8094,NNB,A,5
6,prac,2,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),174389.79999995232,047_o_f_n_a.png,I,m,799,7,2,1570.7999999523163,172819.0,8094,NNB,A,6
7,prac,2,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),175856.39999985695,045_m_m_n_a.png,I,m,684,8,2,1457.7000000476837,174398.69999980927,8094,NNB,A,7
8,prac,2,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),177571.5,050_m_f_n_a.png,I,m,929,9,2,1706.5,175865.0,8094,NNB,A,8
9,prac,2,1.0,1-Back,1.0,z,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),179020.79999995232,050_m_f_n_a.png,I,z,669,10,2,1439.5,177581.29999995232,8094,NNB,A,9
10,prac,2,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),180454.69999980927,053_o_m_n_a.png,I,m,645,11,2,1425.8999998569489,179028.79999995232,8094,NNB,A,10
11,prac,2,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),182036.29999995232,010_y_f_n_a.png,I,m,802,12,2,1571.5,180464.79999995232,8094,NNB,A,11
0,test,1,0.0,1-Back,,,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),182036.29999995232,063_y_f_n_a.png,I,space,3103,1,2,1571.5,180464.79999995232,8094,NNB,A,0
1,test,1,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),196816.0,043_m_f_n_a.png,I,m,818,2,2,1844.5,194971.5,8094,NNB,A,1
2,test,1,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),198714.79999995232,010_y_f_n_a.png,I,m,875,3,2,1891.1000001430511,196823.69999980927,8094,NNB,A,2
3,test,1,1.0,1-Back,1.0,z,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),200464.29999995232,010_y_f_n_a.png,I,z,717,4,2,1743.6000001430511,198720.69999980927,8094,NNB,A,3
4,test,1,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),202213.69999980927,043_m_f_n_a.png,I,m,722,5,2,1743.3999998569489,200470.29999995232,8094,NNB,A,4
5,test,1,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),203964.79999995232,053_o_m_n_a.png,I,m,724,6,2,1743.7999999523163,202221.0,8094,NNB,A,5
6,test,1,1.0,1-Back,1.0,z,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),205562.29999995232,053_o_m_n_a.png,I,z,572,7,2,1590.4000000953674,203971.89999985695,8094,NNB,A,6
7,test,1,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),207363.59999990463,058_m_m_n_a.png,I,m,783,8,2,1797.2000000476837,205566.39999985695,8094,NNB,A,7
8,test,1,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),209393.59999990463,047_o_f_n_a.png,I,m,997,9,2,2025.7000000476837,207367.89999985695,8094,NNB,A,8
9,test,1,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),211196.29999995232,058_m_m_n_a.png,I,m,784,10,2,1798.2000000476837,209398.09999990463,8094,NNB,A,9
10,test,1,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),212927.09999990463,041_y_m_n_a.png,I,m,713,11,2,1724.0999999046326,211203.0,8094,NNB,A,10
11,test,1,1.0,1-Back,1.0,z,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),214660.39999985695,041_y_m_n_a.png,I,z,715,12,2,1726.3999998569489,212934.0,8094,NNB,A,11
12,test,1,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),216391.09999990463,044_o_f_n_a.png,I,m,708,13,2,1725.2999999523163,214665.79999995232,8094,NNB,A,12
13,test,1,1.0,1-Back,1.0,z,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),218110.69999980927,044_o_f_n_a.png,I,z,687,14,2,1715.0,216395.69999980927,8094,NNB,A,13
14,test,1,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),219859.0,008_y_m_n_a.png,I,m,733,15,2,1742.5,218116.5,8094,NNB,A,14
15,test,1,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),221725.19999980927,050_m_f_n_a.png,I,m,849,16,2,1859.8999998569489,219865.29999995232,8094,NNB,A,15
16,test,1,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),223539.29999995232,046_o_m_n_a.png,I,m,797,17,2,1809.9000000953674,221729.39999985695,8094,NNB,A,16
16,test,1,0.0,1-Back,0.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),225406.5,050_m_f_n_a.png,I,z,838,18,2,1861.2000000476837,223545.29999995232,8094,NNB,A,17
0,test,2,0.0,1-Back,,,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),225406.5,058_m_m_n_a.png,I,space,5316,1,2,1861.2000000476837,223545.29999995232,8094,NNB,A,0
1,test,2,0.0,1-Back,1.0,m,Thu Mar 26 2026 12:40:23 GMT-0500 (Central Daylight Time),234936.39999985695,043_m_f_n_a.png,I,m,1160,2,2,2175.899999856949,232760.5,8094,NNB,A,1
