Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,290,144,Fri May 15 2026 11:26:41 GMT-0400 (Eastern Daylight Time),,box1,yes,I,1,2,,,9057,DSST,C,,,,0,160,113
O,1,1,0.0,6,prac,yes,1,6,120000.0,212,148,Fri May 15 2026 11:26:41 GMT-0400 (Eastern Daylight Time),57144.5,box6,yes,I,1,2,4496.300000190735,52648.199999809265,9057,DSST,C,,,,1,160,113
L,2,1,0.0,4,prac,yes,1,4,120000.0,239,148,Fri May 15 2026 11:26:41 GMT-0400 (Eastern Daylight Time),61061.699999809265,box4,yes,I,1,2,3136.0,57925.699999809265,9057,DSST,C,,,,2,160,113
),3,1,0.0,3,prac,yes,1,3,120000.0,280,137,Fri May 15 2026 11:26:41 GMT-0400 (Eastern Daylight Time),64811.299999952316,box3,yes,I,1,2,2970.100000143051,61841.199999809265,9057,DSST,C,,,,3,160,113
^,4,1,0.0,7,prac,yes,1,7,120000.0,238,146,Fri May 15 2026 11:26:41 GMT-0400 (Eastern Daylight Time),68861.29999995232,box7,yes,I,1,2,3266.9000000953674,65594.39999985695,9057,DSST,C,,,,4,160,113
U,5,1,0.0,5,prac,yes,1,5,120000.0,256,152,Fri May 15 2026 11:26:41 GMT-0400 (Eastern Daylight Time),72460.89999985695,box5,yes,I,1,2,2818.7000000476837,69642.19999980927,9057,DSST,C,,,,5,160,113
T,6,1,0.0,2,prac,yes,1,2,120000.0,328,133,Fri May 15 2026 11:26:41 GMT-0400 (Eastern Daylight Time),76161.0,box2,yes,I,1,2,2918.7000000476837,73242.29999995232,9057,DSST,C,,,,6,160,113
-,7,1,0.0,1,prac,yes,1,1,120000.0,267,128,Fri May 15 2026 11:26:41 GMT-0400 (Eastern Daylight Time),79661.29999995232,box1,yes,I,1,2,2719.7999999523163,76941.5,9057,DSST,C,,,,7,160,113
+,8,1,0.0,9,prac,yes,1,9,120000.0,314,136,Fri May 15 2026 11:26:41 GMT-0400 (Eastern Daylight Time),83527.69999980927,box9,yes,I,1,2,3086.399999856949,80441.29999995232,9057,DSST,C,,,,8,160,113
X,9,1,0.0,8,prac,yes,1,8,120000.0,270,135,Fri May 15 2026 11:26:41 GMT-0400 (Eastern Daylight Time),86794.69999980927,box8,yes,I,1,2,2485.7999999523163,84308.89999985695,9057,DSST,C,,,,9,160,113
T,1,1,2.6610000133514404,2,test,yes,1,2,117338.99998664856,247,141,Fri May 15 2026 11:26:41 GMT-0400 (Eastern Daylight Time),109211.39999985695,box2,yes,I,1,2,2638.2000000476837,106573.19999980927,9057,DSST,C,105587.0,106324.0,103686.0,1,160,113
-,2,1,5.711999893188477,1,test,yes,1,1,114288.00010681152,264,139,Fri May 15 2026 11:26:41 GMT-0400 (Eastern Daylight Time),112261.39999985695,box1,yes,I,1,2,3025.7999999523163,109235.59999990463,9057,DSST,C,108602.0,109374.0,106349.0,2,160,113
),3,1,9.210999965667725,3,test,yes,1,3,110789.00003433228,242,140,Fri May 15 2026 11:26:41 GMT-0400 (Eastern Daylight Time),115761.29999995232,box3,yes,I,1,2,3475.4000000953674,112285.89999985695,9057,DSST,C,112052.0,112874.0,109399.0,3,160,113
^,4,1,12.413000106811523,7,test,yes,1,7,107586.99989318848,332,153,Fri May 15 2026 11:26:41 GMT-0400 (Eastern Daylight Time),118961.39999985695,box7,yes,I,1,2,3176.7000000476837,115784.69999980927,9057,DSST,C,115301.0,116074.0,112898.0,4,160,113
T,5,1,15.410000085830688,2,test,yes,1,2,104589.99991416931,255,139,Fri May 15 2026 11:26:41 GMT-0400 (Eastern Daylight Time),121961.29999995232,box2,yes,I,1,2,2976.2999999523163,118985.0,9057,DSST,C,118369.0,119074.0,116098.0,5,160,113
L,6,1,18.276999950408936,4,test,yes,1,4,101723.00004959106,279,141,Fri May 15 2026 11:26:41 GMT-0400 (Eastern Daylight Time),124828.09999990463,box4,yes,I,1,2,2844.5999999046326,121983.5,9057,DSST,C,121102.0,121941.0,119096.0,6,160,113
X,7,1,21.17799997329712,8,test,yes,1,8,98822.00002670288,331,149,Fri May 15 2026 11:26:41 GMT-0400 (Eastern Daylight Time),127728.19999980927,box8,yes,I,1,2,2877.2999999523163,124850.89999985695,9057,DSST,C,124052.0,124841.0,121964.0,7,160,113
