Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
6,1,prac,1,A,circle.png,1,m,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),68194.69999998808,1900,O,m,1074,5,1,3757.600000023842,64437.09999996424,7706,NTS,B,1
9,2,prac,1,A,circle.png,1,m,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),71093.69999998808,1500,O,m,605,8,1,2891.100000023842,68202.59999996424,7706,NTS,B,2
2,3,prac,1,A,circle.png,1,z,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),74627.09999996424,2000,O,z,734,2,1,3525.099999964237,71102.0,7706,NTS,B,3
4,4,prac,1,A,circle.png,1,z,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),77460.09999996424,1400,O,z,634,4,1,2824.5,74635.59999996424,7706,NTS,B,4
1,5,prac,1,A,circle.png,1,z,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),79776.19999998808,1000,O,z,533,1,1,2308.0,77468.19999998808,7706,NTS,B,5
2,6,prac,1,A,circle.png,1,z,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),83182.19999998808,2000,O,z,622,2,1,3400.5,79781.69999998808,7706,NTS,B,6
8,7,prac,1,A,circle.png,1,m,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),86173.30000001192,1600,O,m,582,7,1,2986.100000023842,83187.19999998808,7706,NTS,B,7
3,8,prac,1,A,circle.png,1,z,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),88690.39999997616,1200,O,z,527,3,1,2511.199999988079,86179.19999998808,7706,NTS,B,8
8,9,prac,1,A,circle.png,1,m,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),91753.0,1600,O,m,672,7,1,3054.199999988079,88698.80000001192,7706,NTS,B,9
3,10,prac,1,A,circle.png,1,z,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),94304.89999997616,1200,O,z,549,3,1,2548.099999964237,91756.80000001192,7706,NTS,B,10
7,11,prac,1,A,circle.png,1,m,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),97418.80000001192,1700,O,m,626,6,1,3108.7000000476837,94310.09999996424,7706,NTS,B,11
6,12,prac,1,A,circle.png,1,m,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),100816.69999998808,1900,O,m,710,5,1,3391.199999988079,97425.5,7706,NTS,B,12
2,1,prac,1,B,triangle.png,1,m,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),132557.39999997616,1700,O,m,973,2,1,3458.300000011921,129099.09999996424,7706,NTS,B,1
7,2,prac,1,B,triangle.png,1,z,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),135939.09999996424,2000,O,z,593,6,1,3369.7999999523163,132569.30000001192,7706,NTS,B,2
6,3,prac,1,B,triangle.png,1,m,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),138372.0,1000,O,m,641,5,1,2428.900000035763,135943.09999996424,7706,NTS,B,3
3,4,prac,1,B,triangle.png,1,z,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),141188.80000001192,1600,O,z,433,3,1,2809.7000000476837,138379.09999996424,7706,NTS,B,4
4,5,prac,1,B,triangle.png,1,m,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),144636.5,1500,O,m,1149,4,1,3438.5,141198.0,7706,NTS,B,5
9,6,prac,1,B,triangle.png,1,z,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),147735.30000001192,1400,O,z,914,8,1,3095.0,144640.30000001192,7706,NTS,B,6
8,7,prac,1,B,triangle.png,1,m,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),150467.89999997616,1200,O,m,742,7,1,2727.599999964237,147740.30000001192,7706,NTS,B,7
3,8,prac,1,B,triangle.png,1,z,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),153419.30000001192,1600,O,z,578,3,1,2943.7000000476837,150475.59999996424,7706,NTS,B,8
1,9,prac,1,B,triangle.png,1,z,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),156666.59999996424,1900,O,z,559,1,1,3240.5,153426.09999996424,7706,NTS,B,9
4,10,prac,1,B,triangle.png,1,m,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),159515.69999998808,1500,O,m,551,4,1,2843.199999988079,156672.5,7706,NTS,B,10
7,11,prac,1,B,triangle.png,1,z,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),163382.09999996424,2000,O,z,1074,6,1,3857.599999964237,159524.5,7706,NTS,B,11
2,12,prac,1,B,triangle.png,1,m,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),166979.5,1700,O,m,1100,2,1,3590.300000011921,163389.19999998808,7706,NTS,B,12
2,1,test,1,A,circle.png,1,z,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),187406.5,2000,O,z,814,2,1,2845.0,184561.5,7706,NTS,B,1
3,2,test,1,A,circle.png,1,z,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),189157.30000001192,1200,O,z,525,3,1,1744.6000000238419,187412.69999998808,7706,NTS,B,2
8,3,test,1,A,circle.png,1,m,Thu Dec 04 2025 09:07:08 GMT-0600 (Central Standard Time),191305.39999997616,1600,O,m,528,7,1,2144.800000011921,189160.59999996424,7706,NTS,B,3
