Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,288,138,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),,box1,yes,O,1,1,,,7716,DSST,C,,,,0,160,113
^,1,1,0.0,7,prac,yes,1,7,120000.0,234,144,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),80911.39999997616,box7,yes,O,1,1,5564.299999982119,75347.09999999404,7716,DSST,C,,,,1,160,113
U,2,1,0.0,5,prac,yes,1,5,120000.0,274,127,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),86375.29999998212,box5,yes,O,1,1,4687.0,81688.29999998212,7716,DSST,C,,,,2,160,113
O,3,1,0.0,6,prac,yes,1,6,120000.0,213,156,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),91524.29999998212,box6,yes,O,1,1,4373.9000000059605,87150.39999997616,7716,DSST,C,,,,3,160,113
-,4,1,0.0,1,prac,yes,1,1,120000.0,285,158,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),95907.19999998808,box1,yes,O,1,1,3607.4000000059605,92299.79999998212,7716,DSST,C,,,,4,160,113
),5,1,0.0,3,prac,yes,1,3,120000.0,278,144,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),100988.29999998212,box3,yes,O,1,1,4305.5999999940395,96682.69999998808,7716,DSST,C,,,,5,160,113
+,6,1,0.0,9,prac,yes,1,9,120000.0,249,145,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),105286.0,box9,yes,O,1,1,3523.100000023842,101762.89999997616,7716,DSST,C,,,,6,160,113
L,7,1,0.0,4,prac,yes,1,4,120000.0,302,130,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),109536.0,box4,yes,O,1,1,3475.9000000059605,106060.09999999404,7716,DSST,C,,,,7,160,113
X,8,1,0.0,8,prac,yes,1,8,120000.0,214,135,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),114100.69999998808,box8,yes,O,1,1,3791.9000000059605,110308.79999998212,7716,DSST,C,,,,8,160,113
T,9,1,0.0,2,prac,yes,1,2,120000.0,244,146,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),119133.0,box2,yes,O,1,1,4257.5,114875.5,7716,DSST,C,,,,9,160,113
T,1,1,4.138000011444092,2,test,yes,1,2,115861.99998855591,236,139,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),132761.29999998212,box2,yes,O,1,1,4125.199999988079,128636.09999999404,7716,DSST,C,129873.0,130746.0,126621.0,1,160,113
-,2,1,7.552000045776367,1,test,yes,1,1,112447.99995422363,351,149,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),136175.59999999404,box1,yes,O,1,1,3403.0999999940395,132772.5,7716,DSST,C,133284.0,134161.0,130758.0,2,160,113
),3,1,11.03600001335144,3,test,yes,1,3,108963.99998664856,305,148,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),139658.5,box3,yes,O,1,1,3472.5,136186.0,7716,DSST,C,136716.0,137643.0,134171.0,3,160,113
^,4,1,14.766000032424927,7,test,yes,1,7,105233.99996757507,211,144,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),143391.0,box7,yes,O,1,1,3720.600000023842,139670.39999997616,7716,DSST,C,140450.0,141376.0,137655.0,4,160,113
T,5,1,17.76699995994568,2,test,yes,1,2,102233.00004005432,296,141,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),146392.0,box2,yes,O,1,1,2988.2000000178814,143403.79999998212,7716,DSST,C,143687.0,144377.0,141389.0,5,160,113
L,6,1,20.83299994468689,4,test,yes,1,4,99167.00005531311,185,143,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),149456.79999998212,box4,yes,O,1,1,3056.2999999821186,146400.5,7716,DSST,C,146765.0,147442.0,144386.0,6,160,113
X,7,1,24.182999849319458,8,test,yes,1,8,95817.00015068054,250,137,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),152805.59999999404,box8,yes,O,1,1,3338.4000000059605,149467.19999998808,7716,DSST,C,149998.0,150790.0,147452.0,7,160,113
T,8,1,27.812999963760376,2,test,yes,1,2,92187.00003623962,173,136,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),156436.59999999404,box2,yes,O,1,1,3619.300000011921,152817.29999998212,7716,DSST,C,153597.0,154422.0,150802.0,8,160,113
-,9,1,30.348000049591064,1,test,yes,1,1,89651.99995040894,220,135,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),158969.09999999404,box1,yes,O,1,1,2523.0,156446.09999999404,7716,DSST,C,156214.0,156954.0,154431.0,9,160,113
),10,1,33.62599992752075,3,test,yes,1,3,86374.00007247925,247,136,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),162251.19999998808,box3,yes,O,1,1,3269.4000000059605,158981.79999998212,7716,DSST,C,159343.0,160236.0,156967.0,10,160,113
T,11,1,36.45899987220764,2,test,yes,1,2,83541.00012779236,232,150,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),165084.59999999404,box2,yes,O,1,1,2825.0,162259.59999999404,7716,DSST,C,162426.0,163070.0,160245.0,11,160,113
-,12,1,39.06099987030029,1,test,yes,1,1,80939.0001296997,205,133,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),167685.59999999404,box1,yes,O,1,1,2592.9000000059605,165092.69999998808,7716,DSST,C,164842.0,165671.0,163078.0,12,160,113
L,13,1,42.776999950408936,4,test,yes,1,4,77223.00004959106,256,155,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),171399.79999998212,box4,yes,O,1,1,3704.9000000059605,167694.89999997616,7716,DSST,C,168709.0,169385.0,165680.0,13,160,113
T,14,1,47.05900001525879,2,test,yes,1,2,72940.99998474121,191,141,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),175680.39999997616,box2,yes,O,1,1,4269.5999999940395,171410.79999998212,7716,DSST,C,172856.0,173665.0,169396.0,14,160,113
),15,1,50.289000034332275,3,test,yes,1,3,69710.99996566772,243,137,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),178913.09999999404,box3,yes,O,1,1,3220.5,175692.59999999404,7716,DSST,C,176186.0,176898.0,173678.0,15,160,113
U,16,1,53.78999996185303,5,test,yes,1,5,66210.00003814697,231,137,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),182412.29999998212,box5,yes,O,1,1,3489.4000000059605,178922.89999997616,7716,DSST,C,179288.0,180397.0,176908.0,16,160,113
T,17,1,57.82599997520447,2,test,yes,1,2,62174.00002479553,262,140,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),186444.09999999404,box2,yes,O,1,1,4020.2000000178814,182423.89999997616,7716,DSST,C,183237.0,184429.0,180409.0,17,160,113
),18,1,60.50499987602234,3,test,yes,1,3,59495.00012397766,190,142,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),189126.5,box3,yes,O,1,1,2665.9000000059605,186460.59999999404,7716,DSST,C,186336.0,187111.0,184446.0,18,160,113
-,19,1,62.79199981689453,1,test,yes,1,1,57208.00018310547,194,150,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),191411.09999999404,box1,yes,O,1,1,2272.800000011921,189138.29999998212,7716,DSST,C,188601.0,189396.0,187123.0,19,160,113
L,20,1,65.45299983024597,4,test,yes,1,4,54547.00016975403,192,140,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),194075.0,box4,yes,O,1,1,2649.7000000178814,191425.29999998212,7716,DSST,C,191334.0,192060.0,189410.0,20,160,113
+,21,1,68.90100002288818,9,test,yes,1,9,51098.99997711182,192,136,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),197523.69999998808,box9,yes,O,1,1,3435.5,194088.19999998808,7716,DSST,C,194668.0,195509.0,192073.0,21,160,113
O,22,1,71.68499994277954,6,test,yes,1,6,48315.00005722046,203,135,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),200306.69999998808,box6,yes,O,1,1,2771.800000011921,197534.89999997616,7716,DSST,C,197512.0,198292.0,195520.0,22,160,113
),23,1,75.95199990272522,3,test,yes,1,3,44048.00009727478,322,136,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),204571.69999998808,box3,yes,O,1,1,4253.699999988079,200318.0,7716,DSST,C,201882.0,202556.0,198303.0,23,160,113
-,24,1,78.71799993515015,1,test,yes,1,1,41282.00006484985,190,132,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),207337.79999998212,box1,yes,O,1,1,2752.5999999940395,204585.19999998808,7716,DSST,C,204565.0,205323.0,202570.0,24,160,113
L,25,1,82.1819999217987,4,test,yes,1,4,37818.000078201294,234,126,Wed Dec 03 2025 15:03:54 GMT-0600 (Central Standard Time),210803.0,box4,yes,O,1,1,3450.7000000178814,207352.29999998212,7716,DSST,C,207982.0,208788.0,205337.0,25,160,113
