acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,m,Wed Jul 16 2025 10:31:44 GMT-0400 (Eastern Daylight Time),73899.69999992847,CFD-WF-011-006-HC.jpg,1500,solid,I,m,1145,11,3,3450.399999976158,70449.29999995232,9005,ATS,B,1
2,prac,1,A,haborder.png,1,z,Wed Jul 16 2025 10:31:44 GMT-0400 (Eastern Daylight Time),77099.29999995232,CFD-WF-026-008-A.jpg,1600,solid,I,z,796,10,3,6650.0,70449.29999995232,9005,ATS,B,2
3,prac,1,A,haborder.png,1,z,Wed Jul 16 2025 10:31:44 GMT-0400 (Eastern Daylight Time),79899.5,CFD-BF-050-012-A.jpg,1200,solid,I,z,797,6,3,9450.200000047684,70449.29999995232,9005,ATS,B,3
4,prac,1,A,haborder.png,1,m,Wed Jul 16 2025 10:31:44 GMT-0400 (Eastern Daylight Time),83132.29999995232,CFD-WM-012-007-HC.jpg,1700,solid,I,m,729,9,3,12683.0,70449.29999995232,9005,ATS,B,4
5,prac,1,A,haborder.png,1,m,Wed Jul 16 2025 10:31:44 GMT-0400 (Eastern Daylight Time),86416.09999990463,CFD-WM-011-006-HC.jpg,1400,solid,I,m,1091,7,3,15966.799999952316,70449.29999995232,9005,ATS,B,5
6,prac,1,A,haborder.png,1,z,Wed Jul 16 2025 10:31:44 GMT-0400 (Eastern Daylight Time),89932.5,CFD-WM-009-009-A.jpg,1900,solid,I,z,811,8,3,19483.200000047684,70449.29999995232,9005,ATS,B,6
7,prac,1,A,haborder.png,1,z,Wed Jul 16 2025 10:31:44 GMT-0400 (Eastern Daylight Time),92549.69999992847,CFD-BF-051-043-A.jpg,1000,solid,I,z,803,4,3,22100.399999976158,70449.29999995232,9005,ATS,B,7
8,prac,1,A,haborder.png,1,z,Wed Jul 16 2025 10:31:44 GMT-0400 (Eastern Daylight Time),95966.19999992847,CFD-BM-037-041-A.jpg,1600,solid,I,z,1011,2,3,25516.899999976158,70449.29999995232,9005,ATS,B,8
9,prac,1,A,haborder.png,1,m,Wed Jul 16 2025 10:31:44 GMT-0400 (Eastern Daylight Time),99066.09999990463,CFD-BM-020-024-HC.jpg,1500,solid,I,m,797,3,3,28616.799999952316,70449.29999995232,9005,ATS,B,9
10,prac,1,A,haborder.png,1,z,Wed Jul 16 2025 10:31:44 GMT-0400 (Eastern Daylight Time),101816.09999990463,CFD-WF-013-015-A.jpg,1000,solid,I,z,934,12,3,31366.799999952316,70449.29999995232,9005,ATS,B,10
