Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,239,134,Mon Sep 15 2025 15:37:28 GMT-0500 (Central Daylight Time),,box1,yes,O,1,1,,,7195,DSST,B,,,,0,160,113
X,1,1,0.0,8,prac,yes,1,8,120000.0,210,146,Mon Sep 15 2025 15:37:28 GMT-0500 (Central Daylight Time),54664.90000009537,box8,yes,O,1,1,4273.600000023842,50391.300000071526,7195,DSST,B,,,,1,160,113
L,2,1,0.0,4,prac,yes,1,4,120000.0,256,134,Mon Sep 15 2025 15:37:28 GMT-0500 (Central Daylight Time),59479.300000071526,box4,yes,O,1,1,4038.600000023842,55440.700000047684,7195,DSST,B,,,,2,160,113
O,3,1,0.0,6,prac,yes,1,6,120000.0,264,147,Mon Sep 15 2025 15:37:28 GMT-0500 (Central Daylight Time),63478.0,box6,yes,O,1,1,3222.7999999523163,60255.200000047684,7195,DSST,B,,,,3,160,113
),4,1,0.0,3,prac,yes,1,3,120000.0,236,128,Mon Sep 15 2025 15:37:28 GMT-0500 (Central Daylight Time),67260.80000007153,box3,yes,O,1,1,3008.399999976158,64252.40000009537,7195,DSST,B,,,,4,160,113
^,5,1,0.0,7,prac,yes,1,7,120000.0,300,140,Mon Sep 15 2025 15:37:28 GMT-0500 (Central Daylight Time),70860.10000002384,box7,yes,O,1,1,2824.0,68036.10000002384,7195,DSST,B,,,,5,160,113
U,6,1,0.0,5,prac,yes,1,5,120000.0,293,138,Mon Sep 15 2025 15:37:28 GMT-0500 (Central Daylight Time),74290.10000002384,box5,yes,O,1,1,2652.6999999284744,71637.40000009537,7195,DSST,B,,,,6,160,113
T,7,1,0.0,2,prac,yes,1,2,120000.0,195,132,Mon Sep 15 2025 15:37:28 GMT-0500 (Central Daylight Time),77440.70000004768,box2,yes,O,1,1,2374.2999999523163,75066.40000009537,7195,DSST,B,,,,7,160,113
+,8,1,0.0,9,prac,yes,1,9,120000.0,244,148,Mon Sep 15 2025 15:37:28 GMT-0500 (Central Daylight Time),82222.80000007153,box9,yes,O,1,1,4006.3000000715256,78216.5,7195,DSST,B,,,,8,160,113
-,9,1,0.0,1,prac,yes,1,1,120000.0,239,156,Mon Sep 15 2025 15:37:28 GMT-0500 (Central Daylight Time),85521.10000002384,box1,yes,O,1,1,2523.399999976158,82997.70000004768,7195,DSST,B,,,,9,160,113
T,1,1,2.690000057220459,2,test,yes,1,2,117309.99994277954,249,135,Mon Sep 15 2025 15:37:28 GMT-0500 (Central Daylight Time),95718.0,box2,yes,O,1,1,2669.399999976158,93048.60000002384,7195,DSST,B,93494.0,94219.0,91550.0,1,160,113
-,2,1,5.075000047683716,1,test,yes,1,1,114924.99995231628,240,129,Mon Sep 15 2025 15:37:28 GMT-0500 (Central Daylight Time),98101.60000002384,box1,yes,O,1,1,2370.600000023842,95731.0,7195,DSST,B,95791.0,96603.0,94232.0,2,160,113
