acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Wed Jul 22 2026 17:53:34 GMT-0500 (Central Daylight Time),-224,-192,35469.2999997139,CFD-BM-204-003-N.jpg,Sam,64,I,None,3015,,3015,,,1,1,4031.699999809265,-416,-256,31437.599999904633,8123,FN,A,,27795,,,1,192,-320,-224
0,prac,1,0,,,,Wed Jul 22 2026 17:53:34 GMT-0500 (Central Daylight Time),416,32,41533.90000009537,CFD-WM-012-001-N.jpg,John,64,I,None,3016,,3016,,,2,1,4029.0,224,-32,37504.90000009537,8123,FN,A,,33859,,,2,192,320,0
1,prac,1,1,,-307.0,230.0,Wed Jul 22 2026 17:53:34 GMT-0500 (Central Daylight Time),-224,256,45699.59999990463,CFD-LF-249-132-N.jpg,Tina,64,I,1,1123,,1123,,,3,1,2146.0,-416,192,43553.59999990463,8123,FN,A,,39908,,,3,192,-320,224
2,prac,1,1,,310.0,-202.0,Wed Jul 22 2026 17:53:34 GMT-0500 (Central Daylight Time),416,-192,47832.2999997139,CFD-BM-204-003-N.jpg,Sam,64,I,1,1102,,1102,,,4,1,2130.8999996185303,224,-256,45701.40000009537,8123,FN,A,,42057,,,4,192,320,-224
3,prac,1,1,,-377.0,13.0,Wed Jul 22 2026 17:53:34 GMT-0500 (Central Daylight Time),-224,32,50081.199999809265,CFD-WM-012-001-N.jpg,John,64,I,1,1217,,1217,,,5,1,2246.7999997138977,-416,-32,47834.40000009537,8123,FN,A,,44189,,,5,192,-320,0
4,prac,1,1,,355.0,226.0,Wed Jul 22 2026 17:53:34 GMT-0500 (Central Daylight Time),416,256,52113.7999997139,CFD-LF-249-132-N.jpg,Tina,64,I,1,1015,,1015,,,6,1,2031.0,224,192,50082.7999997139,8123,FN,A,,46439,,,6,192,320,224
0,prac,1,0,m,355.0,226.0,Wed Jul 22 2026 17:53:34 GMT-0500 (Central Daylight Time),416,256,82337.59999990463,CFD-BM-204-003-N.jpg,John,64,I,z,1297,,,1297,,2,1,3070.800000190735,224,192,79266.7999997139,8123,FN,A,,,75613,,1,192,320,224
0,prac,1,0,m,355.0,226.0,Wed Jul 22 2026 17:53:34 GMT-0500 (Central Daylight Time),416,256,85220.5,CFD-WM-012-001-N.jpg,Sam,64,I,z,1086,,,1086,,1,1,2876.2000002861023,224,192,82344.2999997139,8123,FN,A,,,78696,,2,192,320,224
1,prac,1,1,z,355.0,226.0,Wed Jul 22 2026 17:53:34 GMT-0500 (Central Daylight Time),416,256,88203.09999990463,CFD-LF-249-132-N.jpg,Tina,64,I,z,1196,,,1196,,3,1,2977.5,224,192,85225.59999990463,8123,FN,A,,,81578,,3,192,320,224
0,learn,1,0,,355.0,226.0,Wed Jul 22 2026 17:53:34 GMT-0500 (Central Daylight Time),-224,32,119309.40000009537,CFD-LM-213-061-N.jpg,Richard,64,I,None,3015,3015,,,,38,1,4029.7000002861023,-416,-32,115279.69999980927,8123,FN,A,111635,,,,1,192,-320,0
