Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Tue Jun 09 2026 16:53:30 GMT-0500 (Central Daylight Time),183647.70000004768,I,None,2015,1,1,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10826.700000047684,172821.0,8120,yes,SM,B,16.bmp,-120,-120,172990,166962,175007,168975,,,,,1
3,0,0,1,0,0,prac,1,0,m,Tue Jun 09 2026 16:53:30 GMT-0500 (Central Daylight Time),194294.5,I,z,1817,2,1,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10642.5,183652.0,8120,no,SM,B,23.bmp,-120,120,183820,177793,185836,179805,,,,,2
4,0,0,0,1,1,prac,1,1,m,Tue Jun 09 2026 16:53:30 GMT-0500 (Central Daylight Time),204941.10000014305,I,m,1819,3,1,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,10641.5,194299.60000014305,8120,no,SM,B,24.bmp,120,120,194467,188441,196483,190452,,,,,3
2,0,1,0,0,2,prac,1,1,z,Tue Jun 09 2026 16:53:30 GMT-0500 (Central Daylight Time),215104.70000004768,I,z,1349,4,1,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10159.5,204945.20000004768,8120,yes,SM,B,29.bmp,120,-120,205114,199086,207130,201099,,,,,4
3,0,0,1,0,3,prac,1,1,z,Tue Jun 09 2026 16:53:30 GMT-0500 (Central Daylight Time),225251.40000009537,I,z,1329,5,1,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10142.799999952316,215108.60000014305,8120,yes,SM,B,34.bmp,-120,120,215277,209250,217293,211262,,,,,5
1,1,0,0,0,3,prac,1,0,m,Tue Jun 09 2026 16:53:30 GMT-0500 (Central Daylight Time),235231.70000004768,I,z,1158,6,1,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,9976.700000047684,225255.0,8120,no,SM,B,39.bmp,-120,-120,225424,219396,227440,221409,,,,,6
2,0,1,0,0,3,prac,1,0,m,Tue Jun 09 2026 16:53:30 GMT-0500 (Central Daylight Time),246061.5,I,None,2016,7,1,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,10825.699999809265,235235.80000019073,8120,no,SM,B,40.bmp,120,-120,235404,229378,237420,231389,,,,,7
4,0,0,0,1,3,prac,1,0,z,Tue Jun 09 2026 16:53:30 GMT-0500 (Central Daylight Time),256891.30000019073,I,None,2016,8,1,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,10826.0,246065.30000019073,8120,yes,SM,B,47.bmp,120,120,246234,240207,248250,242219,,,,,8
4,0,0,0,1,1,test,1,1,m,Tue Jun 09 2026 16:53:30 GMT-0500 (Central Daylight Time),279484.40000009537,I,m,1755,1,1,48.bmp,-120,-120,49.bmp,120,-120,50.bmp,-120,120,43.bmp,120,120,9811.200000047684,269673.2000000477,8120,yes,SM,B,50.bmp,120,120,246234,240207,248250,242219,269844.0,263814.0,271859.0,265828.0,1
2,0,1,0,0,1,test,1,0,m,Tue Jun 09 2026 16:53:30 GMT-0500 (Central Daylight Time),289547.90000009537,I,None,2016,2,1,1.bmp,-120,-120,2.bmp,120,-120,3.bmp,-120,120,4.bmp,120,120,10059.700000047684,279488.2000000477,8120,yes,SM,B,3.bmp,120,-120,246234,240207,248250,242219,279657.0,273629.0,281673.0,275642.0,2
