Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,1,prac,1,1,z,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),173364.70000004768,O,z,1439,1,1,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10256.700000047684,163108.0,7727,yes,SM,B,16.bmp,-120,-120,164672,158647,166688,160657,,,,,1
3,0,0,1,0,1,prac,1,0,m,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),184193.90000009537,O,None,2015,2,1,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10822.600000143051,173371.29999995232,7727,no,SM,B,23.bmp,-120,120,174935,168911,176952,170920,,,,,2
4,0,0,0,1,2,prac,1,1,m,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),194507.90000009537,O,m,1487,3,1,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,10308.799999952316,184199.10000014305,7727,no,SM,B,24.bmp,120,120,185766,179739,187784,181750,,,,,3
2,0,1,0,0,2,prac,1,0,z,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),205338.29999995232,O,None,2015,4,1,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10822.399999856949,194515.90000009537,7727,yes,SM,B,29.bmp,120,-120,196080,190055,198095,192063,,,,,4
3,0,0,1,0,3,prac,1,1,z,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),215567.0,O,z,1410,5,1,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10224.5,205342.5,7727,yes,SM,B,34.bmp,-120,120,206909,200882,208924,202894,,,,,5
1,1,0,0,0,4,prac,1,1,m,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),226113.60000014305,O,m,1724,6,1,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,10544.0,215569.60000014305,7727,no,SM,B,39.bmp,-120,-120,217138,211109,219154,213125,,,,,6
2,0,1,0,0,5,prac,1,1,m,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),236646.20000004768,O,m,1723,7,1,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,10529.400000095367,226116.79999995232,7727,no,SM,B,40.bmp,120,-120,227685,221656,229686,223671,,,,,7
4,0,0,0,1,6,prac,1,1,z,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),247290.90000009537,O,z,1834,8,1,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,10634.700000047684,236656.20000004768,7727,yes,SM,B,47.bmp,120,120,238214,232195,240221,234198,,,,,8
4,0,0,0,1,1,test,1,1,m,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),268017.2999999523,O,m,1458,1,1,48.bmp,-120,-120,49.bmp,120,-120,50.bmp,-120,120,43.bmp,120,120,9509.899999856949,258507.40000009537,7727,yes,SM,B,50.bmp,120,120,238214,232195,240221,234198,260075.0,254047.0,262092.0,256061.0,1
2,0,1,0,0,2,test,1,1,m,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),277715.5,O,m,1633,2,1,1.bmp,-120,-120,2.bmp,120,-120,3.bmp,-120,120,4.bmp,120,120,9695.700000047684,268019.7999999523,7727,yes,SM,B,3.bmp,120,-120,238214,232195,240221,234198,269588.0,263559.0,271605.0,265575.0,2
1,1,0,0,0,3,test,1,1,z,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),287388.5,O,z,1602,3,1,5.bmp,-120,-120,6.bmp,120,-120,7.bmp,-120,120,8.bmp,120,120,9668.700000047684,277719.7999999523,7727,yes,SM,B,5.bmp,-120,-120,238214,232195,240221,234198,279285.0,273259.0,281302.0,275274.0,3
3,0,0,1,0,3,test,1,0,m,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),297424.40000009537,O,None,2010,4,1,9.bmp,-120,-120,10.bmp,120,-120,11.bmp,-120,120,12.bmp,120,120,10033.600000143051,287390.7999999523,7727,yes,SM,B,9.bmp,-120,120,238214,232195,240221,234198,288950.0,282930.0,290953.0,284932.0,4
2,0,1,0,0,3,test,1,0,z,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),306854.5,O,m,1394,5,1,13.bmp,-120,-120,14.bmp,120,-120,15.bmp,-120,120,16.bmp,120,120,9424.599999904633,297429.90000009537,7727,yes,SM,B,14.bmp,120,-120,238214,232195,240221,234198,298995.0,292969.0,300997.0,294981.0,5
3,0,0,1,0,4,test,1,1,z,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),316468.40000009537,O,z,1564,6,1,17.bmp,-120,-120,18.bmp,120,-120,19.bmp,-120,120,20.bmp,120,120,9610.0,306858.40000009537,7727,yes,SM,B,19.bmp,-120,120,238214,232195,240221,234198,308426.0,302398.0,310442.0,304410.0,6
4,0,0,0,1,5,test,1,1,z,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),326215.90000009537,O,z,1687,7,1,21.bmp,-120,-120,22.bmp,120,-120,23.bmp,-120,120,24.bmp,120,120,9743.200000047684,316472.7000000477,7727,yes,SM,B,24.bmp,120,120,238214,232195,240221,234198,318040.0,312012.0,320056.0,314024.0,7
2,0,1,0,0,5,test,1,0,m,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),336281.7000000477,O,None,2018,8,1,25.bmp,-120,-120,26.bmp,120,-120,27.bmp,-120,120,28.bmp,120,120,10060.299999952316,326221.40000009537,7727,yes,SM,B,25.bmp,120,-120,238214,232195,240221,234198,327788.0,321761.0,329803.0,323771.0,8
3,0,0,1,0,6,test,1,1,m,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),346174.2999999523,O,m,1836,9,1,29.bmp,-120,-120,30.bmp,120,-120,31.bmp,-120,120,32.bmp,120,120,9888.599999904633,336285.7000000477,7727,yes,SM,B,30.bmp,-120,120,238214,232195,240221,234198,337851.0,331825.0,339866.0,333834.0,9
4,0,0,0,1,6,test,1,0,z,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),356241.40000009537,O,None,2016,10,1,37.bmp,-120,-120,38.bmp,120,-120,39.bmp,-120,120,40.bmp,120,120,10065.200000047684,346176.2000000477,7727,yes,SM,B,40.bmp,120,120,238214,232195,240221,234198,347748.0,341715.0,349764.0,343732.0,10
3,0,0,1,0,7,test,1,1,z,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),366153.7000000477,O,z,1870,11,1,33.bmp,-120,-120,34.bmp,120,-120,35.bmp,-120,120,36.bmp,120,120,9905.299999952316,356248.40000009537,7727,yes,SM,B,35.bmp,-120,120,238214,232195,240221,234198,357795.0,351788.0,359809.0,353794.0,11
2,0,1,0,0,7,test,1,0,m,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),376216.60000014305,O,None,2015,12,1,41.bmp,-120,-120,42.bmp,120,-120,43.bmp,-120,120,44.bmp,120,120,10058.400000095367,366158.2000000477,7727,yes,SM,B,41.bmp,120,-120,238214,232195,240221,234198,367724.0,361697.0,369741.0,363710.0,12
3,0,0,1,0,7,test,1,0,m,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),386035.5,O,z,1771,13,1,45.bmp,-120,-120,46.bmp,120,-120,47.bmp,-120,120,48.bmp,120,120,9816.700000047684,376218.7999999523,7727,yes,SM,B,46.bmp,-120,120,238214,232195,240221,234198,377788.0,371758.0,379803.0,373771.0,13
1,1,0,0,0,8,test,1,1,z,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),396026.40000009537,O,z,1957,14,1,49.bmp,-120,-120,50.bmp,120,-120,4.bmp,-120,120,1.bmp,120,120,9988.5,386037.90000009537,7727,yes,SM,B,49.bmp,-120,-120,238214,232195,240221,234198,387601.0,381577.0,389602.0,383585.0,14
4,0,0,0,1,8,test,1,0,m,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),406073.60000014305,O,None,2014,15,1,10.bmp,-120,-120,11.bmp,120,-120,12.bmp,-120,120,13.bmp,120,120,10039.800000190735,396033.7999999523,7727,yes,SM,B,11.bmp,120,120,238214,232195,240221,234198,397597.0,391573.0,399599.0,393582.0,15
1,1,0,0,0,9,test,1,1,m,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),416020.2000000477,O,m,1899,16,1,2.bmp,-120,-120,3.bmp,120,-120,4.bmp,-120,120,5.bmp,120,120,9943.099999904633,406077.10000014305,7727,yes,SM,B,5.bmp,-120,-120,238214,232195,240221,234198,407645.0,401616.0,409660.0,403631.0,16
3,0,0,1,0,9,test,1,0,m,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),425652.0,O,z,1576,17,1,22.bmp,-120,-120,23.bmp,120,-120,24.bmp,-120,120,25.bmp,120,120,9629.399999856949,416022.60000014305,7727,yes,SM,B,22.bmp,-120,120,238214,232195,240221,234198,417592.0,411562.0,419608.0,413576.0,17
1,1,0,0,0,10,test,1,1,z,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),434747.10000014305,O,z,1040,18,1,6.bmp,-120,-120,7.bmp,120,-120,8.bmp,-120,120,9.bmp,120,120,9091.600000143051,425655.5,7727,yes,SM,B,6.bmp,-120,-120,238214,232195,240221,234198,427225.0,421195.0,429238.0,423206.0,18
2,0,1,0,0,11,test,1,1,z,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),444511.2999999523,O,z,1704,19,1,26.bmp,-120,-120,27.bmp,120,-120,28.bmp,-120,120,29.bmp,120,120,9761.199999809265,434750.10000014305,7727,yes,SM,B,27.bmp,120,-120,238214,232195,240221,234198,436319.0,430289.0,438335.0,432303.0,19
3,0,0,1,0,12,test,1,1,z,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),453740.7000000477,O,z,1194,20,1,30.bmp,-120,-120,31.bmp,120,-120,32.bmp,-120,120,33.bmp,120,120,9225.599999904633,444515.10000014305,7727,yes,SM,B,32.bmp,-120,120,238214,232195,240221,234198,446082.0,440054.0,448084.0,442067.0,20
1,1,0,0,0,12,test,1,0,m,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),463789.60000014305,O,None,2001,21,1,14.bmp,-120,-120,15.bmp,120,-120,16.bmp,-120,120,17.bmp,120,120,10046.900000095367,453742.7000000477,7727,yes,SM,B,16.bmp,-120,-120,238214,232195,240221,234198,455314.0,449282.0,457328.0,451298.0,21
4,0,0,0,1,12,test,1,0,z,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),473151.5,O,m,1309,22,1,18.bmp,-120,-120,19.bmp,120,-120,20.bmp,-120,120,21.bmp,120,120,9357.899999856949,463793.60000014305,7727,yes,SM,B,21.bmp,120,120,238214,232195,240221,234198,465359.0,459333.0,467378.0,461345.0,22
1,1,0,0,0,12,test,1,0,m,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),482749.2999999523,O,z,1539,23,1,34.bmp,-120,-120,35.bmp,120,-120,36.bmp,-120,120,37.bmp,120,120,9594.199999809265,473155.10000014305,7727,yes,SM,B,37.bmp,-120,-120,238214,232195,240221,234198,474724.0,468694.0,476740.0,470708.0,23
2,0,1,0,0,12,test,1,0,z,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),492812.60000014305,O,None,2015,24,1,42.bmp,-120,-120,43.bmp,120,-120,44.bmp,-120,120,45.bmp,120,120,10061.100000143051,482751.5,7727,yes,SM,B,43.bmp,120,-120,238214,232195,240221,234198,484320.0,478291.0,486336.0,480305.0,24
4,0,0,0,1,13,test,1,1,m,Fri Jan 09 2026 10:43:23 GMT-0600 (Central Standard Time),502760.10000014305,O,m,1898,25,1,46.bmp,-120,-120,47.bmp,120,-120,48.bmp,-120,120,49.bmp,120,120,9945.600000143051,492814.5,7727,yes,SM,B,48.bmp,120,120,238214,232195,240221,234198,494384.0,488354.0,496398.0,490368.0,25
