acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,m,30000.0,Thu Jul 24 2025 18:29:35 GMT-0500 (Central Daylight Time),29540.099999999627,I,m,2305,,,5,no,2,3828.2999999998137,25711.799999999814,LNDPRSKQB,LNDPRSJQB,8053,LC,B,,,1
2,1,0.0,prac,1,m,30000.0,Thu Jul 24 2025 18:29:35 GMT-0500 (Central Daylight Time),32255.39999999944,I,m,1185,,,1,no,2,2711.0,29544.39999999944,RNV,FNV,8053,LC,B,,,2
3,1,0.0,prac,1,z,30000.0,Thu Jul 24 2025 18:29:35 GMT-0500 (Central Daylight Time),35321.5,I,z,1534,,,2,yes,2,3062.0,32259.5,NBGFSM,NBGFSM,8053,LC,B,,,3
4,1,0.0,prac,1,m,30000.0,Thu Jul 24 2025 18:29:35 GMT-0500 (Central Daylight Time),39153.39999999944,I,m,2307,,,3,no,2,3827.399999999441,35326.0,QHZXPC,QHZWPC,8053,LC,B,,,4
5,1,0.0,prac,1,z,30000.0,Thu Jul 24 2025 18:29:35 GMT-0500 (Central Daylight Time),44568.5,I,z,3883,,,6,yes,2,5410.600000000559,39157.89999999944,CSDBFPHXZ,CSDBFPHXZ,8053,LC,B,,,5
6,1,0.0,prac,1,z,30000.0,Thu Jul 24 2025 18:29:35 GMT-0500 (Central Daylight Time),47984.09999999963,I,z,1885,,,4,yes,2,3411.2000000001863,44572.89999999944,RSM,RSM,8053,LC,B,,,6
1,1,6.265000104904175,test,1,m,23734.999895095825,Thu Jul 24 2025 18:29:35 GMT-0500 (Central Daylight Time),58264.199999999255,I,m,6256,6256,,1,no,2,6262.199999999255,52002.0,HCF,RCF,8053,LC,B,50095,,1
1,1,7.731000185012817,test,0,m,22268.999814987183,Thu Jul 24 2025 18:29:35 GMT-0500 (Central Daylight Time),59730.5,I,z,1454,1454,,2,no,2,1462.800000000745,58267.699999999255,QTPRJX,QTPNJX,8053,LC,B,56361,,2
1,1,10.663000106811523,test,0,m,19336.999893188477,Thu Jul 24 2025 18:29:35 GMT-0500 (Central Daylight Time),62662.799999999814,I,z,2916,2916,,3,no,2,2929.2000000001863,59733.59999999963,MZDYGVGKQ,MZDYGLBKQ,8053,LC,B,57827,,3
2,1,11.746000051498413,test,1,m,18253.999948501587,Thu Jul 24 2025 18:29:35 GMT-0500 (Central Daylight Time),63746.09999999963,I,m,1062,1062,,4,no,2,1079.0999999996275,62667.0,FQTNMK,JQTNMK,8053,LC,B,60761,,4
