Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
9,0,prac,1,A,circle.png,0,m,Fri Jun 27 2025 16:01:26 GMT-0500 (Central Daylight Time),48002.89999997616,1500,O,None,1512,8,1,3797.899999976158,44205.0,7174,NTS,B,1
3,0,prac,1,A,circle.png,0,z,Fri Jun 27 2025 16:01:26 GMT-0500 (Central Daylight Time),51535.5,1200,O,None,1511,3,1,3495.2999999523163,48040.200000047684,7174,NTS,B,2
2,0,prac,1,A,circle.png,0,z,Fri Jun 27 2025 16:01:26 GMT-0500 (Central Daylight Time),55866.60000002384,2000,O,None,1510,2,1,4298.5,51568.10000002384,7174,NTS,B,3
9,1,prac,1,A,circle.png,1,m,Fri Jun 27 2025 16:01:26 GMT-0500 (Central Daylight Time),58832.60000002384,1500,O,m,644,8,1,2936.0,55896.60000002384,7174,NTS,B,4
1,2,prac,1,A,circle.png,1,z,Fri Jun 27 2025 16:01:26 GMT-0500 (Central Daylight Time),61331.5,1000,O,z,672,1,1,2468.399999976158,58863.10000002384,7174,NTS,B,5
6,3,prac,1,A,circle.png,1,m,Fri Jun 27 2025 16:01:26 GMT-0500 (Central Daylight Time),64830.5,1900,O,m,784,5,1,3482.100000023842,61348.39999997616,7174,NTS,B,6
3,4,prac,1,A,circle.png,1,z,Fri Jun 27 2025 16:01:26 GMT-0500 (Central Daylight Time),67429.20000004768,1200,O,z,592,3,1,2570.2000000476837,64859.0,7174,NTS,B,7
7,5,prac,1,A,circle.png,1,m,Fri Jun 27 2025 16:01:26 GMT-0500 (Central Daylight Time),70644.60000002384,1700,O,m,699,6,1,3197.2000000476837,67447.39999997616,7174,NTS,B,8
7,6,prac,1,A,circle.png,1,m,Fri Jun 27 2025 16:01:26 GMT-0500 (Central Daylight Time),73944.30000007153,1700,O,m,805,6,1,3290.7000000476837,70653.60000002384,7174,NTS,B,9
8,7,prac,1,A,circle.png,1,m,Fri Jun 27 2025 16:01:26 GMT-0500 (Central Daylight Time),77209.89999997616,1600,O,m,844,7,1,3234.1999999284744,73975.70000004768,7174,NTS,B,10
