Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,192,132,Tue Dec 16 2025 18:14:38 GMT-0600 (Central Standard Time),,box1,yes,O,1,1,,,7255,DSST,A,,,,0,160,113
),1,1,0.0,3,prac,yes,1,3,120000.0,233,130,Tue Dec 16 2025 18:14:38 GMT-0600 (Central Standard Time),45085.39999997616,box3,yes,O,1,1,3339.5,41745.89999997616,7255,DSST,A,,,,1,160,113
L,2,1,0.0,4,prac,yes,1,4,120000.0,181,140,Tue Dec 16 2025 18:14:38 GMT-0600 (Central Standard Time),49218.10000002384,box4,yes,O,1,1,3355.600000023842,45862.5,7255,DSST,A,,,,2,160,113
T,3,1,0.0,2,prac,yes,1,2,120000.0,190,134,Tue Dec 16 2025 18:14:38 GMT-0600 (Central Standard Time),54316.39999997616,box2,yes,O,1,1,4323.0,49993.39999997616,7255,DSST,A,,,,3,160,113
^,4,1,0.0,7,prac,yes,1,7,120000.0,201,139,Tue Dec 16 2025 18:14:38 GMT-0600 (Central Standard Time),60797.799999952316,box7,yes,O,1,1,5710.0,55087.799999952316,7255,DSST,A,,,,4,160,113
-,5,1,0.0,1,prac,yes,1,1,120000.0,177,125,Tue Dec 16 2025 18:14:38 GMT-0600 (Central Standard Time),64845.60000002384,box1,yes,O,1,1,3274.0,61571.60000002384,7255,DSST,A,,,,5,160,113
U,6,1,0.0,5,prac,yes,1,5,120000.0,192,141,Tue Dec 16 2025 18:14:38 GMT-0600 (Central Standard Time),69311.10000002384,box5,yes,O,1,1,3688.4000000953674,65622.69999992847,7255,DSST,A,,,,6,160,113
+,7,1,0.0,9,prac,yes,1,9,120000.0,223,146,Tue Dec 16 2025 18:14:38 GMT-0600 (Central Standard Time),73544.10000002384,box9,yes,O,1,1,3457.9000000953674,70086.19999992847,7255,DSST,A,,,,7,160,113
O,8,1,0.0,6,prac,yes,1,6,120000.0,341,115,Tue Dec 16 2025 18:14:38 GMT-0600 (Central Standard Time),79774.39999997616,box6,yes,O,1,1,5454.600000023842,74319.79999995232,7255,DSST,A,,,,8,160,113
X,9,1,0.0,8,prac,yes,1,8,120000.0,231,138,Tue Dec 16 2025 18:14:38 GMT-0600 (Central Standard Time),84139.89999997616,box8,yes,O,1,1,3591.7999999523163,80548.10000002384,7255,DSST,A,,,,9,160,113
