acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
0,1,0.0,prac,0,m,30000.0,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),43917.5,I,z,2170,,,5,no,3,3690.5,40227.0,LNDPRSKQB,LNDPRSJQB,9003,LC,B,,,1
1,1,0.0,prac,1,z,30000.0,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),46667.0,I,z,1213,,,4,yes,3,2738.199999809265,43928.800000190735,RSM,RSM,9003,LC,B,,,2
1,1,0.0,prac,0,m,30000.0,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),49900.60000038147,I,z,1708,,,3,no,3,3227.6000003814697,46673.0,QHZXPC,QHZWPC,9003,LC,B,,,3
2,1,0.0,prac,1,z,30000.0,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),53900.699999809265,I,z,2463,,,6,yes,3,3990.5,49910.199999809265,CSDBFPHXZ,CSDBFPHXZ,9003,LC,B,,,4
3,1,0.0,prac,1,m,30000.0,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),56317.300000190735,I,m,884,,,1,no,3,2405.300000190735,53912.0,RNV,FNV,9003,LC,B,,,5
4,1,0.0,prac,1,z,30000.0,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),59484.10000038147,I,z,1636,,,2,yes,3,3154.9000005722046,56329.199999809265,NBGFSM,NBGFSM,9003,LC,B,,,6
1,1,0.9839999675750732,test,1,m,29016.000032424927,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),75384.39999961853,I,m,974,974,,1,no,3,976.8999996185303,74407.5,HCF,RCF,9003,LC,B,73041,,1
1,1,2.817000150680542,test,0,m,27182.999849319458,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),77217.80000019073,I,z,1819,1819,,2,no,3,1823.0,75394.80000019073,QTPRJX,QTPNJX,9003,LC,B,74028,,2
1,1,5.367000102996826,test,0,m,24632.999897003174,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),79767.39999961853,I,z,2533,2533,,3,no,3,2542.699999809265,77224.69999980927,MZDYGVGKQ,MZDYGLBKQ,9003,LC,B,75858,,3
2,1,6.6000001430511475,test,1,m,23399.999856948853,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),81000.80000019073,I,m,1210,1210,,4,no,3,1222.0,79778.80000019073,FQTNMK,JQTNMK,9003,LC,B,78413,,4
3,1,7.733000040054321,test,1,z,22266.99995994568,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),82134.10000038147,I,z,1108,1108,,5,yes,3,1125.7000007629395,81008.39999961853,CLJ,CLJ,9003,LC,B,79642,,5
3,1,10.833000183105469,test,0,m,19166.99981689453,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),85234.19999980927,I,z,3079,3079,,6,no,3,3091.800000190735,82142.39999961853,JGDMNSVPW,JGZMNSVPW,9003,LC,B,80776,,6
4,1,13.900000095367432,test,1,z,16099.999904632568,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),88300.80000019073,I,z,3052,3052,,7,yes,3,3059.300000190735,85241.5,FPTVHKCBJ,FPTVHKCBJ,9003,LC,B,83875,,7
5,1,15.083000183105469,test,1,m,14916.999816894531,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),89484.10000038147,I,m,1166,1166,,8,no,3,1172.7000007629395,88311.39999961853,XRPZBS,ZRPBDH,9003,LC,B,86945,,8
6,1,16.91700005531311,test,1,m,13082.99994468689,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),91317.39999961853,I,m,1816,1816,,9,no,3,1824.5,89492.89999961853,ZSQ,ZSP,9003,LC,B,88127,,9
7,1,18.65000009536743,test,1,z,11349.999904632568,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),93050.80000019073,I,z,1713,1713,,10,yes,3,1726.0,91324.80000019073,MPZRXL,MPZRXL,9003,LC,B,89958,,10
8,1,19.532999992370605,test,1,m,10467.000007629395,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),93934.10000038147,I,m,866,866,,11,no,3,875.3000001907349,93058.80000019073,KJH,KRH,9003,LC,B,91693,,11
9,1,22.433000087738037,test,1,z,7566.999912261963,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),96834.10000038147,I,z,2887,2887,,12,yes,3,2891.800000190735,93942.30000019073,SMNHVTFCB,SMNHVTFCB,9003,LC,B,92576,,12
10,1,24.40000009536743,test,1,z,5599.999904632568,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),98800.69999980927,I,z,1953,1953,,13,yes,3,1956.3999996185303,96844.30000019073,KJWTQF,KJWTQF,9003,LC,B,95478,,13
11,1,27.0,test,1,z,3000.0,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),101400.80000019073,I,z,2589,2589,,14,yes,3,2592.6000003814697,98808.19999980927,CHDKQGLMB,CHDKQGLMB,9003,LC,B,97442,,14
12,1,28.48300004005432,test,1,z,1516.9999599456787,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),102884.10000038147,I,z,1455,1455,,15,yes,3,1470.8000001907349,101413.30000019073,GHQ,GHQ,9003,LC,B,100048,,15
12,1,29.683000087738037,test,0,z,316.9999122619629,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),104084.10000038147,I,m,1186,1186,,16,yes,3,1192.4000005722046,102891.69999980927,GFVMRH,GFVMRH,9003,LC,B,101525,,16
12,1,30.017000198364258,test,0,z,-17.000198364257812,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),104417.60000038147,I,None,326,326,,17,yes,3,326.70000076293945,104090.89999961853,RSM,RSM,9003,LC,B,102724,,17
1,2,2.3500001430511475,test,1,z,27649.999856948853,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),116250.80000019073,I,z,2337,,2337.0,1,yes,3,12159.900000572205,104090.89999961853,PRDBZTYFN,PRDBZTYFN,9003,LC,B,,112542.0,1
2,2,3.8500001430511475,test,1,m,26149.999856948853,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),117750.60000038147,I,m,1491,,1491.0,2,no,3,13659.70000076294,104090.89999961853,NCWJDZ,NCMJDZ,9003,LC,B,,114892.0,2
3,2,4.883000135421753,test,1,m,25116.999864578247,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),118783.80000019073,I,m,1025,,1025.0,3,no,3,14692.900000572205,104090.89999961853,KHW,KBW,9003,LC,B,,116390.0,3
4,2,6.517000198364258,test,1,m,23482.999801635742,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),120417.60000038147,I,m,1614,,1614.0,4,no,3,16326.70000076294,104090.89999961853,ZRBGMF,ZRBCMF,9003,LC,B,,117425.0,4
5,2,7.466000080108643,test,1,m,22533.999919891357,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),121367.10000038147,I,m,940,,940.0,5,no,3,17276.20000076294,104090.89999961853,BTH,BYH,9003,LC,B,,119059.0,5
6,2,9.617000102996826,test,1,z,20382.999897003174,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),123517.69999980927,I,z,2142,,2142.0,6,yes,3,19426.800000190735,104090.89999961853,XWKQRYCNZ,XWKQRYCNZ,9003,LC,B,,120008.0,6
7,2,11.567000150680542,test,1,z,18432.999849319458,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),125467.5,I,z,1940,,1940.0,7,yes,3,21376.60000038147,104090.89999961853,HNPDLK,HNPDLK,9003,LC,B,,122155.0,7
7,2,13.900000095367432,test,0,m,16099.999904632568,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),127800.5,I,z,2323,,2323.0,8,no,3,23709.60000038147,104090.89999961853,WMQTRSGLZ,WMQTRZGLZ,9003,LC,B,,124108.0,8
8,2,15.300000190734863,test,1,z,14699.999809265137,Fri May 09 2025 15:12:05 GMT-0400 (Eastern Daylight Time),129200.60000038147,I,z,1390,,1390.0,9,yes,3,25109.70000076294,104090.89999961853,JPN,JPN,9003,LC,B,,126441.0,9
