Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Thu Dec 11 2025 16:58:20 GMT-0600 (Central Standard Time),156134.80000001192,O,None,2016,1,,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10810.800000011921,145324.0,7717,yes,SM,B,16.bmp,-120,-120,148477,142450,150479,144462,,,,,1
3,0,0,1,0,1,prac,1,1,m,Thu Dec 11 2025 16:58:20 GMT-0600 (Central Standard Time),166330.10000002384,O,m,1389,2,,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10191.100000023842,156139.0,7717,no,SM,B,23.bmp,-120,120,159290,153265,161291,155275,,,,,2
4,0,0,0,1,1,prac,1,0,m,Thu Dec 11 2025 16:58:20 GMT-0600 (Central Standard Time),177159.89999997616,O,None,2016,3,,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,10825.299999952316,166334.60000002384,7717,no,SM,B,24.bmp,120,120,169487,163461,171503,165472,,,,,3
2,0,1,0,0,1,prac,1,0,z,Thu Dec 11 2025 16:58:20 GMT-0600 (Central Standard Time),187972.69999998808,O,None,2014,4,,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10803.699999988079,177169.0,7717,yes,SM,B,29.bmp,120,-120,180317,174295,182318,176304,,,,,4
3,0,0,1,0,2,prac,1,1,z,Thu Dec 11 2025 16:58:20 GMT-0600 (Central Standard Time),198104.89999997616,O,z,1341,5,,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10128.099999964237,187976.80000001192,7717,yes,SM,B,34.bmp,-120,120,191130,185103,193131,187115,,,,,5
1,1,0,0,0,3,prac,1,1,m,Thu Dec 11 2025 16:58:20 GMT-0600 (Central Standard Time),208615.5,O,m,1700,6,,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,10507.699999988079,198107.80000001192,7717,no,SM,B,39.bmp,-120,-120,201260,195234,203276,197245,,,,,6
2,0,1,0,0,3,prac,1,0,m,Thu Dec 11 2025 16:58:20 GMT-0600 (Central Standard Time),219430.10000002384,O,None,2015,7,,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,10810.700000047684,208619.39999997616,7717,no,SM,B,40.bmp,120,-120,211773,205746,213774,207758,,,,,7
4,0,0,0,1,3,prac,1,0,z,Thu Dec 11 2025 16:58:20 GMT-0600 (Central Standard Time),229826.39999997616,O,m,1572,8,,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,10392.399999976158,219434.0,7717,yes,SM,B,47.bmp,120,120,222586,216560,224603,218573,,,,,8
1,1,0,0,0,0,prac,2,0,z,Thu Dec 11 2025 16:58:20 GMT-0600 (Central Standard Time),245254.89999997616,O,None,2017,1,,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10826.299999952316,234428.60000002384,7717,yes,SM,B,16.bmp,-120,-120,237583,231555,239598,233568,,,,,1
3,0,0,1,0,1,prac,2,1,m,Thu Dec 11 2025 16:58:20 GMT-0600 (Central Standard Time),255817.69999998808,O,m,1748,2,,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10559.099999964237,245258.60000002384,7717,no,SM,B,23.bmp,-120,120,248412,242385,250428,244397,,,,,2
4,0,0,0,1,2,prac,2,1,m,Thu Dec 11 2025 16:58:20 GMT-0600 (Central Standard Time),266498.8000000119,O,m,1854,3,,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,10674.800000011921,255824.0,7717,no,SM,B,24.bmp,120,120,258975,252950,260993,254960,,,,,3
2,0,1,0,0,2,prac,2,0,z,Thu Dec 11 2025 16:58:20 GMT-0600 (Central Standard Time),276993.6999999881,O,m,1672,4,,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10487.5,266506.1999999881,7717,yes,SM,B,29.bmp,120,-120,269655,263632,271671,265640,,,,,4
3,0,0,1,0,3,prac,2,1,z,Thu Dec 11 2025 16:58:20 GMT-0600 (Central Standard Time),287574.6999999881,O,z,1751,5,,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10577.599999964237,276997.10000002384,7717,yes,SM,B,34.bmp,-120,120,280154,274123,282168,276136,,,,,5
