acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),39853.0,I,z,5031,,,6,yes,1,6558.399999976158,33294.60000002384,CSDBFPHXZ,CSDBFPHXZ,9067,LC,B,,,1
2,1,0.0,prac,1,z,30000.0,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),43269.40000003576,I,z,1887,,,2,yes,1,3407.0,39862.40000003576,NBGFSM,NBGFSM,9067,LC,B,,,2
3,1,0.0,prac,1,m,30000.0,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),45686.10000002384,I,m,887,,,1,no,1,2408.0,43278.10000002384,RNV,FNV,9067,LC,B,,,3
4,1,0.0,prac,1,z,30000.0,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),48269.40000003576,I,z,1047,,,4,yes,1,2574.900000035763,45694.5,RSM,RSM,9067,LC,B,,,4
4,1,0.0,prac,0,m,30000.0,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),52419.30000001192,I,z,2619,,,5,no,1,4137.199999988079,48282.10000002384,LNDPRSKQB,LNDPRSJQB,9067,LC,B,,,5
4,1,0.0,prac,0,m,30000.0,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),56169.30000001192,I,z,2219,,,3,no,1,3741.5,52427.80000001192,QHZXPC,QHZWPC,9067,LC,B,,,6
1,1,1.932999849319458,test,1,m,28067.000150680542,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),71769.80000001192,I,m,1922,1922,,1,no,1,1926.5999999642372,69843.20000004768,HCF,RCF,9067,LC,B,68077,,1
2,1,4.016999959945679,test,1,m,25983.00004005432,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),73852.90000003576,I,m,2067,2067,,2,no,1,2074.600000023842,71778.30000001192,QTPRJX,QTPNJX,9067,LC,B,70012,,2
3,1,6.166999816894531,test,1,m,23833.00018310547,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),76002.90000003576,I,m,2129,2129,,3,no,1,2141.800000011921,73861.10000002384,MZDYGVGKQ,MZDYGLBKQ,9067,LC,B,72094,,3
4,1,7.7170000076293945,test,1,m,22282.999992370605,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),77552.80000001192,I,m,1530,1530,,4,no,1,1541.5999999642372,76011.20000004768,FQTNMK,JQTNMK,9067,LC,B,74245,,4
5,1,8.816999912261963,test,1,z,21183.000087738037,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),78652.90000003576,I,z,1085,1085,,5,yes,1,1092.0,77560.90000003576,CLJ,CLJ,9067,LC,B,75794,,5
5,1,11.467000007629395,test,0,m,18532.999992370605,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),81303.10000002384,I,z,2641,2641,,6,no,1,2642.399999976158,78660.70000004768,JGDMNSVPW,JGZMNSVPW,9067,LC,B,76894,,6
6,1,13.58299994468689,test,1,z,16417.00005531311,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),83419.5,I,z,2103,2103,,7,yes,1,2108.599999964237,81310.90000003576,FPTVHKCBJ,FPTVHKCBJ,9067,LC,B,79544,,7
7,1,14.899999856948853,test,1,m,15100.000143051147,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),84736.10000002384,I,m,1297,1297,,8,no,1,1307.8999999761581,83428.20000004768,XRPZBS,ZRPBDH,9067,LC,B,81662,,8
8,1,16.33299994468689,test,1,m,13667.00005531311,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),86169.5,I,m,1424,1424,,9,no,1,1427.699999988079,84741.80000001192,ZSQ,ZSP,9067,LC,B,82975,,9
9,1,18.282999992370605,test,1,z,11717.000007629395,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),88119.10000002384,I,z,1938,1938,,10,yes,1,1939.6000000238419,86179.5,MPZRXL,MPZRXL,9067,LC,B,84413,,10
10,1,19.449999809265137,test,1,m,10550.000190734863,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),89286.20000004768,I,m,1144,1144,,11,no,1,1160.800000011921,88125.40000003576,KJH,KRH,9067,LC,B,86359,,11
11,1,22.382999897003174,test,1,z,7617.000102996826,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),92219.5,I,z,2917,2917,,12,yes,1,2922.899999976158,89296.60000002384,SMNHVTFCB,SMNHVTFCB,9067,LC,B,87531,,12
12,1,24.31599998474121,test,1,z,5684.000015258789,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),94152.60000002384,I,z,1921,1921,,13,yes,1,1923.699999988079,92228.90000003576,KJWTQF,KJWTQF,9067,LC,B,90462,,13
13,1,26.83299994468689,test,1,z,3167.0000553131104,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),96669.40000003576,I,z,2500,2500,,14,yes,1,2508.199999988079,94161.20000004768,CHDKQGLMB,CHDKQGLMB,9067,LC,B,92395,,14
14,1,28.0,test,1,z,2000.0,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),97836.20000004768,I,z,1152,1152,,15,yes,1,1158.9000000357628,96677.30000001192,GHQ,GHQ,9067,LC,B,94911,,15
15,1,29.532999992370605,test,1,z,467.00000762939453,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),99369.40000003576,I,z,1520,1520,,16,yes,1,1524.199999988079,97845.20000004768,GFVMRH,GFVMRH,9067,LC,B,96079,,16
15,1,30.01699995994568,test,0,z,-16.99995994567871,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),99853.10000002384,I,None,475,475,,17,yes,1,475.5,99377.60000002384,RSM,RSM,9067,LC,B,97611,,17
1,2,1.7829999923706055,test,1,z,28217.000007629395,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),105836.10000002384,I,z,1768,,1768.0,1,yes,1,6458.5,99377.60000002384,PRDBZTYFN,PRDBZTYFN,9067,LC,B,,102295.0,1
2,2,3.3329999446868896,test,1,m,26667.00005531311,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),107386.20000004768,I,m,1537,,1537.0,2,no,1,8008.600000023842,99377.60000002384,NCWJDZ,NCMJDZ,9067,LC,B,,104078.0,2
3,2,4.6499998569488525,test,1,m,25350.000143051147,Thu Mar 12 2026 12:00:39 GMT-0400 (Eastern Daylight Time),108702.80000001192,I,m,1300,,1300.0,3,no,1,9325.199999988079,99377.60000002384,KHW,KBW,9067,LC,B,,105627.0,3
