acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,A,haborder.png,0,z,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),52631.80000001192,CFD-WF-003-014-A.jpg,1600,solid,O,None,1516,10,,3914.300000011921,48717.5,7721,ATS,A,1
1,prac,1,A,haborder.png,1,z,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),55779.89999997616,CFD-BM-005-010-A.jpg,1600,solid,O,z,760,2,,7062.399999976158,48717.5,7721,ATS,A,2
2,prac,1,A,haborder.png,1,z,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),58251.39999997616,CFD-WF-019-015-A.jpg,1000,solid,O,z,683,12,,9533.899999976158,48717.5,7721,ATS,A,3
3,prac,1,A,haborder.png,1,m,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),61264.60000002384,CFD-BM-017-052-HC.jpg,1700,solid,O,m,516,1,,12547.100000023842,48717.5,7721,ATS,A,4
4,prac,1,A,haborder.png,1,m,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),64296.10000002384,CFD-WF-017-016-HC.jpg,1500,solid,O,m,758,11,,15578.600000023842,48717.5,7721,ATS,A,5
5,prac,1,A,haborder.png,1,m,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),67395.10000002384,CFD-WM-006-013-HC.jpg,1700,solid,O,m,621,9,,18677.600000023842,48717.5,7721,ATS,A,6
6,prac,1,A,haborder.png,1,m,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),70146.60000002384,CFD-WM-004-005-HC.jpg,1400,solid,O,m,560,7,,21429.100000023842,48717.5,7721,ATS,A,7
7,prac,1,A,haborder.png,1,m,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),73492.69999998808,CFD-BF-028-020-HC.jpg,2000,solid,O,m,545,5,,24775.19999998808,48717.5,7721,ATS,A,8
8,prac,1,A,haborder.png,1,z,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),76974.60000002384,CFD-WM-013-015-A.jpg,1900,solid,O,z,784,8,,28257.100000023842,48717.5,7721,ATS,A,9
9,prac,1,A,haborder.png,1,z,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),79374.69999998808,CFD-BF-023-013-A.jpg,1000,solid,O,z,618,4,,30657.19999998808,48717.5,7721,ATS,A,10
10,prac,1,A,haborder.png,1,m,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),82376.0,CFD-BM-029-026-HC.jpg,1500,solid,O,m,702,3,,33658.5,48717.5,7721,ATS,A,11
11,prac,1,A,haborder.png,1,z,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),85040.0,CFD-BF-039-039-A.jpg,1200,solid,O,z,677,6,,36322.5,48717.5,7721,ATS,A,12
1,prac,1,B,mfborder.png,1,m,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),106933.80000001192,CFD-WM-019-013-A.jpg,1200,dash,O,m,1093,6,,3067.5,103866.30000001192,7721,ATS,A,1
2,prac,1,B,mfborder.png,1,z,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),109664.19999998808,CFD-BF-028-020-HC.jpg,1400,dash,O,z,550,7,,5797.899999976158,103866.30000001192,7721,ATS,A,2
3,prac,1,B,mfborder.png,1,z,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),113113.0,CFD-WF-002-008-HC.jpg,1900,dash,O,z,781,8,,9246.699999988079,103866.30000001192,7721,ATS,A,3
4,prac,1,B,mfborder.png,1,m,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),116095.5,CFD-WM-006-013-HC.jpg,1600,dash,O,m,582,10,,12229.199999988079,103866.30000001192,7721,ATS,A,4
5,prac,1,B,mfborder.png,1,z,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),118576.10000002384,CFD-WF-017-016-HC.jpg,1000,dash,O,z,681,12,,14709.800000011921,103866.30000001192,7721,ATS,A,5
6,prac,1,B,mfborder.png,1,m,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),121544.69999998808,CFD-BM-010-019-A.jpg,1600,dash,O,m,567,2,,17678.399999976158,103866.30000001192,7721,ATS,A,6
7,prac,1,B,mfborder.png,1,m,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),125459.5,CFD-WM-013-015-A.jpg,1700,dash,O,m,1405,9,,21593.19999998808,103866.30000001192,7721,ATS,A,7
8,prac,1,B,mfborder.png,1,z,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),127824.89999997616,CFD-BF-023-013-A.jpg,1000,dash,O,z,572,4,,23958.599999964237,103866.30000001192,7721,ATS,A,8
9,prac,1,B,mfborder.png,1,z,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),130724.19999998808,CFD-WF-003-014-A.jpg,1500,dash,O,z,606,11,,26857.899999976158,103866.30000001192,7721,ATS,A,9
10,prac,1,B,mfborder.png,1,m,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),133839.80000001192,CFD-BM-029-026-HC.jpg,1700,dash,O,m,625,1,,29973.5,103866.30000001192,7721,ATS,A,10
11,prac,1,B,mfborder.png,1,m,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),137172.80000001192,CFD-BM-005-010-A.jpg,2000,dash,O,m,537,5,,33306.5,103866.30000001192,7721,ATS,A,11
12,prac,1,B,mfborder.png,1,z,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),140125.89999997616,CFD-BF-010-005-HC.jpg,1500,dash,O,z,648,3,,36259.59999996424,103866.30000001192,7721,ATS,A,12
1,test,1,A,haborder.png,1,z,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),159998.30000001192,CFD-BM-005-010-A.jpg,1600,solid,O,z,986,2,,2615.600000023842,157382.69999998808,7721,ATS,A,1
2,test,1,A,haborder.png,1,m,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),162980.5,CFD-BF-028-020-HC.jpg,2000,solid,O,m,955,5,,5597.800000011921,157382.69999998808,7721,ATS,A,2
3,test,1,A,haborder.png,1,z,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),165679.80000001192,CFD-BM-005-010-A.jpg,1600,solid,O,z,1076,2,,8297.100000023842,157382.69999998808,7721,ATS,A,3
4,test,1,A,haborder.png,1,z,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),167662.80000001192,CFD-BF-039-039-A.jpg,1200,solid,O,z,759,6,,10280.100000023842,157382.69999998808,7721,ATS,A,4
5,test,1,A,haborder.png,1,m,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),169946.10000002384,CFD-BM-029-026-HC.jpg,1500,solid,O,m,749,3,,12563.400000035763,157382.69999998808,7721,ATS,A,5
6,test,1,A,haborder.png,1,z,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),171678.10000002384,CFD-WF-019-015-A.jpg,1000,solid,O,z,694,12,,14295.400000035763,157382.69999998808,7721,ATS,A,6
7,test,1,A,haborder.png,1,m,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),174011.69999998808,CFD-WF-017-016-HC.jpg,1500,solid,O,m,807,11,,16629.0,157382.69999998808,7721,ATS,A,7
8,test,1,A,haborder.png,1,m,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),176193.39999997616,CFD-BM-029-026-HC.jpg,1500,solid,O,m,660,3,,18810.69999998808,157382.69999998808,7721,ATS,A,8
9,test,1,A,haborder.png,1,m,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),178558.39999997616,CFD-WM-006-013-HC.jpg,1700,solid,O,m,644,9,,21175.69999998808,157382.69999998808,7721,ATS,A,9
10,test,1,A,haborder.png,1,z,Tue Dec 09 2025 10:08:30 GMT-0600 (Central Standard Time),181193.69999998808,CFD-WM-013-015-A.jpg,1900,solid,O,z,708,8,,23811.0,157382.69999998808,7721,ATS,A,10
