Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,1,prac,1,1,z,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),122781.5,I,z,1276,1,,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10093.799999952316,112687.70000004768,8152,yes,SM,B,16.bmp,-120,-120,116281,110253,118298,112266,,,,,1
3,0,0,1,0,2,prac,1,1,m,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),133478.0,I,m,1867,2,,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10692.699999928474,122785.30000007153,8152,no,SM,B,23.bmp,-120,120,126378,120351,128394,122363,,,,,2
4,0,0,0,1,2,prac,1,0,m,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),144291.10000002384,I,None,2014,3,,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,10809.399999976158,133481.70000004768,8152,no,SM,B,24.bmp,120,120,137074,131047,139075,133059,,,,,3
2,0,1,0,0,2,prac,1,0,z,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),154471.60000002384,I,m,1349,4,,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10176.600000023842,144295.0,8152,yes,SM,B,29.bmp,120,-120,147888,141860,149904,143872,,,,,4
3,0,0,1,0,3,prac,1,1,z,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),164601.5,I,z,1313,5,,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10126.099999904633,154475.40000009537,8152,yes,SM,B,34.bmp,-120,120,158068,152041,160084,154053,,,,,5
1,1,0,0,0,4,prac,1,1,m,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),174814.90000009537,I,m,1383,6,,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,10209.100000023842,164605.80000007153,8152,no,SM,B,39.bmp,-120,-120,168198,162171,170215,164183,,,,,6
2,0,1,0,0,5,prac,1,1,m,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),184978.5,I,m,1271,7,,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,10158.799999952316,174819.70000004768,8152,no,SM,B,40.bmp,120,-120,178478,172385,180494,174475,,,,,7
4,0,0,0,1,6,prac,1,1,z,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),195175.30000007153,I,z,1367,8,,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,10193.300000071526,184982.0,8152,yes,SM,B,47.bmp,120,120,188575,182547,190591,184560,,,,,8
4,0,0,0,1,1,test,1,1,m,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),211386.80000007153,I,m,1198,1,,48.bmp,-120,-120,49.bmp,120,-120,50.bmp,-120,120,43.bmp,120,120,9243.899999976158,202142.90000009537,8152,yes,SM,B,50.bmp,120,120,188575,182547,190591,184560,205736.0,199708.0,207752.0,201721.0,1
2,0,1,0,0,1,test,1,0,m,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),221134.20000004768,I,z,1694,2,,1.bmp,-120,-120,2.bmp,120,-120,3.bmp,-120,120,4.bmp,120,120,9743.299999952316,211390.90000009537,8152,yes,SM,B,3.bmp,120,-120,188575,182547,190591,184560,214983.0,208956.0,216999.0,210968.0,2
1,1,0,0,0,2,test,1,1,z,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),230214.10000002384,I,z,1020,3,,5.bmp,-120,-120,6.bmp,120,-120,7.bmp,-120,120,8.bmp,120,120,9076.399999976158,221137.70000004768,8152,yes,SM,B,5.bmp,-120,-120,188575,182547,190591,184560,224730.0,218703.0,226746.0,220715.0,3
3,0,0,1,0,2,test,1,0,m,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),240277.70000004768,I,None,2016,4,,9.bmp,-120,-120,10.bmp,120,-120,11.bmp,-120,120,12.bmp,120,120,10060.0,230217.70000004768,8152,yes,SM,B,9.bmp,-120,120,188575,182547,190591,184560,233811.0,227783.0,235827.0,229796.0,4
2,0,1,0,0,3,test,1,1,z,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),249491.60000002384,I,z,1163,5,,13.bmp,-120,-120,14.bmp,120,-120,15.bmp,-120,120,16.bmp,120,120,9210.100000023842,240281.5,8152,yes,SM,B,14.bmp,120,-120,188575,182547,190591,184560,243874.0,237847.0,245891.0,239859.0,5
3,0,0,1,0,4,test,1,1,z,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),258873.0,I,z,1334,6,,17.bmp,-120,-120,18.bmp,120,-120,19.bmp,-120,120,20.bmp,120,120,9377.399999976158,249495.60000002384,8152,yes,SM,B,19.bmp,-120,120,188575,182547,190591,184560,253088.0,247061.0,255104.0,249073.0,6
4,0,0,0,1,5,test,1,1,z,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),267952.60000002384,I,z,1025,7,,21.bmp,-120,-120,22.bmp,120,-120,23.bmp,-120,120,24.bmp,120,120,9075.699999928474,258876.90000009537,8152,yes,SM,B,24.bmp,120,120,188575,182547,190591,184560,262468.0,256442.0,264485.0,258453.0,7
2,0,1,0,0,6,test,1,1,m,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),277249.40000009537,I,m,1233,8,,25.bmp,-120,-120,26.bmp,120,-120,27.bmp,-120,120,28.bmp,120,120,9293.200000047684,267956.2000000477,8152,yes,SM,B,25.bmp,120,-120,188575,182547,190591,184560,271549.0,265521.0,273565.0,267534.0,8
3,0,0,1,0,7,test,1,1,m,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),286563.2000000477,I,m,1255,9,,29.bmp,-120,-120,30.bmp,120,-120,31.bmp,-120,120,32.bmp,120,120,9309.799999952316,277253.40000009537,8152,yes,SM,B,30.bmp,-120,120,188575,182547,190591,184560,280846.0,274819.0,282863.0,276831.0,9
4,0,0,0,1,8,test,1,1,z,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),295910.40000009537,I,z,1294,10,,37.bmp,-120,-120,38.bmp,120,-120,39.bmp,-120,120,40.bmp,120,120,9344.0,286566.40000009537,8152,yes,SM,B,40.bmp,120,120,188575,182547,190591,184560,290160.0,284132.0,292176.0,286144.0,10
3,0,0,1,0,9,test,1,1,z,Thu Sep 17 2026 18:52:30 GMT-0500 (Central Daylight Time),305390.8000000715,I,z,1419,11,,33.bmp,-120,-120,34.bmp,120,-120,35.bmp,-120,120,36.bmp,120,120,9476.800000071526,295914.0,8152,yes,SM,B,35.bmp,-120,120,188575,182547,190591,184560,299507.0,293479.0,301523.0,295493.0,11
