Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,180.67644183773217,121.61876832844575,Wed May 07 2025 17:58:34 GMT-0500 (Central Daylight Time),,box1,yes,O,1,1,,,7134,DSST,A,,,,0,160,113
),1,1,0.0,3,prac,yes,1,3,120000.0,245.73998044965788,142.63929618768327,Wed May 07 2025 17:58:34 GMT-0500 (Central Daylight Time),81613.19999998808,box3,yes,O,1,1,4353.299999982119,77259.90000000596,7134,DSST,A,,,,1,160,113
U,2,1,0.0,5,prac,yes,1,5,120000.0,227.72238514173998,127.62463343108504,Wed May 07 2025 17:58:34 GMT-0500 (Central Daylight Time),86544.90000000596,box5,yes,O,1,1,4157.200000017881,82387.69999998808,7134,DSST,A,,,,2,160,113
T,3,1,0.0,2,prac,yes,1,2,120000.0,307.80058651026394,131.62854349951124,Wed May 07 2025 17:58:34 GMT-0500 (Central Daylight Time),91027.0,box2,yes,O,1,1,3706.9000000059605,87320.09999999404,7134,DSST,A,,,,3,160,113
O,3,1,0.0,9,prac,yes,0,6,120000.0,251.74584555229717,140.63734115347017,Wed May 07 2025 17:58:34 GMT-0500 (Central Daylight Time),107621.59999999404,box9,yes,O,1,1,15820.59999999404,91801.0,7134,DSST,A,,,,4,160,113
L,4,1,0.0,4,prac,yes,1,4,120000.0,225.72043010752688,131.62854349951124,Wed May 07 2025 17:58:34 GMT-0500 (Central Daylight Time),113786.40000000596,box4,yes,O,1,1,5390.800000011921,108395.59999999404,7134,DSST,A,,,,5,160,113
^,5,1,0.0,7,prac,yes,1,7,120000.0,309.80254154447704,131.62854349951124,Wed May 07 2025 17:58:34 GMT-0500 (Central Daylight Time),119618.90000000596,box7,yes,O,1,1,5058.300000011921,114560.59999999404,7134,DSST,A,,,,6,160,113
X,6,1,0.0,8,prac,yes,1,8,120000.0,271.76539589442814,149.64613880742914,Wed May 07 2025 17:58:34 GMT-0500 (Central Daylight Time),124832.90000000596,box8,yes,O,1,1,4440.100000023842,120392.79999998212,7134,DSST,A,,,,7,160,113
+,7,1,0.0,9,prac,yes,1,9,120000.0,212.70772238514175,154.65102639296188,Wed May 07 2025 17:58:34 GMT-0500 (Central Daylight Time),130098.0,box9,yes,O,1,1,4491.200000017881,125606.79999998212,7134,DSST,A,,,,8,160,113
-,8,1,0.0,1,prac,yes,1,1,120000.0,340.83284457478004,154.65102639296188,Wed May 07 2025 17:58:34 GMT-0500 (Central Daylight Time),134013.19999998808,box1,yes,O,1,1,3140.699999988079,130872.5,7134,DSST,A,,,,9,160,113
