Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
2,1,prac,1,A,circle.png,1,z,Wed Aug 20 2025 10:25:44 GMT-0400 (Eastern Daylight Time),78335.09999990463,2000,I,z,944,2,3,3722.5,74612.59999990463,9009,NTS,A,1
7,2,prac,1,A,circle.png,1,m,Wed Aug 20 2025 10:25:44 GMT-0400 (Eastern Daylight Time),81451.5,1700,I,m,613,6,3,3105.699999809265,78345.80000019073,9009,NTS,A,2
7,3,prac,1,A,circle.png,1,m,Wed Aug 20 2025 10:25:44 GMT-0400 (Eastern Daylight Time),84501.59999990463,1700,I,m,555,6,3,3037.0,81464.59999990463,9009,NTS,A,3
1,4,prac,1,A,circle.png,1,z,Wed Aug 20 2025 10:25:44 GMT-0400 (Eastern Daylight Time),86951.5,1000,I,z,653,1,3,2435.9000000953674,84515.59999990463,9009,NTS,A,4
6,5,prac,1,A,circle.png,1,m,Wed Aug 20 2025 10:25:44 GMT-0400 (Eastern Daylight Time),90301.5,1900,I,m,663,5,3,3338.199999809265,86963.30000019073,9009,NTS,A,5
8,6,prac,1,A,circle.png,1,m,Wed Aug 20 2025 10:25:44 GMT-0400 (Eastern Daylight Time),93301.5,1600,I,m,605,7,3,2988.5999999046326,90312.90000009537,9009,NTS,A,6
8,7,prac,1,A,circle.png,1,m,Wed Aug 20 2025 10:25:44 GMT-0400 (Eastern Daylight Time),96184.90000009537,1600,I,m,486,7,3,2869.7000002861023,93315.19999980927,9009,NTS,A,7
6,8,prac,1,A,circle.png,1,m,Wed Aug 20 2025 10:25:44 GMT-0400 (Eastern Daylight Time),99418.30000019073,1900,I,m,534,5,3,3220.9000000953674,96197.40000009537,9009,NTS,A,8
3,9,prac,1,A,circle.png,1,z,Wed Aug 20 2025 10:25:44 GMT-0400 (Eastern Daylight Time),102084.90000009537,1200,I,z,673,3,3,2655.0,99429.90000009537,9009,NTS,A,9
4,10,prac,1,A,circle.png,1,z,Wed Aug 20 2025 10:25:44 GMT-0400 (Eastern Daylight Time),105084.80000019073,1400,I,z,814,4,3,2988.1000003814697,102096.69999980927,9009,NTS,A,10
9,11,prac,1,A,circle.png,1,m,Wed Aug 20 2025 10:25:44 GMT-0400 (Eastern Daylight Time),108034.5,1500,I,m,658,8,3,2938.699999809265,105095.80000019073,9009,NTS,A,11
3,12,prac,1,A,circle.png,1,z,Wed Aug 20 2025 10:25:44 GMT-0400 (Eastern Daylight Time),110534.80000019073,1200,I,z,504,3,3,2493.1000003814697,108041.69999980927,9009,NTS,A,12
8,1,prac,1,B,triangle.png,1,m,Wed Aug 20 2025 10:25:44 GMT-0400 (Eastern Daylight Time),146668.0,1200,I,m,1066,7,3,3056.9000000953674,143611.09999990463,9009,NTS,A,1
9,2,prac,1,B,triangle.png,1,z,Wed Aug 20 2025 10:25:44 GMT-0400 (Eastern Daylight Time),149818.19999980927,1400,I,z,951,8,3,3136.0,146682.19999980927,9009,NTS,A,2
