Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
4,1,prac,1,A,circle.png,1,z,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),59330.300000190735,1400,I,z,807,4,,2989.4000005722046,56340.89999961853,9010,NTS,A,1
4,2,prac,1,A,circle.png,1,z,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),62013.39999961853,1400,I,z,497,4,,2671.699999809265,59341.699999809265,9010,NTS,A,2
8,3,prac,1,A,circle.png,1,m,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),64846.800000190735,1600,I,m,446,7,,2823.300000190735,62023.5,9010,NTS,A,3
3,4,prac,1,A,circle.png,1,z,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),67280.0999994278,1200,I,z,445,3,,2421.7999992370605,64858.300000190735,9010,NTS,A,4
9,5,prac,1,A,circle.png,1,m,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),70062.5,1500,I,m,495,8,,2769.800000190735,67292.69999980927,9010,NTS,A,5
1,6,prac,1,A,circle.png,1,z,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),72296.80000019073,1000,I,z,436,1,,2224.800000190735,70072.0,9010,NTS,A,6
1,7,prac,1,A,circle.png,1,z,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),74613.39999961853,1000,I,z,507,1,,2301.5999994277954,72311.80000019073,9010,NTS,A,7
7,8,prac,1,A,circle.png,1,m,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),77663.39999961853,1700,I,m,563,6,,3040.3999996185303,74623.0,9010,NTS,A,8
8,9,prac,1,A,circle.png,1,m,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),80513.39999961853,1600,I,m,461,7,,2839.3999996185303,77674.0,9010,NTS,A,9
9,10,prac,1,A,circle.png,1,m,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),83246.69999980927,1500,I,m,447,8,,2723.6000003814697,80523.0999994278,9010,NTS,A,10
6,11,prac,1,A,circle.png,1,m,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),86430.0,1900,I,m,497,5,,3172.0,83258.0,9010,NTS,A,11
2,12,prac,1,A,circle.png,1,z,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),89830.0999994278,2000,I,z,606,2,,3390.5,86439.5999994278,9010,NTS,A,12
1,1,prac,1,B,triangle.png,1,z,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),119729.89999961853,1900,I,z,1276,1,,3957.300000190735,115772.5999994278,9010,NTS,A,1
6,2,prac,1,B,triangle.png,1,m,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),122363.30000019073,1000,I,m,835,5,,2620.5,119742.80000019073,9010,NTS,A,2
4,3,prac,1,B,triangle.png,1,m,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),125546.69999980927,1500,I,m,885,4,,3172.800000190735,122373.89999961853,9010,NTS,A,3
3,4,prac,1,B,triangle.png,1,z,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),128429.89999961853,1600,I,z,498,3,,2871.0,125558.89999961853,9010,NTS,A,4
3,5,prac,1,B,triangle.png,1,z,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),131296.5999994278,1600,I,z,480,3,,2856.5,128440.0999994278,9010,NTS,A,5
8,6,prac,1,B,triangle.png,1,m,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),133946.5999994278,1200,I,m,652,7,,2639.699999809265,131306.89999961853,9010,NTS,A,6
2,7,prac,1,B,triangle.png,1,m,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),137213.30000019073,1700,I,m,766,2,,3256.7000007629395,133956.5999994278,9010,NTS,A,7
6,8,prac,1,B,triangle.png,1,m,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),139763.30000019073,1000,I,m,759,5,,2539.800000190735,137223.5,9010,NTS,A,8
7,9,prac,1,B,triangle.png,1,z,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),143613.19999980927,2000,I,z,1049,6,,3839.199999809265,139774.0,9010,NTS,A,9
9,10,prac,1,B,triangle.png,1,z,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),146663.30000019073,1400,I,z,855,8,,3040.300000190735,143623.0,9010,NTS,A,10
4,11,prac,1,B,triangle.png,1,m,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),149513.19999980927,1500,I,m,553,4,,2838.6000003814697,146674.5999994278,9010,NTS,A,11
2,12,prac,1,B,triangle.png,1,m,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),153263.19999980927,1700,I,m,1263,2,,3740.300000190735,149522.89999961853,9010,NTS,A,12
2,1,test,1,A,circle.png,1,z,Wed Jan 21 2026 15:51:54 GMT-0500 (Eastern Standard Time),173996.30000019073,2000,I,z,640,2,,2657.4000005722046,171338.89999961853,9010,NTS,A,1
