Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Fri May 30 2025 15:30:10 GMT-0500 (Central Daylight Time),126130.69999998808,I,None,2015,1,2,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10827.09999999404,115303.59999999404,8035,yes,SM,B,16.bmp,-120,-120,119497,113469,121514,115482,,,,,1
3,0,0,1,0,0,prac,1,0,m,Fri May 30 2025 15:30:10 GMT-0500 (Central Daylight Time),136710.59999999404,I,z,1750,2,2,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10575.90000000596,126134.69999998808,8035,no,SM,B,23.bmp,-120,120,130327,124300,132344,126312,,,,,2
4,0,0,0,1,1,prac,1,1,m,Fri May 30 2025 15:30:10 GMT-0500 (Central Daylight Time),146857.40000000596,I,m,1330,3,2,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,10143.200000017881,136714.19999998808,8035,no,SM,B,24.bmp,120,120,140907,134879,142924,136892,,,,,3
2,0,1,0,0,2,prac,1,1,z,Fri May 30 2025 15:30:10 GMT-0500 (Central Daylight Time),157054.29999998212,I,z,1375,4,2,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10193.5,146860.79999998212,8035,yes,SM,B,29.bmp,120,-120,151054,145026,153071,147040,,,,,4
3,0,0,1,0,3,prac,1,1,z,Fri May 30 2025 15:30:10 GMT-0500 (Central Daylight Time),167801.0,I,z,1923,5,2,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10743.300000011921,157057.69999998808,8035,yes,SM,B,34.bmp,-120,120,161251,155223,163267,157236,,,,,5
1,1,0,0,0,3,prac,1,0,m,Fri May 30 2025 15:30:10 GMT-0500 (Central Daylight Time),178630.79999998212,I,None,2017,6,2,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,10826.299999982119,167804.5,8035,no,SM,B,39.bmp,-120,-120,171999,165970,174014,167982,,,,,6
2,0,1,0,0,4,prac,1,1,m,Fri May 30 2025 15:30:10 GMT-0500 (Central Daylight Time),188461.19999998808,I,m,1002,7,2,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,9826.59999999404,178634.59999999404,8035,no,SM,B,40.bmp,120,-120,182827,176800,184844,178812,,,,,7
4,0,0,0,1,5,prac,1,1,z,Fri May 30 2025 15:30:10 GMT-0500 (Central Daylight Time),198541.09999999404,I,z,1260,8,2,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,10076.699999988079,188464.40000000596,8035,yes,SM,B,47.bmp,120,120,192657,186630,194674,188642,,,,,8
4,0,0,0,1,1,test,1,1,m,Fri May 30 2025 15:30:10 GMT-0500 (Central Daylight Time),218501.19999998808,I,m,1061,1,2,48.bmp,-120,-120,49.bmp,120,-120,50.bmp,-120,120,43.bmp,120,120,9110.90000000596,209390.29999998212,8035,yes,SM,B,50.bmp,120,120,192657,186630,194674,188642,213584.0,207556.0,215601.0,209569.0,1
2,0,1,0,0,2,test,1,1,m,Fri May 30 2025 15:30:10 GMT-0500 (Central Daylight Time),227682.09999999404,I,m,1123,2,2,1.bmp,-120,-120,2.bmp,120,-120,3.bmp,-120,120,4.bmp,120,120,9177.40000000596,218504.69999998808,8035,yes,SM,B,3.bmp,120,-120,192657,186630,194674,188642,222698.0,216670.0,224715.0,218683.0,2
