Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
2,0,prac,1,A,circle.png,0,z,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),70712.39999997616,2000,O,None,1513,2,1,4283.899999976158,66428.5,7139,NTS,B,1
4,0,prac,1,A,circle.png,0,z,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),74393.39999997616,1400,O,None,1512,4,1,3670.099999964237,70723.30000001192,7139,NTS,B,2
3,0,prac,1,A,circle.png,0,z,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),77874.0,1200,O,None,1501,3,1,3475.699999988079,74398.30000001192,7139,NTS,B,3
8,1,prac,1,A,circle.png,1,m,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),81473.80000001192,1600,O,m,1219,7,1,3594.300000011921,77879.5,7139,NTS,B,4
2,2,prac,1,A,circle.png,1,z,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),85457.09999996424,2000,O,z,1195,2,1,3978.7999999523163,81478.30000001192,7139,NTS,B,5
1,3,prac,1,A,circle.png,1,z,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),88123.09999996424,1000,O,z,877,1,1,2661.199999988079,85461.89999997616,7139,NTS,B,6
4,4,prac,1,A,circle.png,1,z,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),91386.80000001192,1400,O,z,1069,4,1,3259.600000023842,88127.19999998808,7139,NTS,B,7
7,5,prac,1,A,circle.png,1,m,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),94788.09999996424,1700,O,m,912,6,1,3396.5,91391.59999996424,7139,NTS,B,8
7,6,prac,1,A,circle.png,1,m,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),98603.09999996424,1700,O,m,1320,6,1,3806.599999964237,94796.5,7139,NTS,B,9
8,7,prac,1,A,circle.png,1,m,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),101819.30000001192,1600,O,m,845,7,1,3209.300000011921,98610.0,7139,NTS,B,10
6,8,prac,1,A,circle.png,1,m,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),105818.89999997616,1900,O,m,1318,5,1,3992.199999988079,101826.69999998808,7139,NTS,B,11
9,9,prac,1,A,circle.png,1,m,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),109032.80000001192,1500,O,m,936,8,1,3207.300000011921,105825.5,7139,NTS,B,12
4,1,prac,1,B,triangle.png,1,m,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),163631.30000001192,1500,O,m,1197,4,1,3473.300000011921,160158.0,7139,NTS,B,1
9,2,prac,1,B,triangle.png,1,z,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),167164.19999998808,1400,O,z,1334,8,1,3525.199999988079,163639.0,7139,NTS,B,2
2,3,prac,1,B,triangle.png,1,m,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),170695.5,1700,O,m,1041,2,1,3525.600000023842,167169.89999997616,7139,NTS,B,3
1,4,prac,1,B,triangle.png,1,z,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),174228.19999998808,1900,O,z,843,1,1,3528.800000011921,170699.39999997616,7139,NTS,B,4
3,5,prac,1,B,triangle.png,1,z,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),177444.19999998808,1600,O,z,816,3,1,3209.600000023842,174234.59999996424,7139,NTS,B,5
6,6,prac,1,B,triangle.png,1,m,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),180295.39999997616,1000,O,m,1059,5,1,2843.5,177451.89999997616,7139,NTS,B,6
8,7,prac,1,B,triangle.png,1,m,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),183190.59999996424,1200,O,m,903,7,1,2888.5,180302.09999996424,7139,NTS,B,7
7,8,prac,1,B,triangle.png,1,z,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),187042.09999996424,2000,O,z,1081,6,1,3847.199999988079,183194.89999997616,7139,NTS,B,8
9,8,prac,1,B,triangle.png,0,z,Fri May 09 2025 08:07:50 GMT-0500 (Central Daylight Time),190741.09999996424,1400,O,None,1512,8,1,3690.899999976158,187050.19999998808,7139,NTS,B,9
