Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,307,147,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),,box1,yes,I,1,2,,,8032,DSST,C,,,,0,160,113
X,1,1,0.0,8,prac,yes,1,8,120000.0,257,140,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),47421.200000047684,box8,yes,I,1,2,3713.899999976158,43707.300000071526,8032,DSST,C,,,,1,160,113
^,2,1,0.0,7,prac,yes,1,7,120000.0,289,150,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),51336.700000047684,box7,yes,I,1,2,3136.899999976158,48199.800000071526,8032,DSST,C,,,,2,160,113
O,3,1,0.0,6,prac,yes,1,6,120000.0,264,145,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),55385.39999997616,box6,yes,I,1,2,3271.1999999284744,52114.200000047684,8032,DSST,C,,,,3,160,113
-,4,1,0.0,1,prac,yes,1,1,120000.0,251,132,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),59784.10000002384,box1,yes,I,1,2,3625.0,56159.10000002384,8032,DSST,C,,,,4,160,113
U,5,1,0.0,5,prac,yes,1,5,120000.0,308,155,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),64115.700000047684,box5,yes,I,1,2,3557.899999976158,60557.800000071526,8032,DSST,C,,,,5,160,113
+,6,1,0.0,9,prac,yes,1,9,120000.0,258,145,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),68664.80000007153,box9,yes,I,1,2,3775.8000000715256,64889.0,8032,DSST,C,,,,6,160,113
L,7,1,0.0,4,prac,yes,1,4,120000.0,252,126,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),72930.0,box4,yes,I,1,2,3491.6999999284744,69438.30000007153,8032,DSST,C,,,,7,160,113
),8,1,0.0,3,prac,yes,1,3,120000.0,263,144,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),76328.89999997616,box3,yes,I,1,2,2623.6999999284744,73705.20000004768,8032,DSST,C,,,,8,160,113
T,9,1,0.0,2,prac,yes,1,2,120000.0,241,128,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),79761.20000004768,box2,yes,I,1,2,2659.100000023842,77102.10000002384,8032,DSST,C,,,,9,160,113
T,1,1,4.036999940872192,2,test,yes,1,2,115963.00005912781,188,134,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),95805.80000007153,box2,yes,I,1,2,4026.100000023842,91779.70000004768,8032,DSST,C,91040.0,91867.0,87841.0,1,160,113
-,2,1,6.853999853134155,1,test,yes,1,1,113146.00014686584,278,149,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),98622.0,box1,yes,I,1,2,2801.899999976158,95820.10000002384,8032,DSST,C,93556.0,94683.0,91881.0,2,160,113
),3,1,9.33899998664856,3,test,yes,1,3,110661.00001335144,248,142,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),101104.5,box3,yes,I,1,2,2469.7999999523163,98634.70000004768,8032,DSST,C,96238.0,97166.0,94696.0,3,160,113
^,4,1,12.388000011444092,7,test,yes,1,7,107611.99998855591,262,139,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),104153.5,box7,yes,I,1,2,3031.899999976158,101121.60000002384,8032,DSST,C,99436.0,100214.0,97183.0,4,160,113
T,5,1,14.833999872207642,2,test,yes,1,2,105166.00012779236,206,143,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),106602.80000007153,box2,yes,I,1,2,2433.100000023842,104169.70000004768,8032,DSST,C,101993.0,102664.0,100231.0,5,160,113
L,6,1,17.06599998474121,4,test,yes,1,4,102934.00001525879,284,151,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),108835.39999997616,box4,yes,I,1,2,2221.399999976158,106614.0,8032,DSST,C,104118.0,104896.0,102675.0,6,160,113
X,7,1,20.2979998588562,8,test,yes,1,8,99702.0001411438,300,147,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),112067.80000007153,box8,yes,I,1,2,3222.2000000476837,108845.60000002384,8032,DSST,C,106954.0,108129.0,104906.0,7,160,113
T,8,1,23.396999835968018,2,test,yes,1,2,96603.00016403198,257,146,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),115166.5,box2,yes,I,1,2,3088.2999999523163,112078.20000004768,8032,DSST,C,110461.0,111227.0,108139.0,8,160,113
-,9,1,25.6729998588562,1,test,yes,1,1,94327.0001411438,233,135,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),117432.5,box1,yes,I,1,2,2253.7999999523163,115178.70000004768,8032,DSST,C,112643.0,113494.0,111240.0,9,160,113
),10,1,27.901000022888184,3,test,yes,1,3,92098.99997711182,245,146,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),119666.5,box3,yes,I,1,2,2211.600000023842,117454.89999997616,8032,DSST,C,114915.0,115727.0,113516.0,10,160,113
T,11,1,30.92799997329712,2,test,yes,1,2,89072.00002670288,252,139,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),122697.60000002384,box2,yes,I,1,2,3015.2000000476837,119682.39999997616,8032,DSST,C,118064.0,118759.0,115743.0,11,160,113
-,12,1,32.895999908447266,1,test,yes,1,1,87104.00009155273,218,153,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),124664.60000002384,box1,yes,I,1,2,1955.7999999523163,122708.80000007153,8032,DSST,C,120030.0,120726.0,118770.0,12,160,113
L,13,1,36.17700004577637,4,test,yes,1,4,83822.99995422363,284,129,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),127946.0,box4,yes,I,1,2,3271.100000023842,124674.89999997616,8032,DSST,C,123396.0,124007.0,120736.0,13,160,113
T,14,1,38.47599983215332,2,test,yes,1,2,81524.00016784668,280,133,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),130245.10000002384,box2,yes,I,1,2,2287.0,127958.10000002384,8032,DSST,C,125697.0,126306.0,124019.0,14,160,113
),15,1,40.54299998283386,3,test,yes,1,3,79457.00001716614,230,154,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),132311.30000007153,box3,yes,I,1,2,2056.4000000953674,130254.89999997616,8032,DSST,C,127655.0,128372.0,126316.0,15,160,113
U,16,1,42.6489999294281,5,test,yes,1,5,77351.0000705719,244,144,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),134410.70000004768,box5,yes,I,1,2,2088.7000000476837,132322.0,8032,DSST,C,129819.0,130472.0,128383.0,16,160,113
T,17,1,44.906999826431274,2,test,yes,1,2,75093.00017356873,226,137,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),136676.39999997616,box2,yes,I,1,2,2246.2999999523163,134430.10000002384,8032,DSST,C,131969.0,132737.0,130491.0,17,160,113
),18,1,47.15599989891052,3,test,yes,1,3,72844.00010108948,246,135,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),138926.0,box3,yes,I,1,2,2239.6999999284744,136686.30000007153,8032,DSST,C,134225.0,134987.0,132747.0,18,160,113
-,19,1,49.289000034332275,1,test,yes,1,1,70710.99996566772,252,140,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),141058.39999997616,box1,yes,I,1,2,2122.5999999046326,138935.80000007153,8032,DSST,C,136317.0,137119.0,134997.0,19,160,113
L,20,1,52.09500002861023,4,test,yes,1,4,67904.99997138977,266,137,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),143857.5,box4,yes,I,1,2,2788.899999976158,141068.60000002384,8032,DSST,C,139074.0,139918.0,137130.0,20,160,113
+,21,1,54.75600004196167,9,test,yes,1,9,65243.99995803833,298,145,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),146523.70000004768,box9,yes,I,1,2,2646.3000000715256,143877.39999997616,8032,DSST,C,141924.0,142585.0,139938.0,21,160,113
O,22,1,57.019999980926514,6,test,yes,1,6,62980.000019073486,250,146,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),148789.5,box6,yes,I,1,2,2253.100000023842,146536.39999997616,8032,DSST,C,144122.0,144850.0,142597.0,22,160,113
),23,1,59.15599989891052,3,test,yes,1,3,60844.00010108948,233,131,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),150921.89999997616,box3,yes,I,1,2,2122.7999999523163,148799.10000002384,8032,DSST,C,146378.0,146983.0,144860.0,23,160,113
-,24,1,61.11800003051758,1,test,yes,1,1,58881.99996948242,221,132,Wed Aug 20 2025 14:13:50 GMT-0500 (Central Daylight Time),152888.0,box1,yes,I,1,2,1949.6000000238419,150938.39999997616,8032,DSST,C,148288.0,148949.0,146999.0,24,160,113
