acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),,050_m_f_n_a.png,I,space,3449,1,2,,,8046,NNB,A,0
1,prac,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),99408.29999999981,063_y_f_n_a.png,I,m,1151,2,2,1957.7999999998137,97450.5,8046,NNB,A,1
2,prac,1,1.0,1-Back,1,z,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),100924.3999999999,063_y_f_n_a.png,I,z,731,3,2,1509.1000000000931,99415.29999999981,8046,NNB,A,2
3,prac,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),102342.79999999981,053_o_m_n_a.png,I,m,622,4,2,1411.5,100931.29999999981,8046,NNB,A,3
4,prac,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),103856.70000000019,058_m_m_n_a.png,I,m,708,5,2,1506.9000000003725,102349.79999999981,8046,NNB,A,4
5,prac,1,1.0,1-Back,1,z,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),105272.8999999999,058_m_m_n_a.png,I,z,635,6,2,1409.1999999997206,103863.70000000019,8046,NNB,A,5
6,prac,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),106872.3999999999,047_o_f_n_a.png,I,m,810,7,2,1592.6999999997206,105279.70000000019,8046,NNB,A,6
7,prac,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),108305.29999999981,045_m_m_n_a.png,I,m,643,8,2,1425.5,106879.79999999981,8046,NNB,A,7
8,prac,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),109705.8999999999,050_m_f_n_a.png,I,m,610,9,2,1393.5,108312.3999999999,8046,NNB,A,8
9,prac,1,1.0,1-Back,1,z,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),111004.5,050_m_f_n_a.png,I,z,522,10,2,1291.6000000000931,109712.8999999999,8046,NNB,A,9
10,prac,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),112454.1000000001,053_o_m_n_a.png,I,m,663,11,2,1442.7000000001863,111011.3999999999,8046,NNB,A,10
10,prac,1,0.0,1-Back,0,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),113837.0,010_y_f_n_a.png,I,z,545,12,2,1375.5,112461.5,8046,NNB,A,11
0,test,1,0.0,1-Back,,,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),113837.0,063_y_f_n_a.png,I,space,6370,1,2,1375.5,112461.5,8046,NNB,A,0
1,test,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),130031.6000000001,043_m_f_n_a.png,I,m,627,2,2,1643.0,128388.6000000001,8046,NNB,A,1
2,test,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),131514.8999999999,010_y_f_n_a.png,I,m,451,3,2,1476.7999999998137,130038.1000000001,8046,NNB,A,2
3,test,1,1.0,1-Back,1,z,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),133197.3999999999,010_y_f_n_a.png,I,z,656,4,2,1676.1999999997206,131521.2000000002,8046,NNB,A,3
4,test,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),134813.7000000002,043_m_f_n_a.png,I,m,597,5,2,1610.3000000002794,133203.3999999999,8046,NNB,A,4
5,test,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),136413.1000000001,053_o_m_n_a.png,I,m,581,6,2,1592.6000000000931,134820.5,8046,NNB,A,5
6,test,1,1.0,1-Back,1,z,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),137862.7000000002,053_o_m_n_a.png,I,z,429,7,2,1443.5,136419.2000000002,8046,NNB,A,6
7,test,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),139428.7000000002,058_m_m_n_a.png,I,m,548,8,2,1559.1000000000931,137869.6000000001,8046,NNB,A,7
8,test,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),141128.2000000002,047_o_f_n_a.png,I,m,677,9,2,1693.5,139434.7000000002,8046,NNB,A,8
9,test,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),142727.7999999998,058_m_m_n_a.png,I,m,570,10,2,1593.2999999998137,141134.5,8046,NNB,A,9
10,test,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),144427.2999999998,041_y_m_n_a.png,I,m,674,11,2,1693.0,142734.2999999998,8046,NNB,A,10
11,test,1,1.0,1-Back,1,z,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),145859.8999999999,041_y_m_n_a.png,I,z,415,12,2,1426.5,144433.3999999999,8046,NNB,A,11
12,test,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),147443.1000000001,044_o_f_n_a.png,I,m,566,13,2,1577.5,145865.6000000001,8046,NNB,A,12
13,test,1,1.0,1-Back,1,z,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),148909.2000000002,044_o_f_n_a.png,I,z,438,14,2,1460.7000000001863,147448.5,8046,NNB,A,13
14,test,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),150591.8999999999,008_y_m_n_a.png,I,m,661,15,2,1677.0,148914.8999999999,8046,NNB,A,14
15,test,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),152158.1000000001,050_m_f_n_a.png,I,m,538,16,2,1560.3000000002794,150597.7999999998,8046,NNB,A,15
16,test,1,0.0,1-Back,1,m,Thu Jul 31 2025 13:25:06 GMT-0500 (Central Daylight Time),153657.7999999998,046_o_m_n_a.png,I,m,468,17,2,1493.8999999999069,152163.8999999999,8046,NNB,A,16
