acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,-192,61218.0,CFD-BM-250-170-N.jpg,Sam,64,I,None,3015,,3015,,,1,2,4037.699999809265,-416,-256,57180.300000190735,9009,FN,C,,50539,,,1,192,-320,-224
1,prac,1,1,,319.0,-4.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),416,32,65718.10000038147,CFD-WM-255-219-N.jpg,John,64,I,1,1401,,1401,,,2,2,2440.9000005722046,224,-32,63277.199999809265,9009,FN,C,,56639,,,2,192,320,0
2,prac,1,1,,-333.0,228.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,256,68750.60000038147,CFD-LF-208-127-N.jpg,Tina,64,I,1,2008,,2008,,,3,2,3021.300000190735,-416,192,65729.30000019073,9009,FN,C,,59072,,,3,192,-320,224
3,prac,1,1,,304.0,-226.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),416,-192,72050.60000038147,CFD-BM-250-170-N.jpg,Sam,64,I,1,2279,,2279,,,4,2,3293.6000003814697,224,-256,68757.0,9009,FN,C,,62105,,,4,192,320,-224
4,prac,1,1,,-305.0,3.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,32,75234.69999980927,CFD-WM-255-219-N.jpg,John,64,I,1,2155,,2155,,,5,2,3179.300000190735,-416,-32,72055.39999961853,9009,FN,C,,65405,,,5,192,-320,0
5,prac,1,1,,331.0,216.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),416,256,78434.0,CFD-LF-208-127-N.jpg,Tina,64,I,1,2180,,2180,,,6,2,3193.300000190735,224,192,75240.69999980927,9009,FN,C,,68588,,,6,192,320,224
1,prac_test,1,1,z,331.0,216.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),416,256,124701.0,CFD-LF-208-127-N.jpg,Tina,64,I,z,1282,,,1282,,3,2,3064.8999996185303,224,192,121636.10000038147,9009,FN,C,,,114989,,1,192,320,224
2,prac_test,1,1,m,331.0,216.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),416,256,127850.89999961853,CFD-BM-250-170-N.jpg,John,64,I,m,1359,,,1359,,2,2,3135.699999809265,224,192,124715.19999980927,9009,FN,C,,,118056,,2,192,320,224
3,prac_test,1,1,m,331.0,216.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),416,256,131150.80000019073,CFD-WM-255-219-N.jpg,Sam,64,I,m,1497,,,1497,,1,2,3284.1000003814697,224,192,127866.69999980927,9009,FN,C,,,121222,,3,192,320,224
1,learn,1,1,,322.0,6.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),416,32,152417.89999961853,CFD-LM-237-264-N.jpg,Jack,64,I,1,2213,2213,,,,35,2,3224.0999994277954,224,-32,149193.80000019073,9009,FN,C,142539,,,,1,192,320,0
2,learn,1,1,,332.0,-218.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),416,-192,156251.5,CFD-LM-202-072-N.jpg,Robert,64,I,1,2787,2787,,,,40,2,3830.3999996185303,224,-256,152421.10000038147,9009,FN,C,145772,,,,2,192,320,-224
2,learn,1,0,,332.0,-218.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),416,32,160284.30000019073,CFD-WM-240-125-N.jpg,Mike,64,I,None,3017,3017,,,,23,2,4027.4000005722046,224,-32,156256.89999961853,9009,FN,C,149604,,,,3,192,320,0
3,learn,1,1,,311.0,-228.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),416,-192,165817.5,CFD-LM-212-143-N.jpg,Peter,64,I,1,2963,2963,,,,34,2,3978.300000190735,224,-256,161839.19999980927,9009,FN,C,155189,,,,4,192,320,-224
4,learn,1,1,,-278.0,219.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,256,168867.5,CFD-LM-202-072-N.jpg,Robert,64,I,1,2028,2028,,,,39,2,3044.800000190735,-416,192,165822.69999980927,9009,FN,C,159172,,,,5,192,-320,224
5,learn,1,1,,337.0,-229.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),416,-192,172334.80000019073,CFD-LF-217-082-N.jpg,Irene,64,I,1,2425,2425,,,,46,2,3461.800000190735,224,-256,168873.0,9009,FN,C,162231,,,,6,192,320,-224
6,learn,1,1,,-301.0,-7.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,32,175801.19999980927,CFD-WF-229-004-N.jpg,Julie,64,I,1,2440,2440,,,,26,2,3454.5,-416,-32,172346.69999980927,9009,FN,C,165688,,,,7,192,-320,0
7,learn,1,1,,-301.0,-7.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,32,178751.19999980927,CFD-BF-243-164-N.jpg,Emily,64,I,1,1926,1926,,,,14,2,2943.699999809265,-416,-32,175807.5,9009,FN,C,169154,,,,8,192,-320,0
8,learn,1,1,,348.0,1.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),416,32,181584.60000038147,CFD-BM-243-218-N.jpg,Brian,64,I,1,1807,1807,,,,5,2,2827.2000007629395,224,-32,178757.39999961853,9009,FN,C,172105,,,,9,192,320,0
9,learn,1,1,,348.0,1.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),416,32,184117.80000019073,CFD-LF-219-223-N.jpg,Jane,64,I,1,1510,1510,,,,41,2,2527.800000190735,224,-32,181590.0,9009,FN,C,174938,,,,10,192,320,0
10,learn,1,1,,-299.0,224.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,256,187084.5,CFD-LM-212-143-N.jpg,Peter,64,I,1,1943,1943,,,,33,2,2961.3999996185303,-416,192,184123.10000038147,9009,FN,C,177472,,,,11,192,-320,224
11,learn,1,1,,-332.0,-229.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,-192,190267.19999980927,CFD-BM-216-088-N.jpg,David,64,I,1,2154,2154,,,,7,2,3176.0999994277954,-416,-256,187091.10000038147,9009,FN,C,180438,,,,12,192,-320,-224
12,learn,1,1,,332.0,229.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),416,256,193134.60000038147,CFD-WM-240-125-N.jpg,Mike,64,I,1,1835,1835,,,,24,2,2865.2000007629395,224,192,190269.39999961853,9009,FN,C,183621,,,,13,192,320,224
13,learn,1,1,,-344.0,-7.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,32,196384.30000019073,CFD-LF-200-058-N.jpg,Cindy,64,I,1,2215,2215,,,,44,2,3243.800000190735,-416,-32,193140.5,9009,FN,C,186496,,,,14,192,-320,0
14,learn,1,1,,-344.0,-7.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,32,199101.30000019073,CFD-LM-208-110-N.jpg,Richard,64,I,1,1685,1685,,,,38,2,2714.300000190735,-416,-32,196387.0,9009,FN,C,189738,,,,15,192,-320,0
15,learn,1,1,,-298.0,-228.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,-192,202234.5,CFD-LF-200-058-N.jpg,Cindy,64,I,1,2114,2114,,,,43,2,3121.699999809265,-416,-256,199112.80000019073,9009,FN,C,192454,,,,16,192,-320,-224
16,learn,1,1,,-305.0,-11.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,32,205017.89999961853,CFD-WF-244-163-N.jpg,Rachel,64,I,1,1755,1755,,,,32,2,2777.8999996185303,-416,-32,202240.0,9009,FN,C,195589,,,,17,192,-320,0
17,learn,1,1,,389.0,-5.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),416,32,207701.19999980927,CFD-BF-239-180-N.jpg,Sarah,64,I,1,1651,1651,,,,11,2,2678.199999809265,224,-32,205023.0,9009,FN,C,198372,,,,18,192,320,0
18,learn,1,1,,-354.0,-229.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,-192,210634.10000038147,CFD-WM-224-197-N.jpg,Chris,64,I,1,1914,1914,,,,19,2,2926.4000005722046,-416,-256,207707.69999980927,9009,FN,C,201054,,,,19,192,-320,-224
19,learn,1,1,,311.0,211.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),416,256,213401.0,CFD-LF-210-220-N.jpg,Helen,64,I,1,1747,1747,,,,48,2,2760.8999996185303,224,192,210640.10000038147,9009,FN,C,203989,,,,20,192,320,224
20,learn,1,1,,-329.0,-235.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,-192,215967.30000019073,CFD-BF-243-164-N.jpg,Emily,64,I,1,1548,1548,,,,13,2,2560.9000005722046,-416,-256,213406.39999961853,9009,FN,C,206755,,,,21,192,-320,-224
21,learn,1,1,,-324.0,-11.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,32,218134.69999980927,CFD-WM-224-197-N.jpg,Chris,64,I,1,1124,1124,,,,20,2,2150.699999809265,-416,-32,215984.0,9009,FN,C,209339,,,,22,192,-320,0
22,learn,1,1,,-286.0,-235.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,-192,220284.19999980927,CFD-WF-229-004-N.jpg,Julie,64,I,1,1119,1119,,,,25,2,2144.300000190735,-416,-256,218139.89999961853,9009,FN,C,211488,,,,23,192,-320,-224
23,learn,1,1,,-289.0,4.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,32,222401.19999980927,CFD-BM-216-088-N.jpg,David,64,I,1,1081,1081,,,,8,2,2100.199999809265,-416,-32,220301.0,9009,FN,C,213655,,,,24,192,-320,0
24,learn,1,1,,-323.0,222.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,256,225067.5,CFD-BF-207-004-N.jpg,Lisa,64,I,1,1645,1645,,,,9,2,2660.300000190735,-416,192,222407.19999980927,9009,FN,C,215755,,,,25,192,-320,224
25,learn,1,1,,349.0,-3.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),416,32,227834.10000038147,CFD-WF-212-050-N.jpg,Nichole,64,I,1,1746,1746,,,,29,2,2760.800000190735,224,-32,225073.30000019073,9009,FN,C,218422,,,,26,192,320,0
26,learn,1,1,,320.0,-235.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),416,-192,230617.80000019073,CFD-WM-252-224-N.jpg,Carl,64,I,1,1763,1763,,,,22,2,2778.4000005722046,224,-256,227839.39999961853,9009,FN,C,221189,,,,27,192,320,-224
27,learn,1,1,,-346.0,-226.0,Tue May 13 2025 11:47:47 GMT-0400 (Eastern Daylight Time),-224,-192,233217.30000019073,CFD-WF-244-163-N.jpg,Rachel,64,I,1,1579,1579,,,,31,2,2594.1000003814697,-416,-256,230623.19999980927,9009,FN,C,223972,,,,28,192,-320,-224
