acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
1,prac,1,1,,-365,-216,Fri May 16 2025 18:48:14 GMT-0500 (Central Daylight Time),-224,-192,69659.40000000224,CFD-BM-224-073-N.jpg,Sam,64,O,1,911,,911,,,1,1,1923.6000000014901,-416,-256,67735.80000000075,7141,FN,B,,62226,,,1,192,-320,-224
2,prac,1,1,,316,-6,Fri May 16 2025 18:48:14 GMT-0500 (Central Daylight Time),416,32,71758.40000000224,CFD-WM-227-099-N.jpg,John,64,O,1,1082,,1082,,,2,1,2095.900000002235,224,-32,69662.5,7141,FN,B,,64158,,,2,192,320,0
3,prac,1,1,,-304,206,Fri May 16 2025 18:48:14 GMT-0500 (Central Daylight Time),-224,256,74007.5,CFD-LF-232-199-N.jpg,Tina,64,O,1,1232,,1232,,,3,1,2247.199999999255,-416,192,71760.30000000075,7141,FN,B,,66257,,,3,192,-320,224
4,prac,1,1,,321,-209,Fri May 16 2025 18:48:14 GMT-0500 (Central Daylight Time),416,-192,76456.60000000149,CFD-BM-224-073-N.jpg,Sam,64,O,1,1429,,1429,,,4,1,2445.89999999851,224,-256,74010.70000000298,7141,FN,B,,68507,,,4,192,320,-224
5,prac,1,1,,-275,9,Fri May 16 2025 18:48:14 GMT-0500 (Central Daylight Time),-224,32,79324.0,CFD-WM-227-099-N.jpg,John,64,O,1,1835,,1835,,,5,1,2864.599999997765,-416,-32,76459.40000000224,7141,FN,B,,70958,,,5,192,-320,0
6,prac,1,1,,341,224,Fri May 16 2025 18:48:14 GMT-0500 (Central Daylight Time),416,256,81421.90000000224,CFD-LF-232-199-N.jpg,Tina,64,O,1,1074,,1074,,,6,1,2095.400000002235,224,192,79326.5,7141,FN,B,,73822,,,6,192,320,224
1,prac_test,1,1,z,341,224,Fri May 16 2025 18:48:14 GMT-0500 (Central Daylight Time),416,256,105199.10000000149,CFD-LF-232-199-N.jpg,Tina,64,O,z,2021,,,2021,,3,1,3801.10000000149,224,192,101398.0,7141,FN,B,,,95882,,1,192,320,224
2,prac_test,1,1,m,341,224,Fri May 16 2025 18:48:14 GMT-0500 (Central Daylight Time),416,256,107830.30000000075,CFD-BM-224-073-N.jpg,John,64,O,m,845,,,845,,2,1,2622.699999999255,224,192,105207.60000000149,7141,FN,B,,,99699,,2,192,320,224
3,prac_test,1,1,m,341,224,Fri May 16 2025 18:48:14 GMT-0500 (Central Daylight Time),416,256,111347.30000000075,CFD-WM-227-099-N.jpg,Sam,64,O,m,1728,,,1728,,1,1,3506.89999999851,224,192,107840.40000000224,7141,FN,B,,,102328,,3,192,320,224
1,learn,1,1,,-277,225,Fri May 16 2025 18:48:14 GMT-0500 (Central Daylight Time),-224,256,142568.90000000224,CFD-LM-243-075-N.jpg,Robert,64,O,1,1129,1129,,,,39,1,2139.199999999255,-416,192,140429.70000000298,7141,FN,B,134919,,,,1,192,-320,224
2,learn,1,1,,294,0,Fri May 16 2025 18:48:14 GMT-0500 (Central Daylight Time),416,32,144636.70000000298,CFD-WM-220-068-N.jpg,Paul,64,O,1,1041,1041,,,,17,1,2064.900000002235,224,-32,142571.80000000075,7141,FN,B,137072,,,,2,192,320,0
3,learn,1,1,,297,-222,Fri May 16 2025 18:48:14 GMT-0500 (Central Daylight Time),416,-192,146800.80000000075,CFD-LF-244-096-N.jpg,Irene,64,O,1,1146,1146,,,,46,1,2156.0,224,-256,144644.80000000075,7141,FN,B,139135,,,,3,192,320,-224
4,learn,1,1,,291,-1,Fri May 16 2025 18:48:14 GMT-0500 (Central Daylight Time),416,32,148719.30000000075,CFD-WM-239-128-N.jpg,Mike,64,O,1,888,888,,,,23,1,1915.699999999255,224,-32,146803.6000000015,7141,FN,B,141304,,,,4,192,320,0
5,learn,1,1,,278,220,Fri May 16 2025 18:48:14 GMT-0500 (Central Daylight Time),416,256,150766.30000000075,CFD-WF-208-068-N.jpg,Nichole,64,O,1,1032,1032,,,,30,1,2044.699999999255,224,192,148721.6000000015,7141,FN,B,143217,,,,5,192,320,224
6,learn,1,1,,-289,228,Fri May 16 2025 18:48:14 GMT-0500 (Central Daylight Time),-224,256,152800.0,CFD-WF-235-121-N.jpg,Kate,64,O,1,1000,1000,,,,27,1,2030.5,-416,192,150769.5,7141,FN,B,145267,,,,6,192,-320,224
7,learn,1,1,,-290,8,Fri May 16 2025 18:48:14 GMT-0500 (Central Daylight Time),-224,32,154898.30000000075,CFD-BF-247-179-N.jpg,Emily,64,O,1,1078,1078,,,,14,1,2093.599999997765,-416,-32,152804.70000000298,7141,FN,B,147299,,,,7,192,-320,0
8,learn,1,1,,-285,1,Fri May 16 2025 18:48:14 GMT-0500 (Central Daylight Time),-224,32,156549.5,CFD-LM-247-095-N.jpg,Richard,64,O,1,627,627,,,,38,1,1646.8999999985099,-416,-32,154902.6000000015,7141,FN,B,149398,,,,8,192,-320,0
9,learn,1,1,,312,212,Fri May 16 2025 18:48:14 GMT-0500 (Central Daylight Time),416,256,158931.5,CFD-LF-253-003-N.jpg,Jane,64,O,1,1350,1350,,,,42,1,2371.199999999255,224,192,156560.30000000075,7141,FN,B,151049,,,,9,192,320,224
