Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,268,141,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),,box1,yes,I,1,1,,,8065,DSST,C,,,,0,160,113
^,1,1,0.0,7,prac,yes,1,7,120000.0,250,148,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),45419.20000000112,box7,yes,I,1,1,3635.5,41783.70000000112,8065,DSST,C,,,,1,160,113
+,2,1,0.0,9,prac,yes,1,9,120000.0,225,150,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),49951.0,box9,yes,I,1,1,3757.199999999255,46193.800000000745,8065,DSST,C,,,,2,160,113
L,3,1,0.0,4,prac,yes,1,4,120000.0,253,137,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),54033.5,box4,yes,I,1,1,3308.0,50725.5,8065,DSST,C,,,,3,160,113
-,4,1,0.0,1,prac,yes,1,1,120000.0,277,158,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),58565.10000000149,box1,yes,I,1,1,3758.300000000745,54806.800000000745,8065,DSST,C,,,,4,160,113
X,5,1,0.0,8,prac,yes,1,8,120000.0,211,158,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),62214.0,box8,yes,I,1,1,2875.7999999988824,59338.20000000112,8065,DSST,C,,,,5,160,113
),6,1,0.0,3,prac,yes,1,3,120000.0,242,149,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),66012.80000000075,box3,yes,I,1,1,3025.199999999255,62987.60000000149,8065,DSST,C,,,,6,160,113
T,7,1,0.0,2,prac,yes,1,2,120000.0,205,131,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),70311.40000000037,box2,yes,I,1,1,3525.4000000003725,66786.0,8065,DSST,C,,,,7,160,113
U,8,1,0.0,5,prac,yes,1,5,120000.0,213,145,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),73893.60000000149,box5,yes,I,1,1,2809.5,71084.10000000149,8065,DSST,C,,,,8,160,113
O,9,1,0.0,6,prac,yes,1,6,120000.0,196,135,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),77425.60000000149,box6,yes,I,1,1,2759.2000000011176,74666.40000000037,8065,DSST,C,,,,9,160,113
T,1,1,3.23799991607666,2,test,yes,1,2,116762.00008392334,218,141,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),89188.70000000112,box2,yes,I,1,1,3226.4000000003725,85962.30000000075,8065,DSST,C,86518.0,87378.0,84151.0,1,160,113
-,2,1,5.57099986076355,1,test,yes,1,1,114429.00013923645,215,129,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),91521.30000000075,box1,yes,I,1,1,2320.0,89201.30000000075,8065,DSST,C,89049.0,89710.0,87390.0,2,160,113
),3,1,8.184999942779541,3,test,yes,1,3,111815.00005722046,227,149,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),94137.40000000037,box3,yes,I,1,1,2603.7999999988824,91533.60000000149,8065,DSST,C,91632.0,92326.0,89723.0,3,160,113
^,4,1,10.983999967575073,7,test,yes,1,7,109016.00003242493,220,161,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),96936.30000000075,box7,yes,I,1,1,2787.9000000003725,94148.40000000037,8065,DSST,C,94380.0,95125.0,92337.0,4,160,113
T,5,1,13.432999849319458,2,test,yes,1,2,106567.00015068054,227,139,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),99385.5,box2,yes,I,1,1,2437.39999999851,96948.10000000149,8065,DSST,C,96897.0,97574.0,95137.0,5,160,113
L,6,1,15.515999794006348,4,test,yes,1,4,104484.00020599365,245,137,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),101468.30000000075,box4,yes,I,1,1,2071.0999999996275,99397.20000000112,8065,DSST,C,99063.0,99657.0,97586.0,6,160,113
X,7,1,18.14800000190735,8,test,yes,1,8,101851.99999809265,195,149,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),104100.80000000075,box8,yes,I,1,1,2621.5999999996275,101479.20000000112,8065,DSST,C,101579.0,102290.0,99668.0,7,160,113
T,8,1,20.580999851226807,2,test,yes,1,2,99419.0001487732,289,142,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),106533.30000000075,box2,yes,I,1,1,2422.0999999996275,104111.20000000112,8065,DSST,C,104095.0,104722.0,102300.0,8,160,113
-,9,1,23.12999987602234,1,test,yes,1,1,96870.00012397766,187,139,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),109082.80000000075,box1,yes,I,1,1,2538.4000000003725,106544.40000000037,8065,DSST,C,106494.0,107272.0,104733.0,9,160,113
),10,1,25.846999883651733,3,test,yes,1,3,94153.00011634827,233,143,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),111798.30000000075,box3,yes,I,1,1,2705.5,109092.80000000075,8065,DSST,C,109292.0,109987.0,107282.0,10,160,113
T,11,1,28.061999797821045,2,test,yes,1,2,91938.00020217896,217,151,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),114014.40000000037,box2,yes,I,1,1,2205.0,111809.40000000037,8065,DSST,C,111609.0,112203.0,109998.0,11,160,113
-,12,1,30.26099991798401,1,test,yes,1,1,89739.00008201599,251,138,Thu Sep 04 2025 15:56:04 GMT-0500 (Central Daylight Time),116213.70000000112,box1,yes,I,1,1,2188.800000000745,114024.90000000037,8065,DSST,C,113691.0,114403.0,112214.0,12,160,113
