acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),,124_o_f_d_a.png,O,space,3156,1,1,,,7255,VNB,A,0
1,prac,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),96631.39999997616,071_y_f_n_a.png,O,m,739,2,1,1538.6000000238419,95092.79999995232,7255,VNB,A,1
1,prac,1,0.0,1-Back,0.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),98914.0,165_m_m_h_a.png,O,z,1486,3,1,2271.2999999523163,96642.70000004768,7255,VNB,A,2
2,prac,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),100780.0,109_y_m_d_a.png,O,m,1050,4,1,1856.2999999523163,98923.70000004768,7255,VNB,A,3
3,prac,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),102544.79999995232,124_o_f_n_a.png,O,m,926,5,1,1752.3999999761581,100792.39999997616,7255,VNB,A,4
3,prac,1,1.0,1-Back,0.0,z,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),104213.89999997616,109_y_m_n_a.png,O,m,871,6,1,1656.5,102557.39999997616,7255,VNB,A,5
4,prac,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),106110.20000004768,039_o_m_h_a.png,O,m,1088,7,1,1884.3000000715256,104225.89999997616,7255,VNB,A,6
5,prac,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),107578.10000002384,139_m_f_d_a.png,O,m,673,8,1,1457.8999999761581,106120.20000004768,7255,VNB,A,7
6,prac,1,1.0,1-Back,1.0,z,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),109010.60000002384,071_y_f_d_a.png,O,z,626,9,1,1420.7000000476837,107589.89999997616,7255,VNB,A,8
7,prac,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),110575.79999995232,165_m_m_n_a.png,O,m,762,10,1,1551.1999999284744,109024.60000002384,7255,VNB,A,9
8,prac,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),112291.79999995232,124_o_f_h_a.png,O,m,886,11,1,1704.6999999284744,110587.10000002384,7255,VNB,A,10
9,prac,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),113742.0,109_y_m_d_a.png,O,m,664,12,1,1438.7000000476837,112303.29999995232,7255,VNB,A,11
0,test,1,0.0,1-Back,,,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),113742.0,071_y_f_d_a.png,O,space,1591,1,1,1438.7000000476837,112303.29999995232,7255,VNB,A,0
1,test,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),123188.10000002384,139_m_f_n_a.png,O,m,519,2,1,1538.8000000715256,121649.29999995232,7255,VNB,A,1
2,test,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),124921.10000002384,039_o_m_h_a.png,O,m,700,3,1,1723.6000000238419,123197.5,7255,VNB,A,2
3,test,1,1.0,1-Back,1.0,z,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),126754.5,165_m_m_h_a.png,O,z,815,4,1,1822.7999999523163,124931.70000004768,7255,VNB,A,3
4,test,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),128453.70000004768,124_o_f_n_a.png,O,m,678,5,1,1688.5,126765.20000004768,7255,VNB,A,4
5,test,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),130602.60000002384,109_y_m_d_a.png,O,m,1120,6,1,2138.5,128464.10000002384,7255,VNB,A,5
5,test,1,1.0,1-Back,0.0,z,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),132285.0,139_m_f_d_a.png,O,m,660,7,1,1676.0,130609.0,7255,VNB,A,6
5,test,1,0.0,1-Back,0.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),134185.39999997616,071_y_f_h_a.png,O,z,872,8,1,1890.6999999284744,132294.70000004768,7255,VNB,A,7
6,test,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),136049.79999995232,039_o_m_n_a.png,O,m,836,9,1,1854.0,134195.79999995232,7255,VNB,A,8
7,test,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),137885.39999997616,109_y_m_h_a.png,O,m,810,10,1,1825.5,136059.89999997616,7255,VNB,A,9
8,test,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),139532.89999997616,039_o_m_d_a.png,O,m,617,11,1,1636.1999999284744,137896.70000004768,7255,VNB,A,10
9,test,1,1.0,1-Back,1.0,z,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),141249.10000002384,124_o_f_d_a.png,O,z,697,12,1,1703.5,139545.60000002384,7255,VNB,A,11
10,test,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),142931.79999995232,165_m_m_n_a.png,O,m,661,13,1,1676.6999999284744,141255.10000002384,7255,VNB,A,12
11,test,1,1.0,1-Back,1.0,z,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),144715.10000002384,071_y_f_n_a.png,O,z,753,14,1,1772.3999999761581,142942.70000004768,7255,VNB,A,13
12,test,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),146849.60000002384,139_m_f_h_a.png,O,m,1115,15,1,2124.899999976158,144724.70000004768,7255,VNB,A,14
13,test,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),148681.20000004768,165_m_m_d_a.png,O,m,815,16,1,1822.7000000476837,146858.5,7255,VNB,A,15
14,test,1,0.0,1-Back,1.0,m,Tue Dec 16 2025 17:16:27 GMT-0600 (Central Standard Time),150681.39999997616,109_y_m_n_a.png,O,m,984,17,1,1989.6000000238419,148691.79999995232,7255,VNB,A,16
