acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Tue Dec 09 2025 10:46:19 GMT-0600 (Central Standard Time),-224,-192,54322.19999998808,CFD-BM-204-003-N.jpg,Sam,64,O,None,3014,,3014,,,1,,4027.699999988079,-416,-256,50294.5,7721,FN,A,,46792,,,1,192,-320,-224
1,prac,1,1,,328.0,-6.0,Tue Dec 09 2025 10:46:19 GMT-0600 (Central Standard Time),416,32,58705.69999998808,CFD-WM-012-001-N.jpg,John,64,O,1,1326,,1326,,,2,,2348.0,224,-32,56357.69999998808,7721,FN,A,,52857,,,2,192,320,0
2,prac,1,1,,-346.0,224.0,Tue Dec 09 2025 10:46:19 GMT-0600 (Central Standard Time),-224,256,61072.39999997616,CFD-LF-249-132-N.jpg,Tina,64,O,1,1347,,1347,,,3,,2365.300000011921,-416,192,58707.09999996424,7721,FN,A,,55204,,,3,192,-320,224
3,prac,1,1,,316.0,-217.0,Tue Dec 09 2025 10:46:19 GMT-0600 (Central Standard Time),416,-192,63069.30000001192,CFD-BM-204-003-N.jpg,Sam,64,O,1,979,,979,,,4,,1995.6000000238419,224,-256,61073.69999998808,7721,FN,A,,57571,,,4,192,320,-224
4,prac,1,1,,-338.0,-24.0,Tue Dec 09 2025 10:46:19 GMT-0600 (Central Standard Time),-224,32,64985.80000001192,CFD-WM-012-001-N.jpg,John,64,O,1,883,,883,,,5,,1914.9000000357628,-416,-32,63070.89999997616,7721,FN,A,,59570,,,5,192,-320,0
5,prac,1,1,,344.0,224.0,Tue Dec 09 2025 10:46:19 GMT-0600 (Central Standard Time),416,256,67635.39999997616,CFD-LF-249-132-N.jpg,Tina,64,O,1,1627,,1627,,,6,,2648.199999988079,224,192,64987.19999998808,7721,FN,A,,61486,,,6,192,320,224
1,prac,1,1,z,344.0,224.0,Tue Dec 09 2025 10:46:19 GMT-0600 (Central Standard Time),416,256,97459.5,CFD-LF-249-132-N.jpg,Tina,64,O,z,917,,,917,,3,,2696.699999988079,224,192,94762.80000001192,7721,FN,A,,,91260,,1,192,320,224
1,prac,1,0,m,344.0,224.0,Tue Dec 09 2025 10:46:19 GMT-0600 (Central Standard Time),416,256,100441.59999996424,CFD-WM-012-001-N.jpg,Sam,64,O,z,1199,,,1199,,1,,2975.099999964237,224,192,97466.5,7721,FN,A,,,93960,,2,192,320,224
1,prac,1,0,m,344.0,224.0,Tue Dec 09 2025 10:46:19 GMT-0600 (Central Standard Time),416,256,103840.19999998808,CFD-BM-204-003-N.jpg,John,64,O,z,1600,,,1600,,2,,3392.399999976158,224,192,100447.80000001192,7721,FN,A,,,96942,,3,192,320,224
0,prac,2,0,,344.0,224.0,Tue Dec 09 2025 10:46:19 GMT-0600 (Central Standard Time),-224,-192,112071.09999996424,CFD-BM-204-003-N.jpg,Sam,64,O,None,3016,,3016,1600,,1,,4025.099999964237,-416,-256,108046.0,7721,FN,A,,104539,96942,,1,192,-320,-224
1,prac,2,1,,315.0,4.0,Tue Dec 09 2025 10:46:19 GMT-0600 (Central Standard Time),416,32,116902.19999998808,CFD-WM-012-001-N.jpg,John,64,O,1,1796,,1796,1600,,2,,2816.0,224,-32,114086.19999998808,7721,FN,A,,110586,96942,,2,192,320,0
2,prac,2,1,,-318.0,218.0,Tue Dec 09 2025 10:46:19 GMT-0600 (Central Standard Time),-224,256,119435.69999998808,CFD-LF-249-132-N.jpg,Tina,64,O,1,1508,,1508,1600,,3,,2527.600000023842,-416,192,116908.09999996424,7721,FN,A,,113403,96942,,3,192,-320,224
3,prac,2,1,,325.0,-220.0,Tue Dec 09 2025 10:46:19 GMT-0600 (Central Standard Time),416,-192,121784.5,CFD-BM-204-003-N.jpg,Sam,64,O,1,1327,,1327,1600,,4,,2342.100000023842,224,-256,119442.39999997616,7721,FN,A,,115936,96942,,4,192,320,-224
4,prac,2,1,,-270.0,1.0,Tue Dec 09 2025 10:46:19 GMT-0600 (Central Standard Time),-224,32,124267.69999998808,CFD-WM-012-001-N.jpg,John,64,O,1,1457,,1457,1600,,5,,2478.699999988079,-416,-32,121789.0,7721,FN,A,,118285,96942,,5,192,-320,0
