Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Thu Aug 22 2024 11:08:23 GMT-0500 (Central Daylight Time),128565.70000000298,O,None,2016,1,1,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10825.30000000447,117740.39999999851,7017,yes,SM,B,16.bmp,-120,-120,121815,115789,123831,117800,,,,,1
3,0,0,1,0,1,prac,1,1,m,Thu Aug 22 2024 11:08:23 GMT-0500 (Central Daylight Time),138995.6000000015,O,m,1610,2,1,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10426.20000000298,128569.39999999851,7017,no,SM,B,23.bmp,-120,120,132645,126618,134661,128630,,,,,2
4,0,0,0,1,2,prac,1,1,m,Thu Aug 22 2024 11:08:23 GMT-0500 (Central Daylight Time),149375.6000000015,O,m,1564,3,1,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,10376.60000000149,138999.0,7017,no,SM,B,24.bmp,120,120,143075,137047,145091,139060,,,,,3
2,0,1,0,0,2,prac,1,0,z,Thu Aug 22 2024 11:08:23 GMT-0500 (Central Daylight Time),159539.1000000015,O,m,1344,4,1,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10160.39999999851,149378.70000000298,7017,yes,SM,B,29.bmp,120,-120,153455,147427,155471,149440,,,,,4
3,0,0,1,0,3,prac,1,1,z,Thu Aug 22 2024 11:08:23 GMT-0500 (Central Daylight Time),170085.6000000015,O,z,1724,5,1,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10543.29999999702,159542.30000000447,7017,yes,SM,B,34.bmp,-120,120,163618,157590,165635,159603,,,,,5
1,1,0,0,0,3,prac,1,0,m,Thu Aug 22 2024 11:08:23 GMT-0500 (Central Daylight Time),180448.8999999985,O,z,1536,6,1,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,10360.0,170088.8999999985,7017,no,SM,B,39.bmp,-120,-120,174165,168137,176183,170150,,,,,6
2,0,1,0,0,4,prac,1,1,m,Thu Aug 22 2024 11:08:23 GMT-0500 (Central Daylight Time),190879.1000000015,O,m,1614,7,1,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,10425.79999999702,180453.30000000447,7017,no,SM,B,40.bmp,120,-120,184528,178502,186545,180513,,,,,7
4,0,0,0,1,4,prac,1,0,z,Thu Aug 22 2024 11:08:23 GMT-0500 (Central Daylight Time),200893.0,O,m,1184,8,1,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,10010.0,190883.0,7017,yes,SM,B,47.bmp,120,120,194959,188931,196975,190944,,,,,8
4,0,0,0,1,1,test,1,1,m,Thu Aug 22 2024 11:08:23 GMT-0500 (Central Daylight Time),239380.70000000298,O,m,1319,1,1,48.bmp,-120,-120,49.bmp,120,-120,50.bmp,-120,120,43.bmp,120,120,9461.30000000447,229919.3999999985,7017,yes,SM,B,50.bmp,120,120,194959,188931,196975,190944,234091.0,227968.0,236096.0,229981.0,1
2,0,1,0,0,1,test,1,0,m,Thu Aug 22 2024 11:08:23 GMT-0500 (Central Daylight Time),249310.8999999985,O,z,1874,2,1,1.bmp,-120,-120,2.bmp,120,-120,3.bmp,-120,120,4.bmp,120,120,9926.59999999404,239384.30000000447,7017,yes,SM,B,3.bmp,120,-120,194959,188931,196975,190944,243460.0,237432.0,245477.0,239445.0,2
