Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
9,0,prac,1,A,circle.png,0,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),73945.5,1500,O,None,1516,8,1,3795.5,70150.0,7150,NTS,B,1
2,0,prac,1,A,circle.png,0,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),78229.5,2000,O,None,1512,2,1,4276.200000017881,73953.29999998212,7150,NTS,B,2
1,0,prac,1,A,circle.png,0,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),81511.0,1000,O,None,1514,1,1,3274.4000000059605,78236.59999999404,7150,NTS,B,3
3,1,prac,1,A,circle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),84242.0,1200,O,z,739,3,1,2723.2000000178814,81518.79999998212,7150,NTS,B,4
4,2,prac,1,A,circle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),87174.29999998212,1400,O,z,733,4,1,2926.199999988079,84248.09999999404,7150,NTS,B,5
8,3,prac,1,A,circle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),90723.09999999404,1600,O,m,1154,7,1,3540.9000000059605,87182.19999998808,7150,NTS,B,6
7,4,prac,1,A,circle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),94172.79999998212,1700,O,m,978,6,1,3442.5,90730.29999998212,7150,NTS,B,7
3,5,prac,1,A,circle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),96688.29999998212,1200,O,z,517,3,1,2507.699999988079,94180.59999999404,7150,NTS,B,8
6,6,prac,1,A,circle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),99936.69999998808,1900,O,m,563,5,1,3241.2999999821186,96695.40000000596,7150,NTS,B,9
2,7,prac,1,A,circle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),103286.5,2000,O,z,558,2,1,3342.300000011921,99944.19999998808,7150,NTS,B,10
7,8,prac,1,A,circle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),106321.29999998212,1700,O,m,559,6,1,3027.7999999821186,103293.5,7150,NTS,B,11
6,9,prac,1,A,circle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),109718.0,1900,O,m,717,5,1,3387.0,106331.0,7150,NTS,B,12
2,1,prac,1,B,triangle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),153720.29999998212,1700,O,m,991,2,1,3477.199999988079,150243.09999999404,7150,NTS,B,1
1,2,prac,1,B,triangle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),157103.19999998808,1900,O,z,694,1,1,3375.7999999821186,153727.40000000596,7150,NTS,B,2
4,3,prac,1,B,triangle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),160084.09999999404,1500,O,m,695,4,1,2974.9000000059605,157109.19999998808,7150,NTS,B,3
9,4,prac,1,B,triangle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),163083.79999998212,1400,O,z,804,8,1,2993.0999999940395,160090.69999998808,7150,NTS,B,4
3,5,prac,1,B,triangle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),166233.0,1600,O,z,756,3,1,3141.5999999940395,163091.40000000596,7150,NTS,B,5
4,6,prac,1,B,triangle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),169181.40000000596,1500,O,m,662,4,1,2942.300000011921,166239.09999999404,7150,NTS,B,6
6,7,prac,1,B,triangle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),171614.5,1000,O,m,642,5,1,2426.800000011921,169187.69999998808,7150,NTS,B,7
7,8,prac,1,B,triangle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),175180.69999998808,2000,O,z,779,6,1,3559.9000000059605,171620.79999998212,7150,NTS,B,8
8,9,prac,1,B,triangle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),177797.5,1200,O,m,645,7,1,2610.7000000178814,175186.79999998212,7150,NTS,B,9
3,10,prac,1,B,triangle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),180795.19999998808,1600,O,z,619,3,1,2990.7999999821186,177804.40000000596,7150,NTS,B,10
7,10,prac,1,B,triangle.png,0,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),184274.40000000596,2000,O,m,686,6,1,3472.7000000178814,180801.69999998808,7150,NTS,B,11
2,11,prac,1,B,triangle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),187824.79999998212,1700,O,m,1073,2,1,3546.699999988079,184278.09999999404,7150,NTS,B,12
8,1,test,1,A,circle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),217815.5,1600,O,m,716,7,1,2342.800000011921,215472.69999998808,7150,NTS,B,1
9,2,test,1,A,circle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),220148.40000000596,1500,O,m,811,8,1,2329.7000000178814,217818.69999998808,7150,NTS,B,2
4,3,test,1,A,circle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),222682.19999998808,1400,O,z,1108,4,1,2527.699999988079,220154.5,7150,NTS,B,3
2,4,test,1,A,circle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),225547.29999998212,2000,O,z,831,2,1,2860.0999999940395,222687.19999998808,7150,NTS,B,4
3,5,test,1,A,circle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),227446.40000000596,1200,O,z,679,3,1,1894.300000011921,225552.09999999404,7150,NTS,B,5
2,6,test,1,A,circle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),230177.90000000596,2000,O,z,697,2,1,2727.800000011921,227450.09999999404,7150,NTS,B,6
3,7,test,1,A,circle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),231996.09999999404,1200,O,z,598,3,1,1812.9000000059605,230183.19999998808,7150,NTS,B,7
6,8,test,1,A,circle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),234628.09999999404,1900,O,m,716,5,1,2627.4000000059605,232000.69999998808,7150,NTS,B,8
3,9,test,1,A,circle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),236375.69999998808,1200,O,z,523,3,1,1741.7999999821186,234633.90000000596,7150,NTS,B,9
2,10,test,1,A,circle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),238925.90000000596,2000,O,z,529,2,1,2546.4000000059605,236379.5,7150,NTS,B,10
4,11,test,1,A,circle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),241191.79999998212,1400,O,z,832,4,1,2260.899999976158,238930.90000000596,7150,NTS,B,11
7,12,test,1,A,circle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),243507.5,1700,O,m,588,6,1,2310.4000000059605,241197.09999999404,7150,NTS,B,12
7,13,test,1,A,circle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),245975.69999998808,1700,O,m,734,6,1,2463.199999988079,243512.5,7150,NTS,B,13
9,14,test,1,A,circle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),248104.79999998212,1500,O,m,600,8,1,2124.199999988079,245980.59999999404,7150,NTS,B,14
8,15,test,1,A,circle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),250338.69999998808,1600,O,m,608,7,1,2231.199999988079,248107.5,7150,NTS,B,15
8,16,test,1,A,circle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),252506.5,1600,O,m,549,7,1,2163.5,250343.0,7150,NTS,B,16
6,17,test,1,A,circle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),254988.09999999404,1900,O,m,557,5,1,2475.5,252512.59999999404,7150,NTS,B,17
1,18,test,1,A,circle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),256703.79999998212,1000,O,z,683,1,1,1710.5,254993.29999998212,7150,NTS,B,18
2,19,test,1,A,circle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),259252.5,2000,O,z,520,2,1,2543.2000000178814,256709.29999998212,7150,NTS,B,19
6,20,test,1,A,circle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),261768.0,1900,O,m,583,5,1,2510.300000011921,259257.69999998808,7150,NTS,B,20
1,21,test,1,A,circle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),263369.59999999404,1000,O,z,568,1,1,1595.4000000059605,261774.19999998808,7150,NTS,B,21
4,22,test,1,A,circle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),265583.1999999881,1400,O,z,781,4,1,2208.199999988079,263375.0,7150,NTS,B,22
6,23,test,1,A,circle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),268068.09999999404,1900,O,m,567,5,1,2478.5999999940395,265589.5,7150,NTS,B,23
3,24,test,1,A,circle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),269832.59999999404,1200,O,z,541,3,1,1759.800000011921,268072.7999999821,7150,NTS,B,24
1,1,test,1,B,triangle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),288293.09999999404,1900,O,z,713,1,1,2628.0,285665.09999999404,7150,NTS,B,1
3,2,test,1,B,triangle.png,1,z,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),290508.1999999881,1600,O,z,594,3,1,2210.699999988079,288297.5,7150,NTS,B,2
6,3,test,1,B,triangle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),292144.6999999881,1000,O,m,601,5,1,1632.5999999940395,290512.09999999404,7150,NTS,B,3
2,4,test,1,B,triangle.png,1,m,Fri May 23 2025 10:02:58 GMT-0500 (Central Daylight Time),294208.0,1200,O,m,842,10,1,2058.7000000178814,292149.2999999821,7150,NTS,B,4
