Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
4,1,prac,1,A,circle.png,1,z,Thu Sep 11 2025 14:05:58 GMT-0400 (Eastern Daylight Time),94781.0999994278,1400,I,z,1039,4,2,3222.5999994277954,91558.5,9024,NTS,A,1
6,2,prac,1,A,circle.png,1,m,Thu Sep 11 2025 14:05:58 GMT-0400 (Eastern Daylight Time),97981.0,1900,I,m,505,5,2,3188.800000190735,94792.19999980927,9024,NTS,A,2
8,3,prac,1,A,circle.png,1,m,Thu Sep 11 2025 14:05:58 GMT-0400 (Eastern Daylight Time),100947.5999994278,1600,I,m,566,7,2,2954.5999994277954,97993.0,9024,NTS,A,3
1,4,prac,1,A,circle.png,1,z,Thu Sep 11 2025 14:05:58 GMT-0400 (Eastern Daylight Time),103364.29999923706,1000,I,z,615,1,2,2403.699999809265,100960.5999994278,9024,NTS,A,4
3,5,prac,1,A,circle.png,1,z,Thu Sep 11 2025 14:05:58 GMT-0400 (Eastern Daylight Time),106214.29999923706,1200,I,z,862,3,2,2838.5,103375.79999923706,9024,NTS,A,5
8,6,prac,1,A,circle.png,1,m,Thu Sep 11 2025 14:05:58 GMT-0400 (Eastern Daylight Time),109147.5,1600,I,m,524,7,2,2911.5,106236.0,9024,NTS,A,6
1,7,prac,1,A,circle.png,1,z,Thu Sep 11 2025 14:05:58 GMT-0400 (Eastern Daylight Time),111547.5999994278,1000,I,z,608,1,2,2387.300000190735,109160.29999923706,9024,NTS,A,7
2,8,prac,1,A,circle.png,1,z,Thu Sep 11 2025 14:05:58 GMT-0400 (Eastern Daylight Time),114981.0,2000,I,z,649,2,2,3419.800000190735,111561.19999980927,9024,NTS,A,8
7,9,prac,1,A,circle.png,1,m,Thu Sep 11 2025 14:05:58 GMT-0400 (Eastern Daylight Time),118130.89999961853,1700,I,m,651,6,2,3139.699999809265,114991.19999980927,9024,NTS,A,9
9,10,prac,1,A,circle.png,1,m,Thu Sep 11 2025 14:05:58 GMT-0400 (Eastern Daylight Time),121014.19999980927,1500,I,m,597,8,2,2872.1000003814697,118142.0999994278,9024,NTS,A,10
3,11,prac,1,A,circle.png,1,z,Thu Sep 11 2025 14:05:58 GMT-0400 (Eastern Daylight Time),123764.19999980927,1200,I,z,750,3,2,2739.0,121025.19999980927,9024,NTS,A,11
2,12,prac,1,A,circle.png,1,z,Thu Sep 11 2025 14:05:58 GMT-0400 (Eastern Daylight Time),127281.0999994278,2000,I,z,721,2,2,3505.8999996185303,123775.19999980927,9024,NTS,A,12
9,1,prac,1,B,triangle.png,1,z,Thu Sep 11 2025 14:05:58 GMT-0400 (Eastern Daylight Time),205297.69999980927,1400,I,z,1004,8,2,3190.5,202107.19999980927,9024,NTS,A,1
4,2,prac,1,B,triangle.png,1,m,Thu Sep 11 2025 14:05:58 GMT-0400 (Eastern Daylight Time),208131.0,1500,I,m,535,4,2,2821.300000190735,205309.69999980927,9024,NTS,A,2
7,2,prac,1,B,triangle.png,0,z,Thu Sep 11 2025 14:05:58 GMT-0400 (Eastern Daylight Time),211880.89999961853,2000,I,m,963,6,2,3736.8999996185303,208144.0,9024,NTS,A,3
2,2,prac,1,B,triangle.png,0,m,Thu Sep 11 2025 14:05:58 GMT-0400 (Eastern Daylight Time),215330.79999923706,1700,I,z,953,2,2,3439.0999994277954,211891.69999980927,9024,NTS,A,4
6,3,prac,1,B,triangle.png,1,m,Thu Sep 11 2025 14:05:58 GMT-0400 (Eastern Daylight Time),217897.5999994278,1000,I,m,776,5,2,2555.5999994277954,215342.0,9024,NTS,A,5
8,4,prac,1,B,triangle.png,1,m,Thu Sep 11 2025 14:05:58 GMT-0400 (Eastern Daylight Time),220431.5,1200,I,m,539,7,2,2522.300000190735,217909.19999980927,9024,NTS,A,6
