Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Fri Aug 29 2025 13:06:57 GMT-0500 (Central Daylight Time),141656.89999997616,I,None,2015,1,3,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10828.0,130828.89999997616,8016,yes,SM,B,16.bmp,-120,-120,128039,122010,130055,124024,,,,,1
3,0,0,1,0,0,prac,1,0,m,Fri Aug 29 2025 13:06:57 GMT-0500 (Central Daylight Time),152285.89999997616,I,z,1809,2,3,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10624.300000011921,141661.59999996424,8016,no,SM,B,23.bmp,-120,120,138868,132843,140885,134853,,,,,2
4,0,0,0,1,0,prac,1,0,m,Fri Aug 29 2025 13:06:57 GMT-0500 (Central Daylight Time),163115.89999997616,I,None,2015,3,3,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,10826.199999988079,152289.69999998808,8016,no,SM,B,24.bmp,120,120,149498,143471,151515,145483,,,,,3
2,0,1,0,0,1,prac,1,1,z,Fri Aug 29 2025 13:06:57 GMT-0500 (Central Daylight Time),173645.89999997616,I,z,1710,4,3,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10526.699999988079,163119.19999998808,8016,yes,SM,B,29.bmp,120,-120,160328,154301,162345,156313,,,,,4
3,0,0,1,0,2,prac,1,1,z,Fri Aug 29 2025 13:06:57 GMT-0500 (Central Daylight Time),184059.19999998808,I,z,1596,5,3,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10409.400000035763,173649.79999995232,8016,yes,SM,B,34.bmp,-120,120,170858,164831,172875,166843,,,,,5
1,1,0,0,0,2,prac,1,0,m,Fri Aug 29 2025 13:06:57 GMT-0500 (Central Daylight Time),194355.89999997616,I,z,1470,6,3,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,10293.0,184062.89999997616,8016,no,SM,B,39.bmp,-120,-120,181272,175244,183288,177256,,,,,6
2,0,1,0,0,3,prac,1,1,m,Fri Aug 29 2025 13:06:57 GMT-0500 (Central Daylight Time),204686.0,I,m,1509,7,3,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,10326.400000035763,194359.59999996424,8016,no,SM,B,40.bmp,120,-120,191569,185541,193585,187553,,,,,7
4,0,0,0,1,4,prac,1,1,z,Fri Aug 29 2025 13:06:57 GMT-0500 (Central Daylight Time),215332.59999996424,I,z,1820,8,3,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,10643.599999964237,204689.0,8016,yes,SM,B,47.bmp,120,120,201900,195870,203915,197883,,,,,8
4,0,0,0,1,1,test,1,1,m,Fri Aug 29 2025 13:06:57 GMT-0500 (Central Daylight Time),238692.0,I,m,1789,1,3,48.bmp,-120,-120,49.bmp,120,-120,50.bmp,-120,120,43.bmp,120,120,9839.100000023842,228852.89999997616,8016,yes,SM,B,50.bmp,120,120,201900,195870,203915,197883,226058.0,220034.0,228074.0,222043.0,1
2,0,1,0,0,1,test,1,0,m,Fri Aug 29 2025 13:06:57 GMT-0500 (Central Daylight Time),248006.89999997616,I,z,1253,2,3,1.bmp,-120,-120,2.bmp,120,-120,3.bmp,-120,120,4.bmp,120,120,9311.199999988079,238695.69999998808,8016,yes,SM,B,3.bmp,120,-120,201900,195870,203915,197883,235905.0,229877.0,237921.0,231889.0,2
