acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Tue Aug 19 2025 11:19:22 GMT-0400 (Eastern Daylight Time),-224,-192,81589.40000009537,CFD-BM-224-073-N.jpg,Sam,64,I,None,3017,,3017,,,1,2,4031.2000002861023,-416,-256,77558.19999980927,9010,FN,B,,62501,,,1,192,-320,-224
1,prac,1,1,,297.0,-5.0,Tue Aug 19 2025 11:19:22 GMT-0400 (Eastern Daylight Time),416,32,85754.90000009537,CFD-WM-227-099-N.jpg,John,64,I,1,1087,,1087,,,2,2,2106.9000000953674,224,-32,83648.0,9010,FN,B,,68585,,,2,192,320,0
2,prac,1,1,,-308.0,221.0,Tue Aug 19 2025 11:19:22 GMT-0400 (Eastern Daylight Time),-224,256,88071.19999980927,CFD-LF-232-199-N.jpg,Tina,64,I,1,1298,,1298,,,3,2,2303.0,-416,192,85768.19999980927,9010,FN,B,,70701,,,3,192,-320,224
3,prac,1,1,,341.0,-231.0,Tue Aug 19 2025 11:19:22 GMT-0400 (Eastern Daylight Time),416,-192,90305.0,CFD-BM-224-073-N.jpg,Sam,64,I,1,1205,,1205,,,4,2,2227.9000000953674,224,-256,88077.09999990463,9010,FN,B,,73018,,,4,192,320,-224
4,prac,1,1,,-280.0,-6.0,Tue Aug 19 2025 11:19:22 GMT-0400 (Eastern Daylight Time),-224,32,92571.0,CFD-WM-227-099-N.jpg,John,64,I,1,1236,,1236,,,5,2,2260.9000000953674,-416,-32,90310.09999990463,9010,FN,B,,75251,,,5,192,-320,0
5,prac,1,1,,354.0,226.0,Tue Aug 19 2025 11:19:22 GMT-0400 (Eastern Daylight Time),416,256,94554.90000009537,CFD-LF-232-199-N.jpg,Tina,64,I,1,953,,953,,,6,2,1981.4000000953674,224,192,92573.5,9010,FN,B,,77518,,,6,192,320,224
0,prac_test,1,0,m,354.0,226.0,Tue Aug 19 2025 11:19:22 GMT-0400 (Eastern Daylight Time),416,256,125655.19999980927,CFD-WM-227-099-N.jpg,Sam,64,I,z,1396,,,1396,,1,2,3178.5,224,192,122476.69999980927,9010,FN,B,,,107418,,1,192,320,224
1,prac_test,1,1,z,354.0,226.0,Tue Aug 19 2025 11:19:22 GMT-0400 (Eastern Daylight Time),416,256,129071.69999980927,CFD-LF-232-199-N.jpg,Tina,64,I,z,1604,,,1604,,3,2,3399.199999809265,224,192,125672.5,9010,FN,B,,,110618,,2,192,320,224
2,prac_test,1,1,m,354.0,226.0,Tue Aug 19 2025 11:19:22 GMT-0400 (Eastern Daylight Time),416,256,132805.09999990463,CFD-BM-224-073-N.jpg,John,64,I,m,1949,,,1949,,2,2,3726.5,224,192,129078.59999990463,9010,FN,B,,,114018,,3,192,320,224
1,learn,1,1,,354.0,226.0,Tue Aug 19 2025 11:19:22 GMT-0400 (Eastern Daylight Time),416,256,145455.30000019073,CFD-LM-216-082-N.jpg,Jack,64,I,None,3016,3016,,,,36,2,4022.0,224,192,141433.30000019073,9010,FN,B,126368,,,,1,192,320,224
1,learn,1,0,,354.0,226.0,Tue Aug 19 2025 11:19:22 GMT-0400 (Eastern Daylight Time),416,32,149487.59999990463,CFD-BM-012-018-N.jpg,Brian,64,I,None,3015,3015,,,,5,2,4027.0,224,-32,145460.59999990463,9010,FN,B,130401,,,,2,192,320,0
2,learn,1,1,,-259.0,218.0,Tue Aug 19 2025 11:19:22 GMT-0400 (Eastern Daylight Time),-224,256,153087.69999980927,CFD-LM-243-075-N.jpg,Robert,64,I,1,1047,1047,,,,39,2,2059.2999997138977,-416,192,151028.40000009537,9010,FN,B,135967,,,,3,192,-320,224
3,learn,1,1,,372.0,-6.0,Tue Aug 19 2025 11:19:22 GMT-0400 (Eastern Daylight Time),416,32,155288.19999980927,CFD-WF-208-068-N.jpg,Nichole,64,I,1,1172,1172,,,,29,2,2198.2999997138977,224,-32,153089.90000009537,9010,FN,B,138034,,,,4,192,320,0
4,learn,1,1,,347.0,-223.0,Tue Aug 19 2025 11:19:22 GMT-0400 (Eastern Daylight Time),416,-192,157638.30000019073,CFD-BM-209-088-N.jpg,George,64,I,1,1317,1317,,,,4,2,2343.5,224,-256,155294.80000019073,9010,FN,B,140234,,,,5,192,320,-224
